,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.4,2.8,1.5,0,2.1,113.4,0,High
2,AGO002,0.6,0.5,1.4,0,1.2,104.6,0,Very High
3,ARM002,2.2,2,4.6,0,1.8,337.2,0,Medium
4,AZE002,4.2,x,5,3.3,x,456.9,2,Very Low
5,BDI001,0.7,2,0.2,0,1.8,18,0,Very High
6,BFA002,1.5,0.5,4.1,0,1.2,300.1,0,High
7,BGD002,1.9,1.5,2.5,1.7,1.6,182,1,High
8,BRA001,1.3,3.3,0.6,0,2.3,41.6,0,High
9,BRA002,2,3,2.9,0,2.2,212.3,0,High
10,BRA003,1.4,3.5,0.6,0,2.4,41.6,0,High
11,CAF001,2.8,3.5,5,0,2.4,401.2,0,Medium
12,CHL002,1,2.5,0.5,0,2,40.7,0,Very High
13,CMR001,1.7,0.5,4.6,0,1.2,337.8,0,High
14,CMR002,1.3,0.3,3.5,0,1.1,256.8,0,High
15,CMR003,1.2,1,2.6,0,1.4,190.8,0,High
16,CMR004,1.5,0.5,2.4,1.7,1.2,179.2,1,High
17,COD001,1,0.5,2.5,0,1.2,186.3,0,Very High
18,COG001,3.9,3.3,5,3.3,2.3,418.6,2,Low
19,COL001,0.2,0.5,0.2,0,1.2,16.8,0,Very High
20,COL002,1,2.8,0.2,0,2.1,16.8,0,Very High
21,CRI002,2.8,3.3,5,0,2.3,509.7,0,Medium
22,DJI001,0.9,2.3,0.5,0,1.9,38.7,0,Very High
23,DJI002,1,2.3,0.6,0,1.9,45.4,0,Very High
24,DJI003,2.1,2.3,2.4,1.7,1.9,175.9,1,Medium
25,DOM002,2.1,2.5,0.5,3.3,2,38,2,Medium
26,DZA002,5,x,5,5,x,664.3,3,Very Low
27,DZA003,2.9,3.8,5,0,2.5,751.2,0,Medium
28,DZA004,5,x,5,5,x,582.1,3,Very Low
29,ECU002,2.4,3.5,3.6,0,2.4,261.3,0,Medium
30,EGY002,2.8,3.8,4.6,0,2.5,336.9,0,Medium
31,ERI001,2.9,3.8,5,0,2.5,500.8,0,Medium
32,ESP002,2.4,2.3,4.8,0,1.9,349.8,0,Medium
33,ETH001,1.6,2,2.8,0,1.8,207.3,0,High
34,ETH003,1,2,1,0,1.8,74.8,0,Very High
35,ETH004,1.5,3.3,1.2,0,2.3,90.1,0,High
36,ETH005,1.3,3.8,0.2,0,2.5,17.4,0,High
37,GRC002,1.9,2.5,3.2,0,2,230.7,0,High
38,GTM001,1.3,2,1.9,0,1.8,137.5,0,High
39,HND001,1.3,2,1.9,0,1.8,136.4,0,High
40,HTI001,2.1,3.3,2.9,0,2.3,211.6,0,Medium
41,HTI002,2.1,3.5,2.9,0,2.4,215.6,0,Medium
42,HUN002,0.5,1.3,0.3,0,1.5,21.9,0,Very High
43,IDN002,2.3,3.8,3.2,0,2.5,231.2,0,Medium
44,IND002,4.3,2.8,5,5,2.1,402.5,3,Very Low
45,IRN004,2.3,4.3,2.6,0,2.7,192.5,0,Medium
46,IRQ001,1.8,3.8,1.7,0,2.5,125.5,0,High
47,IRQ002,1.2,1.5,2,0,1.6,145.8,0,High
