,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.4,2.3,1.8,0,1.9,129.3,0,High
2,ARM002,1.3,2.3,1.7,0,1.9,122.1,0,High
3,AZE002,3.2,x,3,3.3,x,216.5,2,Low
4,BDI001,1.6,2.3,2.5,0,1.9,185.4,0,High
5,BFA002,0.7,0.5,1.5,0,1.2,108.3,0,Very High
6,BGD002,1.1,1.5,1.8,0,1.6,133.6,0,High
7,BRA002,2.4,3.5,3.8,0,2.4,280.4,0,Medium
8,CAF001,2.3,3.8,3.1,0,2.5,228.6,0,Medium
9,CMR001,0.8,0.5,1.8,0,1.2,132.6,0,Very High
10,CMR002,1.5,1.8,2.7,0,1.7,195.1,0,High
11,CMR003,1.6,2.3,2.5,0,1.9,183.8,0,High
12,CMR004,2.4,2.3,3.1,1.7,1.9,224.4,1,Medium
13,COD001,2,2.8,3.2,0,2.1,231.4,0,High
14,COG001,3,3.3,2.4,3.3,2.3,174,2,Medium
15,COL001,1.6,2.3,2.6,0,1.9,192.1,0,High
16,COL002,2.8,2.3,4.5,1.7,1.9,328.3,1,Medium
17,CRI002,2.4,3,4.2,0,2.2,308.3,0,Medium
18,DJI001,2.9,3.8,3.2,1.7,2.5,230.8,1,Medium
19,DJI002,2.6,3.8,4.1,0,2.5,302.6,0,Medium
20,DJI003,2.8,2.5,4.3,1.7,2,317.1,1,Medium
21,DZA002,5,x,5,5,x,426.7,3,Very Low
22,DZA003,2.9,3.8,5,0,2.5,513.6,0,Medium
23,DZA004,4.9,x,4.7,5,x,340.9,3,Very Low
24,ECU002,2.4,3.8,3.4,0,2.5,250.8,0,Medium
25,EGY002,1.8,3.8,1.5,0,2.5,109.9,0,High
26,ERI001,2.5,4,3.6,0,2.6,260.2,0,Medium
27,ESP002,1.6,2.3,2.4,0,1.9,174.2,0,High
28,ETH001,0.9,2.3,0.5,0,1.9,33.9,0,Very High
29,ETH002,0.8,1.8,0.7,0,1.7,51.6,0,Very High
30,ETH003,0.9,2,0.7,0,1.8,48.5,0,Very High
31,ETH004,1.3,3.3,0.5,0,2.3,33.8,0,High
32,GRC002,1.5,2.3,2.1,0,1.9,153.3,0,High
33,GTM001,1.9,1.8,4,0,1.7,290.7,0,High
34,GTM003,1.6,2.3,2.4,0,1.9,176.6,0,High
35,HND001,2.1,1.8,4.4,0,1.7,320.6,0,Medium
36,HND002,1.7,2.5,2.5,0,2,182.5,0,High
37,HTI001,1.7,2,3,0,1.8,222.7,0,High
38,IDN002,4.2,x,5,3.3,x,455.6,2,Very Low
39,IND002,3.3,2.3,2.6,5,1.9,188.8,3,Low
40,IRN004,1.8,4.3,1.1,0,2.7,77.6,0,High
41,IRQ001,1.1,2.3,1.1,0,1.9,80.2,0,High
42,IRQ002,1,1.3,1.8,0,1.5,129.1,0,Very High
43,IRQ003,1.4,2.5,1.8,0,2,130.4,0,High
44,ITA002,1.5,2.3,2.3,0,1.9,167.9,0,High
45,JOR002,1.3,2.8,1.1,0,2.1,79.6,0,High
46,KEN002,2.9,2,5,1.7,1.8,420.9,1,Medium
47,LBN002,1.5,2.5,2,0,2,147.7,0,High
48,LBN004,1.9,2.3,1.8,1.7,1.9,133,1,High
49,LBY001,1.4,1.8,2.3,0,1.7,168,0,High
50,LBY002,1.3,2,2,0,1.8,144.3,0,High
51,LSO002,2.4,2.3,5,0,1.9,370.2,0,Medium
52,MAR002,5,x,5,5,x,474.8,3,Very Low
53,MDG002,2.3,2,3.2,1.7,1.8,236.2,1,Medium
54,MEX001,4.2,x,5,3.3,x,512.4,2,Very Low
55,MEX002,4.2,x,5,3.3,x,532.5,2,Very Low
56,MEX003,3.4,x,5,1.7,x,529.9,1,Low
57,MLI001,1.6,2,2.7,0,1.8,196.6,0,High
58,MMR001,1.1,2.3,1.1,0,1.9,83.5,0,High
59,MMR002,1.4,2.3,1.8,0,1.9,135.6,0,High
60,MMR003,1.4,2.3,1.8,0,1.9,135.6,0,High
61,MMR004,1.1,3.3,0.1,0,2.3,7,0,High
62,MOZ001,1.9,3,2.6,0,2.2,193.5,0,High
63,MOZ004,2.1,3.8,2.5,0,2.5,181.5,0,Medium
64,MOZ006,2.7,2.5,3.8,1.7,2,278.2,1,Medium
65,MOZ007,1.8,3.5,1.8,0,2.4,128.8,0,High
66,MRT002,3.1,2.3,3.8,3.3,1.9,278.8,2,Low
67,MRT003,3.3,2.3,2.7,5,1.9,197.3,4,Low
68,MWI002,2.4,2,3.6,1.7,1.8,262.1,1,Medium
69,MYS001,1.1,2.3,0.9,0,1.9,66.9,0,High
70,NAM002,3.7,2,4,5,1.8,293.5,3,Low
71,NER001,1.7,2,3,0,1.8,218.5,0,High
72,NER002,2.1,3.3,3,0,2.3,218.5,0,Medium
73,NER003,2.2,3.5,3,0,2.4,218.5,0,Medium
74,NER004,2.1,3.8,2.6,0,2.5,187.8,0,Medium
75,NGA001,2.1,3.8,2.4,0,2.5,179.1,0,Medium
76,NGA003,1.9,3.5,2.2,0,2.4,161.8,0,High
77,NGA004,2.5,3.5,2.2,1.7,2.4,161.9,1,Medium
78,NGA007,1.8,3.3,2,0,2.3,145.1,0,High
79,NGA008,2,3.3,1,1.7,2.3,74.2,1,High
80,NIC001,3.4,x,5,1.7,x,640.4,1,Low
81,NIC002,1.7,2.3,2.7,0,1.9,194.3,0,High
82,PAK001,1.8,3.5,1.8,0,2.4,132.3,0,High
83,PAK004,3.4,3.5,5,1.7,2.4,643.5,1,Low
