,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
0,Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
1,AFG001,29,29,29,0,0,29,29,29,29,29,762,128,128,128,127,131,128,127,127,126,106.4,,
2,AFG005,244,244,244,244,244,244,244,244,244,244,244,119,119,119,119,119,119,119,119,119,231.5,,
3,AGO002,181,243,243,8,439,243,243,243,243,243,8,122,122,122,122,122,122,122,122,122,203.5,,
4,ARM002,265,265,265,265,0,265,265,265,762,762,762,121,121,121,121,121,121,121,121,121,373.2,,
5,AZE002,218,238,238,0,0,238,243,238,238,238,846,120,120,120,120,120,120,120,120,120,239.9,,
6,BDI001,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,120,120,120,120,12,,
7,BFA002,0,0,0,0,0,0,0,0,0,0,1474,122,122,122,122,122,122,122,122,122,159.6,,
8,BGD002,302,0,0,0,0,237,237,0,237,237,1065,120,120,120,120,120,120,120,120,120,213.3,,
9,BRA001,28,28,28,28,28,28,28,28,28,28,28,122,122,122,122,122,122,122,122,122,37.4,,
10,BRA002,28,28,28,28,28,28,28,28,28,28,28,122,122,122,122,122,122,122,122,122,37.4,,
11,BRA003,28,28,28,28,28,28,28,28,28,28,28,122,122,122,122,122,122,122,122,122,37.4,,
12,CAF001,0,0,0,0,0,0,0,0,0,0,0,122,122,122,122,122,122,122,122,122,12.2,,
13,CHL002,0,0,0,0,0,0,0,0,0,0,0,122,122,122,122,122,122,122,122,122,12.2,,
14,CMR001,639,243,160,0,0,160,160,160,160,160,243,122,122,122,122,122,122,122,122,122,132.5,,
15,CMR002,1288,221,221,0,0,221,221,221,221,221,182,122,122,122,122,122,122,122,122,122,163,,
16,CMR003,344,221,221,0,0,221,221,221,221,221,182,122,122,122,122,122,122,122,122,122,163,,
17,CMR004,344,221,221,0,0,221,221,221,221,221,1476,122,122,122,122,122,122,122,122,122,292.4,,
18,COD001,0,0,0,0,0,0,0,0,0,0,1476,122,122,122,122,122,122,122,122,122,159.8,,
19,COG001,181,244,244,181,8,244,244,244,244,782,181,122,122,122,122,122,122,122,122,122,249.4,,
20,COL001,28,28,28,28,28,28,28,28,28,28,28,122,122,122,122,122,122,122,122,122,37.4,,
21,COL002,28,28,28,28,28,28,28,28,28,28,28,122,122,122,122,122,122,122,122,122,37.4,,
22,CRI002,64,64,64,64,64,64,64,64,64,64,64,122,122,122,122,122,122,122,122,122,69.8,,
23,DJI001,92,7,7,7,70,7,7,7,7,7,92,120,120,120,120,120,120,120,120,120,33.1,,
24,DJI002,92,92,7,7,70,7,7,7,32,32,92,120,120,120,120,120,120,120,120,120,38.1,,
25,DJI003,92,7,7,92,92,7,7,7,7,32,92,120,120,120,120,120,120,120,120,120,46.3,,
26,DOM002,64,35,35,35,64,35,35,35,64,64,64,122,122,122,122,122,122,122,122,122,55.3,,
27,DZA002,212,6,188,188,6,6,188,188,188,188,212,127,127,127,127,127,127,127,127,127,147.9,,
28,DZA003,212,212,212,188,6,188,188,188,188,188,212,127,127,127,127,127,127,127,127,127,168.5,,
29,DZA004,289,6,6,188,6,6,6,6,6,6,289,127,127,127,127,127,127,127,127,127,64.6,,
30,ECU002,0,0,0,0,0,0,0,0,0,0,0,122,122,122,122,122,122,122,122,122,12.2,,
31,EGY002,212,6,6,6,6,6,6,6,6,6,212,127,127,127,127,127,127,127,127,127,38.7,,
32,ERI001,0,0,0,0,0,0,0,0,0,0,286,120,120,120,120,120,120,120,120,120,40.6,,
33,ESP002,212,6,6,6,6,6,6,6,6,6,212,125,125,125,125,125,125,125,125,125,38.5,,
34,ETH001,7,7,7,7,7,7,7,7,7,7,249,114,114,114,114,114,114,114,114,114,41.9,,
35,ETH003,7,7,7,7,70,7,7,7,7,7,622,117,117,117,117,117,117,117,117,117,85.8,,
36,ETH004,153,7,7,7,7,7,7,7,7,7,471,116,116,116,116,116,116,116,116,116,64.3,,
37,ETH005,153,7,7,7,70,7,7,7,7,7,385,116,116,116,116,116,116,116,116,116,62,,
38,GMB002,26,181,181,26,26,181,181,181,181,181,116,122,122,122,122,122,122,122,122,122,137.6,,
39,GRC002,91,91,91,91,8,91,91,91,91,91,1484,120,120,120,120,120,120,120,120,120,224.9,,
40,GTM001,64,29,64,64,7,64,29,29,64,64,64,122,122,122,122,122,122,122,122,122,57.1,,
41,HND001,64,33,64,64,7,64,33,33,64,64,64,122,122,122,122,122,122,122,122,122,57.9,,
42,HTI001,64,64,64,64,64,64,64,64,64,64,64,122,122,122,122,122,122,122,122,122,69.8,,
43,HTI002,64,64,64,64,64,64,64,64,64,64,64,122,122,122,122,122,122,122,122,122,69.8,,
44,HUN002,212,9,9,9,9,9,9,9,9,9,212,123,123,123,123,123,123,123,123,123,40.7,,
45,IDN002,302,302,302,357,0,267,273,302,302,302,1309,120,120,120,120,120,120,120,120,120,353.4,,
46,IDN007,92,92,92,92,0,92,92,92,92,92,92,91,91,91,91,91,91,91,91,91,82.7,,
47,IDN008,92,92,92,30,30,92,92,92,92,92,92,91,91,91,91,91,91,91,91,91,79.5,,
48,IND002,762,762,762,762,30,762,762,762,762,762,1189,120,120,120,120,120,120,120,120,120,667.3,,
49,IRN004,715,715,0,0,328,0,0,0,0,0,715,120,120,120,120,120,120,120,120,120,116.3,,
50,IRQ001,92,92,92,92,8,8,8,8,8,8,1035,120,120,120,120,120,120,120,120,120,138.7,,
51,IRQ002,92,92,92,92,8,92,92,92,329,92,1118,120,120,120,120,120,120,120,120,120,212.7,,
52,IRQ003,92,92,92,8,92,8,8,8,8,8,1474,120,120,120,120,120,120,120,120,120,182.6,,
53,ITA002,212,6,6,6,6,6,6,6,6,6,212,125,125,125,125,125,125,125,125,125,38.5,,
54,JOR002,4,4,4,4,820,4,4,4,4,4,970,120,120,120,120,120,120,120,120,120,193.8,,
55,KEN001,7,7,7,7,176,7,7,7,7,7,249,123,123,123,123,123,123,123,123,123,59.7,,
56,KEN002,249,7,7,7,249,7,7,7,7,7,249,123,123,123,123,123,123,123,123,123,67,,
57,KEN003,7,7,7,249,176,7,7,7,7,7,249,123,123,123,123,123,123,123,123,123,83.9,,
58,LBN002,91,91,8,8,321,39,39,39,39,39,998,120,120,120,120,120,120,120,120,120,165,,
59,LBN004,91,91,8,321,8,39,39,39,39,39,1035,120,120,120,120,120,120,120,120,120,168.7,,
60,LBY001,29,6,6,6,6,6,6,6,6,6,212,125,125,125,125,125,125,125,125,125,38.5,,
61,LBY002,29,6,6,6,6,6,6,6,6,6,212,125,125,125,125,125,125,125,125,125,38.5,,
62,LKA002,253,96,96,253,0,253,96,61,61,61,253,120,120,120,120,120,120,120,120,120,125.4,,
63,LSO003,7,7,7,92,92,7,7,7,7,7,92,90,90,90,90,90,90,90,90,90,40.8,,
64,MAR002,212,6,212,212,6,6,212,212,212,212,212,127,127,127,127,127,127,127,127,127,162.3,,
65,MDA002,212,9,9,9,9,9,9,9,9,9,212,123,123,123,123,123,123,123,123,123,40.7,,
66,MDG001,20,20,20,20,20,20,20,20,20,20,20,120,120,120,120,120,120,120,120,120,30,,
67,MDG002,20,20,20,20,20,20,20,20,20,20,20,120,120,120,120,120,120,120,120,120,30,,
68,MDG007,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,
69,MEX001,64,64,64,64,7,7,7,7,64,64,64,122,122,122,122,122,122,122,122,122,47,,
70,MEX002,64,64,64,64,7,64,64,64,64,64,64,122,122,122,122,122,122,122,122,122,64.1,,
71,MEX003,64,7,64,64,7,7,7,7,64,64,64,122,122,122,122,122,122,122,122,122,47,,
72,MLI001,181,32,32,8,8,32,32,32,32,32,8,122,122,122,122,122,122,122,122,122,33.8,,
73,MMR001,29,29,29,0,0,29,29,29,29,29,757,120,120,120,120,120,120,120,120,120,105.1,,
74,MMR002,29,29,29,0,0,29,29,29,29,401,757,120,120,120,120,120,120,120,120,120,142.3,,
75,MMR003,29,29,29,0,0,29,29,29,29,29,757,120,120,120,120,120,120,120,120,120,105.1,,
76,MMR004,29,29,29,0,0,29,29,29,29,29,615,120,120,120,120,120,120,120,120,120,90.9,,
77,MOZ001,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4.9,,
78,MOZ004,5,5,5,5,5,5,5,5,5,5,593,125,125,125,125,125,125,125,125,125,75.8,,
79,MOZ009,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,
80,MRT002,217,217,217,7,7,7,7,7,7,7,162,125,125,125,125,125,125,125,125,125,55.3,,
81,MRT003,883,47,47,916,7,47,47,47,47,47,47,125,125,125,125,125,125,125,125,125,137.7,,
82,MWI002,534,6,6,6,6,6,6,6,6,6,370,120,120,120,120,120,120,120,120,120,53.8,,
83,MYS001,273,273,273,0,90,321,0,0,321,321,701,120,120,120,120,120,120,120,120,120,214.7,,
84,NAM002,162,428,428,1117,9,428,428,428,428,428,597,124,124,124,124,124,124,124,124,124,441.5,,
85,NER001,181,32,32,8,8,32,32,32,32,32,8,122,122,122,122,122,122,122,122,122,33.8,,
86,NER002,1477,182,182,88,88,182,182,182,182,182,182,122,122,122,122,122,122,122,122,122,157.2,,
87,NER003,1477,169,169,8,8,169,182,182,182,182,8,122,122,122,122,122,122,122,122,122,121.2,,
88,NER004,760,169,162,8,8,169,162,162,162,162,8,122,122,122,122,122,122,122,122,122,112.5,,
89,NGA001,152,97,0,0,0,0,0,0,0,0,1336,120,120,120,120,120,120,120,120,120,145.6,,
90,NGA003,152,244,0,66,0,0,0,0,0,0,1337,121,121,121,121,121,121,121,121,121,152.4,,
91,NGA004,152,0,0,0,0,152,152,152,152,152,1338,121,121,121,121,121,121,121,121,121,221.9,,
92,NGA007,152,152,0,0,0,0,0,0,0,0,1170,121,121,121,121,121,121,121,121,121,129.1,,
93,NGA008,152,152,0,0,218,0,0,0,0,0,1126,121,121,121,121,121,121,121,121,121,146.5,,
94,NIC001,64,64,64,64,35,64,64,64,64,64,64,122,122,122,122,122,122,122,122,122,66.9,,
95,PAK001,427,0,0,29,0,0,0,0,0,0,1482,120,120,120,120,120,120,120,120,120,163.1,,
96,PAK004,185,185,427,427,0,427,427,427,427,427,1462,120,120,120,120,120,120,120,120,120,457.1,,
97,PAK005,0,181,181,0,90,181,120,120,181,215,215,120,120,120,120,120,120,120,120,120,142.3,,
98,PAN002,64,35,35,35,7,35,35,35,64,64,64,122,122,122,122,122,122,122,122,122,49.6,,
99,PER002,0,0,0,0,0,0,0,0,0,0,0,122,122,122,122,122,122,122,122,122,12.2,,
100,PHL001,92,26,0,0,0,0,0,0,0,0,92,90,90,90,90,90,90,90,90,90,18.2,,
101,PHL003,1187,582,0,0,0,0,727,0,727,727,1187,120,120,120,120,120,120,120,120,120,348.8,,
102,PHL012,92,92,29,0,92,0,0,0,0,0,92,90,90,90,90,90,90,90,90,90,30.3,,
103,PHL013,28,28,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,5.6,,
104,PNG003,124,124,163,61,0,124,162,61,61,162,163,120,120,120,120,120,120,120,120,120,107.7,,
105,POL002,212,6,6,6,6,6,6,6,6,6,212,123,123,123,123,123,123,123,123,123,38.3,,
106,PRK001,707,0,0,621,0,0,0,0,0,0,1492,120,120,120,120,120,120,120,120,120,223.3,,
107,PSE002,91,91,91,91,8,91,91,91,123,329,1482,120,120,120,120,120,120,120,120,120,251.7,,
108,REG001,1006,182,182,182,182,182,182,182,182,182,1399,122,122,122,122,122,122,122,122,122,297.7,,
109,REG002,183,183,183,183,183,183,183,183,183,351,183,120,120,120,120,120,120,120,120,120,193.5,,
110,REG003,185,185,875,1198,28,1198,1405,1405,1405,1405,1405,120,120,120,120,120,120,120,120,120,1044.4,,
111,REG004,4,4,4,4,4,4,4,4,4,4,1379,120,120,120,120,120,120,120,120,120,153.1,,
112,REG006,0,0,0,0,0,0,0,0,0,0,1382,120,120,120,120,120,120,120,120,120,150.2,,
113,REG007,6,6,6,6,6,6,6,6,6,6,184,125,125,125,125,125,125,125,125,125,35.7,,
114,REG008,6,6,6,6,6,6,6,6,6,6,184,125,125,125,125,125,125,125,125,125,35.7,,
115,REG011,28,0,0,0,0,28,28,0,28,28,715,120,120,120,120,120,120,120,120,120,94.7,,
116,REG012,6,6,6,6,6,6,6,6,6,6,6,120,120,120,120,120,120,120,120,120,17.4,,
117,REG013,246,246,246,0,0,246,246,246,246,246,246,120,120,120,120,120,120,120,120,120,184.2,,
118,REG014,0,0,0,0,0,0,0,0,0,0,363,113,113,113,113,113,113,113,113,113,47.6,,
119,REG015,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21,2.1,,
120,ROU002,212,6,6,6,6,6,6,6,6,6,212,123,123,123,123,123,123,123,123,123,38.3,,
121,RWA002,335,335,6,6,851,6,6,6,6,6,335,121,121,121,121,121,121,121,121,121,134.9,,
122,SDN001,610,71,71,7,7,91,91,91,91,91,91,126,126,126,126,126,126,126,126,126,75.7,,
123,SDN005,610,7,7,7,7,7,7,7,7,7,533,126,126,126,126,126,126,126,126,126,71.5,,
124,SDN006,181,91,7,7,68,7,7,7,7,7,181,126,126,126,126,126,126,126,126,126,42.4,,
125,SDN008,247,91,91,4,7,91,91,91,91,91,669,126,126,126,126,126,126,126,126,126,135.2,,
126,SEN002,181,63,63,116,181,63,63,63,63,63,116,122,122,122,122,122,122,122,122,122,91.3,,
127,SLV001,7,7,64,64,7,0,7,7,64,64,64,122,122,122,122,122,122,122,122,122,46.3,,
128,SOM001,1226,15,15,15,15,15,15,15,15,15,15,123,123,123,123,123,123,123,123,123,25.8,,
129,SOM002,210,164,14,14,14,14,14,14,14,14,645,123,123,123,123,123,123,123,123,123,88,,
