,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,0.9,1.3,1.4,0,1.5,106.4,0,Very High
2,AFG005,1.9,0.8,3.2,1.7,1.3,231.5,1,High
3,AGO002,1.5,1.8,2.8,0,1.7,203.5,0,High
4,ARM002,2.4,2.3,5,0,1.9,373.2,0,Medium
5,AZE002,3.3,x,3.3,3.3,x,239.9,2,Low
6,BDI001,0.7,2,0.2,0,1.8,12,0,Very High
7,BFA002,1.5,2.3,2.2,0,1.9,159.6,0,High
8,BGD002,1.6,1.8,2.9,0,1.7,213.3,0,High
9,BRA001,0.8,1.8,0.5,0,1.7,37.4,0,Very High
10,BRA002,1.3,1.8,0.5,1.7,1.7,37.4,1,High
11,BRA003,0.8,2,0.5,0,1.8,37.4,0,Very High
12,CAF001,0.8,2.3,0.2,0,1.9,12.2,0,Very High
13,CHL002,0.7,1.8,0.2,0,1.7,12.2,0,Very High
14,CMR001,1.3,2,1.8,0,1.8,132.5,0,High
15,CMR002,1.3,1.8,2.2,0,1.7,163,0,High
16,CMR003,1.4,2,2.2,0,1.8,163,0,High
17,CMR004,2.1,2.3,4,0,1.9,292.4,0,Medium
18,COD001,1.5,2.3,2.2,0,1.9,159.8,0,High
19,COG001,1.8,2,3.4,0,1.8,249.4,0,High
20,COL001,0.8,1.8,0.5,0,1.7,37.4,0,Very High
21,COL002,1.3,1.8,0.5,1.7,1.7,37.4,1,High
22,CRI002,2.2,2.3,0.9,3.3,1.9,69.8,2,Medium
23,DJI001,0.9,2.3,0.4,0,1.9,33.1,0,Very High
24,DJI002,0.8,2,0.5,0,1.8,38.1,0,Very High
25,DJI003,2.1,2.3,0.6,3.3,1.9,46.3,2,Medium
26,DOM002,2.1,2.3,0.7,3.3,1.9,55.3,2,Medium
27,DZA002,1.5,2.5,2,0,2,147.9,0,High
28,DZA003,2.8,4.3,2.3,1.7,2.7,168.5,1,Medium
29,DZA004,1.5,3.5,0.9,0,2.4,64.6,0,High
30,ECU002,0.7,1.8,0.2,0,1.7,12.2,0,Very High
31,EGY002,1,2.5,0.5,0,2,38.7,0,Very High
32,ERI001,1.2,3,0.5,0,2.2,40.6,0,High
33,ESP002,1,2.5,0.5,0,2,38.5,0,Very High
34,ETH001,0.6,1.3,0.6,0,1.5,41.9,0,Very High
