,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1,1.3,1.8,0,1.5,132,0,Very High
2,AFG005,2,0.8,3.6,1.7,1.3,262.5,1,High
3,AGO002,1.6,1.8,3.1,0,1.7,228.5,0,High
4,ARM002,2.4,2.3,5,0,1.9,401.4,0,Medium
5,AZE002,3.5,x,3.7,3.3,x,268.1,2,Low
6,BDI001,0.8,2,0.4,0,1.8,29.4,0,Very High
7,BFA002,1.6,2.3,2.6,0,1.9,190.6,0,High
8,BGD002,1.7,1.8,3.3,0,1.7,244.3,0,High
9,BRA001,0.7,1.8,0.2,0,1.7,16.2,0,Very High
10,BRA002,0.8,2.3,0.2,0,1.9,16.2,0,Very High
11,BRA003,1.1,3,0.2,0,2.2,16.2,0,High
12,CAF001,1,2.3,0.6,0,1.9,43.2,0,Very High
13,CHL002,0.8,1.8,0.6,0,1.7,43.2,0,Very High
14,CMR001,1.4,2,2.2,0,1.8,163.5,0,High
15,CMR002,1.5,1.8,2.7,0,1.7,194,0,High
16,CMR003,1.6,2,2.7,0,1.8,194,0,High
17,CMR004,2.2,2.3,4.4,0,1.9,323.4,0,Medium
18,COD001,1.6,2.3,2.6,0,1.9,190.8,0,High
19,COG001,1.8,2.3,3.2,0,1.9,235.4,0,High
20,COL001,0.2,0.3,0.2,0,1.1,17.1,0,Very High
21,COL002,1.5,1.8,0.9,1.7,1.7,68.4,1,High
22,CRI002,1.2,0,0.2,3.3,1,15.3,2,High
23,DJI001,1,2.3,0.6,0,1.9,46.6,0,Very High
24,DJI002,0.8,2,0.5,0,1.8,39.6,0,Very High
25,DJI003,2.1,2.3,0.7,3.3,1.9,53.8,2,Medium
26,DOM002,2.3,2.3,1.2,3.3,1.9,86.3,2,Medium
27,DZA002,1,2.5,0.6,0,2,42.1,0,Very High
28,DZA003,2.9,4.3,2.7,1.7,2.7,196.2,1,Medium
29,DZA004,1.5,3.5,1,0,2.4,72.5,0,High
30,ECU002,0.8,1.8,0.6,0,1.7,43.2,0,Very High
31,EGY002,1,2.5,0.6,0,2,43.3,0,Very High
32,ERI001,1.3,3,1,0,2.2,71.6,0,High
33,ESP002,1,2.5,0.6,0,2,42.3,0,Very High
34,ETH001,0.6,1.3,0.6,0,1.5,43.3,0,Very High
35,ETH003,1.3,1,1.3,1.7,1.4,98.3,1,High
