,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.3,2.3,1.6,0,1.9,114.8,0,High
2,DZA002,4.3,x,3.5,5,x,253.4,3,Very Low
3,DZA003,2.8,3.8,4.7,0,2.5,340.3,0,Medium
4,DZA004,3.4,x,1.7,5,x,122.2,3,Low
5,REG008,5,x,5,5,x,503.1,5,Very Low
6,REG007,5,x,5,5,x,484.5,5,Very Low
7,ARM002,1.7,x,0,3.3,x,1,2,High
8,REG013,1.7,x,0,3.3,x,1,2,High
9,AZE002,1.7,x,0,3.3,x,1,2,High
10,BGD001,1.3,3.5,0.5,0,2.4,34.2,0,High
11,BGD002,0.9,1.8,0.9,0,1.7,65.7,0,Very High
12,BGD003,1.5,2,0.7,1.7,1.8,50.2,1,High
13,BGD006,1.5,3,1.6,0,2.2,114.5,0,High
14,REG011,0.9,2,0.6,0,1.8,44.5,0,Very High
15,BRA002,1.4,2.5,1.7,0,2,123.9,0,High
16,BFA002,1.1,2.3,1.1,0,1.9,82,0,High
17,BFA003,1.4,2.3,0.2,1.7,1.9,12.2,1,High
18,BFA004,1.4,2.5,0.1,1.7,2,6,1,High
19,BDI001,1.1,2,1.4,0,1.8,103.8,0,High
20,CMR001,1.2,1.8,1.9,0,1.7,137.7,0,High
21,CMR002,1.2,1.8,1.9,0,1.7,136.7,0,High
22,CMR003,1.2,2,1.7,0,1.8,125.4,0,High
23,CMR004,1.3,2,2,0,1.8,148.9,0,High
24,CAF001,1.6,3.8,0.9,0,2.5,66,0,High
25,TCD001,1.7,3.5,1.6,0,2.4,114.3,0,High
26,TCD003,1.7,4,1,0,2.6,75.3,0,High
27,TCD004,2,2.3,3.6,0,1.9,262.1,0,High
28,TCD005,1.7,2.5,2.7,0,2,199.8,0,High
29,TCD006,2.1,3.8,2.4,0,2.5,172.8,0,Medium
30,TCD008,1.3,3.8,0.2,0,2.5,13.9,0,High
31,COL001,2.6,2,2.4,3.3,1.8,172.5,2,Medium
32,COL002,2.4,2,2,3.3,1.8,148.3,2,Medium
33,COG004,2.9,3.8,0,5,2.5,1,3,Medium
34,CRI002,1.3,2.3,1.7,0,1.9,128.3,0,High
35,DJI001,1.9,2.5,1.6,1.7,2,118.4,1,High
36,DJI002,2.5,2.5,5,0,2,446.5,0,Medium
37,DJI003,2.2,3.5,3.1,0,2.4,229.8,0,Medium
38,PRK001,4.1,2.5,4.8,5,2,348.5,3,Very Low
39,COD001,1.3,2.5,1.5,0,2,110.9,0,High
40,COD003,2.9,3.8,1.6,3.3,2.5,116.2,2,Medium
41,ECU002,1.4,2.3,1.8,0,1.9,133.8,0,High
42,EGY002,1.6,2,2.9,0,1.8,215.7,0,High
43,SLV001,1.2,2,1.7,0,1.8,124.2,0,High
44,ERI001,3.5,3.8,5,1.7,2.5,402.7,1,Low
45,SWZ001,2.7,2,1.2,5,1.8,85.2,3,Medium
46,ETH001,1.5,2.5,2,0,2,146.3,0,High
47,ETH002,0.9,1.5,1.2,0,1.6,89.7,0,Very High
48,ETH003,1.7,2.3,1.2,1.7,1.9,85.7,1,High
49,GRC002,1,1.8,1.2,0,1.7,85.7,0,Very High
50,GTM001,1,1.5,1.5,0,1.6,110.7,0,Very High
51,HTI001,1.1,2,1.2,0,1.8,88.7,0,High
52,HND001,1.2,1.5,2,0,1.6,148.5,0,High
53,IND001,2,3.8,0.5,1.7,2.5,37,1,High
54,IND002,4.6,3.8,5,5,2.5,480.6,3,Very Low
55,IND003,3.3,3.3,1.6,5,2.3,115.5,3,Low
56,IND005,1.3,3.8,0.2,0,2.5,14.6,0,High
57,REG003,4.2,x,5,3.3,x,391.7,2,Very Low
58,IDN002,3.6,x,3.8,3.3,x,280.9,2,Low
59,IRN004,2.2,4.3,2.4,0,2.7,177.6,0,Medium
60,IRQ001,1.1,2.5,0.9,0,2,64,0,High
61,IRQ002,1.4,2.3,1.8,0,1.9,128.5,0,High
62,IRQ003,1.4,2.8,1.5,0,2.1,107.9,0,High
63,JOR002,1.2,2.5,1.1,0,2,79.9,0,High
64,KEN001,1.4,1.8,2.4,0,1.7,175.4,0,High
65,KEN002,2.6,2,4,1.7,1.8,288.9,1,Medium
66,KEN003,3.1,2,4.1,3.3,1.8,299.9,2,Low
67,KEN005,2.6,3.8,2.2,1.7,2.5,160.4,1,Medium
68,LBN002,1.5,3.3,1.2,0,2.3,88,0,High
69,LBN004,2.1,3.5,1.1,1.7,2.4,79.4,1,Medium
70,LBN005,1.5,3.5,0.9,0,2.4,69.2,0,High
71,LSO002,1.5,2,2.4,0,1.8,172.7,0,High
72,REG012,1,2,0.9,0,1.8,63.1,0,Very High
73,LBY001,1.5,2,2.4,0,1.8,175.1,0,High
74,LBY002,1,2,1.1,0,1.8,80.8,0,Very High
75,MDG002,2.1,2,2.5,1.7,1.8,186.3,1,Medium
76,MDG004,2,2.3,3.7,0,1.9,272,0,High
77,MDG005,1.5,2.3,2.1,0,1.9,152.2,0,High
78,MWI002,1.8,2,1.7,1.7,1.8,128.2,1,High
79,MLI001,1.5,1.8,2.8,0,1.7,208,0,High
80,MRT002,2.5,2,2.1,3.3,1.8,156.7,2,Medium
81,MRT003,2.6,2.3,0.5,5,1.9,34.4,4,Medium
82,MEX001,4.7,x,4.4,5,x,318,3,Very Low
83,MEX002,4.8,x,4.5,5,x,331.2,3,Very Low
84,MEX003,3,x,4.2,1.7,x,304.3,1,Medium
85,MAR002,4.6,x,4.1,5,x,301.1,3,Very Low
86,MOZ001,1.4,2.5,1.6,0,2,113.9,0,High
87,MOZ004,1.2,2,1.7,0,1.8,126.1,0,High
88,MOZ006,2.2,3.5,1.4,1.7,2.4,103.3,1,Medium
89,MMR001,1.5,2.3,2.1,0,1.9,150.5,0,High
90,MMR002,1.5,2,2.4,0,1.8,173,0,High
91,MMR003,1.4,2,2.1,0,1.8,150.5,0,High
92,NAM002,2.7,2,1.2,5,1.8,85.8,3,Medium
93,NIC001,3.4,x,5,1.7,x,414.8,1,Low
94,NER001,1.4,3.3,0.9,0,2.3,68.1,0,High
95,NER002,1.6,3.5,1.4,0,2.4,104.6,0,High
96,NER003,1.7,3.8,1.3,0,2.5,94.8,0,High
97,NER004,1.4,3.8,0.5,0,2.5,37.4,0,High
98,NER005,1.9,3.5,0.4,1.7,2.4,28,1,High
99,NGA001,1.3,2,1.9,0,1.8,136.4,0,High
100,NGA003,4.2,x,5,3.3,x,397.1,2,Very Low
101,NGA004,2.1,1.8,2.9,1.7,1.7,208.6,1,Medium
102,NGA007,1.2,2,1.6,0,1.8,115,0,High
103,NGA008,1.7,2,1.4,1.7,1.8,104.6,1,High
104,REG001,1.1,2,1.3,0,1.8,95.7,0,High
105,PAK001,1.5,2.3,2.2,0,1.9,159.6,0,High
106,PAK004,3.5,3.8,5,1.7,2.5,470.8,1,Low
107,PSE002,1.4,2.3,2,0,1.9,145.3,0,High
108,PER002,2.3,3.5,3.4,0,2.4,245.4,0,Medium
109,PHL001,1,1.8,1.2,0,1.7,89.6,0,Very High
110,PHL003,1.5,3.3,1.2,0,2.3,89.3,0,High
111,PHL004,1.1,2,1.4,0,1.8,104.1,0,High
112,RWA002,2.2,2,1.4,3.3,1.8,104.8,2,Medium
113,SEN002,2.4,1.8,3.8,1.7,1.7,275.2,1,Medium
114,SOM001,1.8,2,3.3,0,1.8,241.9,0,High
115,SOM002,2.5,2.3,3.6,1.7,1.9,263.5,1,Medium
116,SOM004,2.2,2,4.6,0,1.8,337.2,0,Medium
117,SSD001,2.2,1.8,4.7,0,1.7,343.3,0,Medium
118,SDN001,1.5,1.8,2.8,0,1.7,203.5,0,High
119,SDN005,2.3,2,3.3,1.7,1.8,240.8,1,Medium
120,SDN006,1.9,3.5,0.4,1.7,2.4,28.2,1,High
121,SYR001,2.4,3.5,3.7,0,2.4,268.2,0,Medium
122,REG004,1.4,2.5,1.6,0,2,115.5,0,High
123,TZA002,1.3,1.8,2.2,0,1.7,159.4,0,High
124,THA001,1.1,2,1.4,0,1.8,106.5,0,High
125,THA002,3.8,x,4.2,3.3,x,303.7,2,Low
126,THA003,1.7,2,1.5,1.7,1.8,108.7,1,High
127,TTO002,2.5,3.3,4.2,0,2.3,303.8,0,Medium
128,TUN002,3.7,2.8,5,3.3,2.1,444.6,2,Low
129,TUR001,1.6,3.5,1.4,0,2.4,101,0,High
130,TUR002,1.9,3.5,2.2,0,2.4,163.8,0,High
131,TUR003,1.6,3.5,1.4,0,2.4,100.2,0,High
132,TUR004,2.4,2.3,5,0,1.9,540.5,0,Medium
133,REG006,5,x,5,5,x,466.9,6,Very Low
134,UGA001,1.7,2.3,1.2,1.7,1.9,86.3,1,High
135,UGA005,1.8,2.3,1.5,1.7,1.9,112.8,1,High
136,UGA006,2.7,x,2.1,3.3,x,153,2,Medium
137,UKR002,1.5,1.5,2.9,0,1.6,213.3,0,High
138,VUT002,1.5,2,2.6,0,1.8,187.8,0,High
139,VEN001,1.4,2.5,1.6,0,2,113.9,0,High
140,REG002,2.4,2,2,3.3,1.8,147.7,2,Medium
141,VNM002,0.8,2.3,0,0,1.9,0,0,Very High
142,YEM001,1.5,2,2.6,0,1.8,189.5,0,High
143,YEM002,2.2,2.3,4.3,0,1.9,316.1,0,Medium
144,ZMB002,3.6,2.5,5,3.3,2,365.6,2,Low
145,ZWE001,1.3,2.3,1.7,0,1.9,125.6,0,High
146,ZWE003,2.4,3.3,0.6,3.3,2.3,46.9,2,Medium
