,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.6,2.8,1.9,0,2.1,139.6,0,High
2,AGO002,0.8,0.5,1.8,0,1.2,134.6,0,Very High
3,ARM002,2.3,2,5,0,1.8,367.2,0,Medium
4,AZE002,4.2,x,5,3.3,x,486.9,2,Very Low
5,BDI001,0.9,2,0.6,0,1.8,48,0,Very High
6,BFA002,1.7,0.5,4.5,0,1.2,330.1,0,High
7,BGD002,2,1.5,2.9,1.7,1.6,212,1,High
8,BRA001,1.4,3.3,1,0,2.3,71.6,0,High
9,BRA002,2.1,3,3.3,0,2.2,242.3,0,Medium
10,BRA003,1.5,3.5,1,0,2.4,71.6,0,High
11,CAF001,2.8,3.5,5,0,2.4,431.2,0,Medium
12,CHL002,1.2,2.5,1,0,2,70.7,0,High
13,CMR001,1.8,0.5,5,0,1.2,367.8,0,High
14,CMR002,1.4,0.3,3.9,0,1.1,286.8,0,High
15,CMR003,1.3,1,3,0,1.4,220.8,0,High
16,CMR004,1.7,0.5,2.9,1.7,1.2,209.2,1,High
17,COD001,1.2,0.5,3,0,1.2,216.3,0,High
18,COG001,3.9,3.3,5,3.3,2.3,448.6,2,Low
19,COL001,0.4,0.5,0.6,0,1.2,46.8,0,Very High
20,COL002,1.1,2.8,0.6,0,2.1,46.8,0,High
21,CRI002,2.8,3.3,5,0,2.3,539.7,0,Medium
22,DJI001,1.1,2.3,0.9,0,1.9,65.5,0,High
23,DJI002,1.1,2.3,1,0,1.9,72.2,0,High
24,DJI003,2.3,2.3,2.8,1.7,1.9,202.7,1,Medium
25,DOM002,2.2,2.5,0.9,3.3,2,68,2,Medium
26,DZA002,5,x,5,5,x,694.3,3,Very Low
27,DZA003,2.9,3.8,5,0,2.5,781.2,0,Medium
28,DZA004,5,x,5,5,x,612.1,3,Very Low
29,ECU002,2.5,3.5,4,0,2.4,291.3,0,Medium
30,EGY002,2.9,3.8,5,0,2.5,366.9,0,Medium
31,ERI001,2.9,3.8,5,0,2.5,530.8,0,Medium
32,ESP002,2.4,2.3,5,0,1.9,379.8,0,Medium
33,ETH001,1.7,2,3.2,0,1.8,231.1,0,High
34,ETH003,1,2,1.1,0,1.8,83.1,0,Very High
35,ETH004,1.6,3.3,1.6,0,2.3,113.9,0,High
36,ETH005,1.2,3.3,0.2,0,2.3,17.8,0,High
37,GRC002,1.8,3.5,2,0,2.4,145.2,0,High
38,GTM001,1.4,2,2.3,0,1.8,167.5,0,High
39,HND001,1.4,2,2.3,0,1.8,166.4,0,High
40,HTI001,2.2,3.3,3.3,0,2.3,241.6,0,Medium
41,HTI002,2.3,3.5,3.4,0,2.4,245.6,0,Medium
42,HUN002,0.9,2.3,0.4,0,1.9,26.8,0,Very High
43,IDN002,2.5,3.8,3.6,0,2.5,261.2,0,Medium
44,IND002,4.3,2.8,5,5,2.1,432.5,3,Very Low
45,IRN004,2.8,4,1.1,3.3,2.6,79.5,2,Medium
46,IRQ001,1.8,3.8,1.5,0,2.5,112.3,0,High
47,IRQ002,1,1.5,1.6,0,1.6,120.6,0,Very High
48,IRQ003,2.4,3.5,2.1,1.7,2.4,156.2,1,Medium
49,ITA002,2.4,2.3,5,0,1.9,379.7,0,Medium
50,JOR002,2,3.8,2.1,0,2.5,153.5,0,High
51,KEN001,1.4,2.8,1.3,0,2.1,93.4,0,High
52,KEN002,1.9,2.8,1.3,1.7,2.1,93.4,1,High
53,KEN003,2.5,2.8,1.5,3.3,2.1,111.6,2,Medium
