,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.3,2.5,1.4,0,2,101.6,0,High
2,ARM002,1.6,2,2.7,0,1.8,201,0,High
3,AZE002,3.9,x,4.4,3.3,x,320.6,2,Low
4,BDI001,2.1,2.3,4,0,1.9,288.9,0,Medium
5,BFA002,1.1,0.5,2.9,0,1.2,211.8,0,High
6,BGD002,0.8,0.8,1.7,0,1.3,127.4,0,Very High
7,BRA002,2.7,3.5,4.7,0,2.4,344.6,0,Medium
8,CAF001,2.5,3.5,4,0,2.4,294.9,0,Medium
9,CMR001,1.2,0.5,3.2,0,1.2,236.6,0,High
10,CMR002,0.7,0.3,1.7,0,1.1,125.2,0,Very High
11,CMR003,2.1,2.3,3.9,0,1.9,287.9,0,Medium
12,CMR004,2.8,2.3,4.5,1.7,1.9,328.5,1,Medium
13,COD001,2.2,2.3,4.3,0,1.9,312.1,0,Medium
14,COG001,3.5,3.3,3.9,3.3,2.3,281.7,2,Low
15,COL001,1.3,2,1.9,0,1.8,141.7,0,High
16,COL002,2.3,2.3,2.8,1.7,1.9,206.9,1,Medium
17,CRI002,2.8,3.3,5,0,2.3,373.1,0,Medium
18,DJI001,1,2.3,0.8,0,1.9,58.1,0,Very High
19,DJI002,1.1,2.3,0.9,0,1.9,64.8,0,High
20,DJI003,1.6,2.3,0.8,1.7,1.9,58.1,1,High
21,DZA002,5,x,5,5,x,526.6,3,Very Low
22,DZA003,2.9,3.8,5,0,2.5,613.5,0,Medium
23,DZA004,5,x,5,5,x,444.4,3,Very Low
24,ECU002,2.9,3.8,4.9,0,2.5,355.5,0,Medium
25,EGY002,2.2,3.8,2.7,0,2.5,200.2,0,Medium
