,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
29,ETH002,360,224,236,236,360,283,283,283,283,283,360,360,359,360,359,360,359,360,360,360,296.7
30,ETH003,334,334,283,283,334,283,283,283,283,283,283,329,329,329,329,329,329,329,329,329,292.7
31,ETH004,182,124,124,98,182,124,124,124,124,124,182,182,182,182,182,182,182,182,182,182,138.8
32,GRC002,762,33,33,33,33,33,33,33,33,33,846,186,186,186,186,186,186,186,186,186,129.6
33,GTM001,236,237,237,237,123,123,123,123,123,237,703,578,578,578,578,578,578,578,578,578,260.7
34,GTM003,123,123,123,123,123,123,123,123,182,182,182,182,182,182,182,182,182,182,182,182,146.6
35,HND001,236,237,237,237,123,164,164,164,164,237,838,578,578,578,578,578,578,578,578,578,290.6
36,HND002,182,123,123,123,182,123,123,123,182,182,182,182,182,182,182,182,182,182,182,182,152.5
37,HTI001,854,85,123,237,123,64,64,85,85,85,854,207,207,207,207,207,207,207,207,207,192.7
38,IDN002,488,488,488,488,69,488,488,488,488,488,671,185,185,185,185,185,185,185,185,185,434.1
39,IND002,124,124,124,124,69,124,124,124,124,124,551,185,185,185,185,185,185,185,185,185,167.3
40,IRN004,77,77,77,77,427,77,77,77,77,77,77,182,182,182,182,182,182,182,182,182,122.5
41,IRQ001,123,123,123,33,33,33,33,33,33,33,397,185,185,185,185,185,185,185,185,185,93.6
42,IRQ002,123,93,64,64,33,64,64,64,64,64,480,185,185,185,185,185,185,185,185,185,114.6
43,IRQ003,123,33,33,33,186,33,33,33,33,33,836,185,185,185,185,185,185,185,185,185,143.8
44,ITA002,836,775,775,775,784,775,775,775,775,775,836,775,775,775,775,775,775,775,775,775,782
45,JOR002,182,120,33,33,182,33,33,33,33,33,332,185,185,185,185,185,185,185,185,185,93
46,KEN002,94,94,94,94,836,94,427,94,427,427,836,580,580,580,580,580,580,580,580,580,390.9
47,LBN002,360,120,64,33,215,64,64,64,64,64,360,185,185,185,185,185,185,185,185,185,117.7
48,LBN004,397,120,64,93,33,64,64,64,64,64,397,185,185,185,185,185,185,185,185,185,109.2
49,LBY001,397,62,397,35,61,61,61,61,61,61,397,185,185,185,185,185,185,185,185,185,138
50,LBY002,245,62,33,33,62,33,33,61,61,245,397,185,185,185,185,185,185,185,185,185,114.3
51,LSO002,671,213,213,234,852,213,213,213,213,213,852,186,186,186,186,186,186,186,186,186,340.2
52,MAR002,244,355,355,355,61,549,549,549,549,549,836,185,185,185,185,185,185,185,185,185,453.7
53,MDG002,122,122,122,234,213,122,122,122,122,122,697,186,186,186,186,186,186,186,186,186,206.2
54,MEX001,549,536,549,335,123,536,549,536,549,549,549,549,549,549,549,549,549,549,549,549,482.4
55,MEX002,549,536,536,549,123,536,549,536,549,549,549,549,549,549,549,549,549,549,549,549,502.5
56,MEX003,549,536,536,536,123,536,536,536,549,549,549,549,549,549,549,549,549,549,549,549,499.9
57,MLI001,238,80,80,80,66,80,80,80,80,80,858,182,182,182,182,182,182,182,182,182,166.6
58,MMR001,119,119,119,77,69,119,119,119,119,119,119,182,182,182,182,182,182,182,182,182,116.1
59,MMR002,119,119,119,77,69,119,119,119,119,119,119,182,182,182,182,182,182,182,182,182,116.1
60,MMR003,119,119,119,89,69,119,119,119,119,119,119,182,182,182,182,182,182,182,182,182,117.3
61,MOZ001,94,94,94,94,94,94,94,94,94,123,671,183,183,183,183,183,183,183,183,183,163.5
62,MOZ004,94,94,94,94,94,94,94,94,94,94,183,580,284,580,580,580,580,285,580,580,151.5
63,MOZ006,94,94,123,307,479,123,123,123,123,123,479,479,479,479,479,479,479,479,479,479,248.2
64,MOZ007,110,110,94,94,110,94,94,94,94,94,110,110,110,110,110,110,110,110,110,110,98.8
65,MRT002,837,109,109,109,703,109,109,109,109,109,837,185,185,185,185,185,185,185,185,185,248.8
66,MRT003,245,109,109,278,278,109,109,109,109,109,278,185,185,185,185,185,185,185,185,185,167.3
67,MWI002,798,122,122,641,122,122,122,122,122,122,640,186,186,186,186,186,186,186,186,186,232.1
68,MYS001,66,63,63,63,66,66,66,66,63,63,63,63,63,63,63,63,63,63,63,63,64.2
69,NAM002,479,213,213,479,213,213,213,213,213,213,479,186,186,186,186,186,186,186,186,186,263.5
70,NER001,839,122,122,66,66,122,122,122,122,122,839,182,182,182,182,182,182,182,182,182,188.5
71,NER002,839,122,122,66,66,122,122,122,122,122,839,182,182,182,182,182,182,182,182,182,188.5
72,NER003,839,122,122,66,66,122,122,122,122,122,839,182,182,182,182,182,182,182,182,182,188.5
73,NER004,122,122,122,66,66,122,122,122,122,122,532,182,182,182,182,182,182,182,182,182,157.8
74,NGA001,698,95,95,66,66,95,95,95,95,95,698,186,186,186,186,186,186,186,186,186,158.6
75,NGA003,182,122,66,66,66,66,66,66,66,66,699,186,186,186,186,186,186,186,186,186,141.3
76,NGA004,700,66,66,66,66,66,66,66,66,66,700,186,186,186,186,186,186,186,186,186,141.4
77,NGA007,398,122,66,66,66,66,66,66,66,66,532,186,186,186,186,186,186,186,186,186,124.6
78,NGA008,507,182,182,182,182,182,182,182,182,182,488,186,186,186,186,186,186,186,186,186,213
79,NIC001,480,237,858,237,123,578,578,578,858,858,858,578,578,578,578,578,578,578,578,578,610.4
80,NIC002,182,182,123,182,182,123,123,182,182,182,182,182,182,182,182,182,182,182,182,182,164.3
81,PAK001,21,21,1,21,21,1,1,1,1,1,844,182,182,182,182,182,182,182,182,182,107.4
82,PAK004,742,742,824,488,21,551,824,824,824,824,824,182,182,182,182,182,182,182,182,182,618.6
83,PER002,480,480,123,123,237,123,122,122,122,122,836,577,182,577,577,577,182,577,577,577,250.7
84,PHL003,549,549,1,1,69,89,89,1,89,89,549,182,182,182,182,182,182,182,182,182,115.9
85,PRK001,69,69,69,69,69,427,427,427,427,427,854,185,185,185,185,185,185,185,185,185,338.1
86,PSE002,93,93,93,93,33,93,93,93,93,93,844,185,185,185,185,185,185,185,185,185,171.3
87,REG001,368,66,66,66,66,66,66,66,66,66,761,186,186,186,186,186,186,186,186,186,147.5
88,REG002,480,123,123,123,549,123,123,123,123,123,762,577,577,577,577,577,577,577,577,577,274.9
89,REG003,560,560,237,560,69,560,767,767,767,767,767,182,182,182,182,182,182,182,182,182,544.3
90,REG004,92,33,33,33,182,33,33,33,33,33,741,185,185,185,185,185,185,185,185,185,133.9
91,REG006,744,744,744,744,33,744,744,744,744,744,744,182,182,182,182,182,182,182,182,182,616.7
92,REG007,766,766,766,766,61,766,766,766,766,766,766,182,182,182,182,182,182,182,182,182,637.1
93,REG008,766,766,766,766,61,766,766,766,766,766,766,182,182,182,182,182,182,182,182,182,637.1
94,REG011,77,77,77,77,69,77,77,77,77,77,77,182,182,182,182,182,182,182,182,182,86.7
95,REG012,66,66,66,66,66,66,66,66,66,66,473,186,186,186,186,186,186,186,186,186,118.7
96,REG013,187,124,124,124,208,208,208,208,208,208,208,187,187,187,187,187,187,187,187,187,189.1
97,RWA002,836,122,122,122,213,122,122,122,122,122,836,186,186,186,186,186,186,186,186,186,208.9
98,SDN001,479,95,95,95,31,95,95,95,95,95,479,183,183,183,183,183,183,183,183,183,135.8
99,SDN005,479,95,95,31,479,95,95,95,95,95,183,479,479,479,479,479,479,479,479,479,174.2
100,SDN006,237,227,123,237,207,227,227,227,227,227,283,283,283,283,283,283,283,283,283,283,226.8
101,SDN007,31,31,31,31,160,31,31,31,31,31,160,160,160,160,160,160,160,160,160,160,69.7
102,SDN008,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
103,SEN002,238,122,122,536,858,122,122,122,122,122,858,182,182,182,182,182,182,182,182,182,316.6
104,SLV001,236,237,237,237,123,123,123,123,123,237,838,578,578,578,578,578,578,578,578,578,274.2
105,SOM001,588,68,68,68,68,68,68,68,68,68,851,183,183,183,183,183,183,183,183,183,157.8
106,SOM002,7,7,7,7,7,7,7,7,7,7,7,578,578,578,578,578,578,578,578,578,64.1
107,SOM004,11,11,11,11,11,11,11,11,11,11,11,396,396,396,396,396,396,396,396,396,49.5
108,SSD001,703,671,671,98,183,98,98,98,98,98,703,183,183,183,183,183,183,183,183,183,232.8
109,SWZ001,237,95,95,473,213,95,95,95,95,95,479,186,186,186,186,186,186,186,186,186,192.1
110,SYR001,93,93,93,93,33,93,93,93,93,93,852,185,185,185,185,185,185,185,185,185,172.1
111,TCD001,160,66,160,66,66,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,141.2
112,TCD003,836,66,66,66,66,228,228,228,228,228,836,186,186,186,186,186,186,186,186,186,236
113,TCD004,433,433,433,66,836,433,433,433,433,433,836,186,186,186,186,186,186,186,186,186,452.2
114,TCD005,433,433,433,66,66,433,433,433,433,433,836,186,186,186,186,186,186,186,186,186,375.2
115,TCD006,836,433,433,836,66,306,306,306,306,306,578,186,186,186,186,186,186,186,186,186,362.9
116,THA001,671,123,123,123,97,123,123,123,123,123,838,182,182,182,182,182,182,182,182,182,197.8
117,THA002,671,671,671,671,97,427,427,427,427,427,838,182,182,182,182,182,182,182,182,182,459.4
118,THA003,556,123,123,123,123,123,123,123,123,123,838,182,182,182,182,182,182,182,182,182,200.4
119,TLS002,34,34,34,4,34,34,34,4,34,34,34,33,33,33,33,33,33,33,33,33,27.9
120,TTO002,823,549,794,794,183,237,480,480,480,480,549,183,183,183,183,183,183,183,183,183,466
121,TUN002,244,355,355,355,188,836,836,836,836,836,836,185,185,185,185,185,185,185,185,185,609.9
122,TUR001,836,836,33,33,33,33,33,33,33,33,836,186,186,186,186,186,186,186,186,186,128.6
123,TUR002,836,796,33,33,836,33,33,33,33,33,836,186,186,186,186,186,186,186,186,186,208.9
124,TUR003,836,836,33,33,33,33,33,33,33,33,836,186,186,186,186,186,186,186,186,186,128.6
125,TUR004,836,836,836,836,33,836,836,836,836,836,836,186,186,186,186,186,186,186,186,186,690.7
126,TZA002,677,122,122,122,677,122,122,122,122,122,852,186,186,186,186,186,186,186,186,186,256.9
127,UGA001,360,227,183,183,207,283,283,283,283,283,308,183,183,183,183,183,183,183,183,183,247.9
128,UGA005,549,360,183,183,360,283,283,283,283,283,308,549,549,549,549,549,549,549,549,549,299.8
129,UKR002,836,427,427,77,61,77,77,77,77,77,427,182,182,182,182,182,182,182,182,182,155.9
130,VCT002,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33.9
131,VEN001,236,123,123,123,480,123,123,123,207,207,703,577,577,577,577,577,577,577,577,577,278.9
132,YEM001,12,12,12,12,12,12,12,12,12,12,854,775,775,775,775,775,775,775,775,775,172.5
133,YEM002,12,5,5,224,12,5,5,5,5,5,824,775,775,775,775,775,775,775,775,775,186.5
134,ZMB002,165,165,165,640,213,165,165,165,165,165,838,186,186,186,186,186,186,186,186,186,286.7
135,ZWE001,237,122,122,488,66,122,122,122,122,122,186,186,186,186,186,186,186,186,186,186,165.8
