,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.2,2,1.6,0,1.8,116.3,0,High
2,ARM002,1.2,2.3,1.3,0,1.9,92.1,0,High
3,AZE002,2.9,x,2.5,3.3,x,186.5,2,Medium
4,BDI001,1.5,2.3,2.1,0,1.9,155.4,0,High
5,BFA002,1.8,2.3,3.2,0,1.9,237,0,High
6,BGD002,1,1.5,1.4,0,1.6,103.6,0,Very High
7,BRA002,2.3,3.5,3.4,0,2.4,250.4,0,Medium
8,CAF001,2.2,3.8,2.7,0,2.5,198.6,0,Medium
9,CMR001,0.6,0.5,1.4,0,1.2,102.6,0,Very High
10,CMR002,1.4,1.8,2.3,0,1.7,165.1,0,High
11,CMR003,1.5,2.3,2.1,0,1.9,153.8,0,High
12,CMR004,2.2,2.3,2.7,1.7,1.9,194.4,1,Medium
13,COD001,1.9,2.8,2.8,0,2.1,201.4,0,High
14,COG001,2.9,3.3,2,3.3,2.3,144,2,Medium
15,COL001,1.5,2.3,2.2,0,1.9,162.1,0,High
16,COL002,2.7,2.3,4.1,1.7,1.9,298.3,1,Medium
17,CRI002,2.3,3,3.8,0,2.2,278.3,0,Medium
18,DJI001,2.7,3.8,2.7,1.7,2.5,200.8,1,Medium
19,DJI002,2.5,3.8,3.7,0,2.5,272.6,0,Medium
20,DJI003,2.7,2.5,3.9,1.7,2,287.1,1,Medium
21,DZA002,5,x,5,5,x,418.3,3,Very Low
22,DZA003,2.9,3.8,5,0,2.5,505.2,0,Medium
23,DZA004,4.7,x,4.3,5,x,310.9,3,Very Low
24,ECU002,2.3,3.8,3,0,2.5,220.8,0,Medium
25,EGY002,1.9,3.8,1.8,0,2.5,133.5,0,High
26,ERI001,2.4,4,3.1,0,2.6,230.2,0,Medium
27,ESP002,2.4,3.5,3.6,0,2.4,265.8,0,Medium
28,ETH001,1.5,2.5,2.1,0,2,156.3,0,High
29,ETH002,1.9,1.5,4.1,0,1.6,296.7,0,High
30,ETH003,2.7,2.3,4,1.7,1.9,292.7,1,Medium
31,ETH004,1.8,3.5,1.9,0,2.4,138.8,0,High
32,GRC002,1.4,2.3,1.8,0,1.9,129.6,0,High
33,GTM001,1.8,1.8,3.6,0,1.7,260.7,0,High
34,GTM003,1.4,2.3,2,0,1.9,146.6,0,High
35,HND001,1.9,1.8,4,0,1.7,290.6,0,High
36,HND002,1.5,2.5,2.1,0,2,152.5,0,High
37,HTI001,1.5,2,2.6,0,1.8,192.7,0,High
38,IDN002,4.2,x,5,3.3,x,434.1,2,Very Low
39,IND002,3.4,2.8,2.3,5,2.1,167.3,3,Low
40,IRN004,2,4.3,1.7,0,2.7,122.5,0,High
41,IRQ001,1.2,2.3,1.3,0,1.9,93.6,0,High
42,IRQ002,1,1.3,1.6,0,1.5,114.6,0,Very High
43,IRQ003,1.5,2.5,2,0,2,143.8,0,High
44,ITA002,3.5,2.3,5,3.3,1.9,782,2,Low
45,JOR002,1.4,2.8,1.3,0,2.1,93,0,High
46,KEN002,2.9,2,5,1.7,1.8,390.9,1,Medium
47,LBN002,1.4,2.5,1.6,0,2,117.7,0,High
48,LBN004,1.7,2,1.5,1.7,1.8,109.2,1,High
49,LBY001,1.2,1.8,1.9,0,1.7,138,0,High
50,LBY002,1.2,2,1.6,0,1.8,114.3,0,High
51,LSO002,2.3,2.3,4.7,0,1.9,340.2,0,Medium
52,MAR002,5,x,5,5,x,453.7,3,Very Low
53,MDG002,2.2,2,2.8,1.7,1.8,206.2,1,Medium
54,MEX001,4.2,x,5,3.3,x,482.4,2,Very Low
55,MEX002,4.2,x,5,3.3,x,502.5,2,Very Low
56,MEX003,3.4,x,5,1.7,x,499.9,1,Low
57,MLI001,1.4,2,2.3,0,1.8,166.6,0,High
58,MMR001,1.4,2.5,1.6,0,2,116.1,0,High
59,MMR002,1.4,2.5,1.6,0,2,116.1,0,High
60,MMR003,1.4,2.5,1.6,0,2,117.3,0,High
61,MOZ001,1.7,3,2.2,0,2.2,163.5,0,High
62,MOZ004,2,3.8,2.1,0,2.5,151.5,0,High
63,MOZ006,2.5,2.5,3.4,1.7,2,248.2,1,Medium
64,MOZ007,1.6,3.5,1.3,0,2.4,98.8,0,High
65,MRT002,3,2.3,3.4,3.3,1.9,248.8,2,Medium
66,MRT003,3.2,2.3,2.3,5,1.9,167.3,4,Low
67,MWI002,2.3,2,3.2,1.7,1.8,232.1,1,Medium
68,MYS001,1.1,2.5,0.9,0,2,64.2,0,High
69,NAM002,3.5,2,3.6,5,1.8,263.5,3,Low
70,NER001,1.5,2,2.6,0,1.8,188.5,0,High
71,NER002,2,3.3,2.6,0,2.3,188.5,0,High
72,NER003,2,3.5,2.6,0,2.4,188.5,0,High
73,NER004,2,3.8,2.2,0,2.5,157.8,0,High
74,NGA001,2,3.8,2.2,0,2.5,158.6,0,High
75,NGA003,1.7,3.3,1.9,0,2.3,141.3,0,High
76,NGA004,2.4,3.5,1.9,1.7,2.4,141.4,1,Medium
77,NGA007,1.7,3.3,1.7,0,2.3,124.6,0,High
78,NGA008,2.2,2,2.9,1.7,1.8,213,1,Medium
79,NIC001,3.4,x,5,1.7,x,610.4,1,Low
80,NIC002,1.5,2.3,2.2,0,1.9,164.3,0,High
81,PAK001,1.7,3.5,1.5,0,2.4,107.4,0,High
82,PAK004,3.4,3.5,5,1.7,2.4,618.6,1,Low
83,PER002,2.4,3.8,3.4,0,2.5,250.7,0,Medium
84,PHL003,1.4,2.5,1.6,0,2,115.9,0,High
