,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
0,Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score
1,AFG001,913,185,185,31,31,185,185,185,185,185,185,48,48,48,48,48,48,48,48,48,140.5
2,ARM002,248,96,96,96,248,96,96,96,185,185,185,60,60,60,60,60,60,60,60,60,134.3
3,AZE002,269,226,226,139,248,269,269,269,269,269,269,59,59,59,59,59,59,59,59,59,228.6
4,BDI001,298,129,129,129,129,129,129,129,129,129,885,52,52,52,52,52,52,52,52,52,196.9
5,BFA002,31,31,31,31,31,31,31,31,31,31,897,53,53,53,53,53,53,53,53,53,119.8
6,BGD002,185,74,74,74,2,138,138,138,138,138,488,51,53,53,53,53,53,53,53,51,137.9
7,BRA002,610,183,183,183,298,183,183,183,183,183,897,50,50,50,50,50,50,50,50,50,252.6
8,CAF001,900,221,221,12,12,277,277,277,277,277,488,53,53,53,53,53,53,53,53,53,217.1
9,CMR001,62,62,62,62,61,61,61,61,61,61,899,57,57,57,54,57,57,54,54,54,144.6
10,CMR002,711,156,156,127,127,156,156,156,156,156,824,57,57,57,57,57,57,57,57,57,207.1
11,CMR003,899,156,156,127,127,156,156,156,156,156,711,58,58,58,58,58,58,58,58,58,195.9
12,CMR004,899,183,183,127,183,183,183,183,183,183,899,58,58,58,58,58,58,58,58,58,236.5
13,COD001,299,127,204,12,12,204,204,204,204,204,899,54,54,54,54,54,54,54,54,54,220.1
14,COG001,205,205,205,205,205,205,205,205,205,205,205,52,52,52,52,52,52,52,52,52,189.7
15,COL001,297,73,73,73,184,73,73,73,73,73,898,53,53,53,53,53,53,53,53,53,164.6
16,COL002,184,184,184,184,541,184,298,184,184,298,898,46,46,46,46,46,46,46,46,46,300.1
17,CRI002,541,298,184,184,396,184,184,184,298,298,842,57,57,57,57,57,57,57,57,57,281.1
18,DJI001,24,24,24,24,24,24,24,24,24,24,24,48,48,48,48,48,48,48,48,48,26.4
19,DJI002,24,24,24,24,24,24,24,24,24,24,24,48,48,48,48,48,48,48,48,48,26.4
20,DJI003,24,24,24,24,24,24,24,24,24,24,24,48,48,48,48,48,48,48,48,48,26.4
21,DZA002,610,541,416,416,33,610,610,610,610,610,416,51,51,51,51,51,51,51,51,51,438.2
22,DZA003,541,897,610,610,33,610,610,610,610,610,897,51,51,51,51,51,51,51,51,51,525.1
23,DZA004,403,403,403,403,249,403,403,403,403,403,403,51,51,51,51,51,51,51,51,51,352.4
24,ECU002,541,183,183,183,396,183,183,183,183,183,898,60,60,60,60,60,60,60,60,60,263.5
25,EGY002,458,123,33,33,33,33,33,33,33,33,901,61,61,61,61,61,61,61,61,61,122.6
26,ERI001,297,618,183,183,183,244,244,244,244,244,899,58,58,58,58,58,58,58,58,58,272.6
27,ESP002,184,184,32,32,32,32,32,32,32,32,898,62,62,62,62,62,62,62,62,62,121.6
28,ETH001,45,45,45,45,5,45,45,45,45,45,45,48,48,48,48,48,48,48,48,48,41.3
29,ETH002,45,45,45,45,45,45,45,45,45,45,45,48,48,48,48,48,48,48,48,48,45.3
30,ETH003,45,45,45,45,5,45,45,45,45,45,45,48,48,48,48,48,48,48,48,48,41.3
31,ETH004,45,45,45,5,5,45,45,45,45,45,45,48,48,48,48,48,48,48,48,48,37.3
32,GRC002,823,94,94,94,31,94,94,94,94,94,907,53,53,53,53,53,53,53,53,53,164.9
33,GTM001,297,298,298,298,184,184,184,184,184,298,764,58,58,57,57,58,58,57,57,57,263.6
34,GTM003,184,184,184,184,184,184,184,184,243,243,243,47,47,47,47,47,47,47,47,47,188
35,HND001,297,298,298,298,184,225,225,225,225,298,899,55,55,55,55,57,57,55,55,55,293.2
36,HND002,243,184,184,184,243,184,184,184,243,243,243,47,47,47,47,47,47,47,47,47,193.9
37,HTI001,915,146,184,298,184,125,125,146,146,146,915,51,51,51,51,51,51,51,51,51,232
38,IDN002,549,549,549,2,45,549,549,549,549,549,732,66,66,66,66,66,66,66,66,66,413.9
39,IND002,185,185,185,185,45,185,185,185,185,185,612,68,68,68,68,73,73,68,68,68,202
40,IRN004,138,138,31,31,488,31,31,31,31,31,138,51,51,51,51,51,51,51,51,51,89.4
41,IRQ001,184,184,184,32,32,32,32,32,32,32,458,55,55,55,55,55,55,55,55,55,92.1
42,IRQ002,184,154,125,32,32,125,125,125,125,125,541,55,55,55,55,55,55,55,55,55,141
43,IRQ003,184,32,32,32,247,32,32,32,32,32,897,55,55,55,55,55,55,55,55,55,142.3
44,ITA002,897,32,32,32,32,32,32,32,32,32,897,60,60,60,60,60,60,60,60,60,121.3
45,JOR002,32,32,32,32,243,32,32,32,32,32,393,54,54,54,54,54,54,54,54,54,91.4
46,KEN002,155,155,155,155,897,155,488,155,488,488,897,52,52,52,52,52,52,52,52,52,393
47,LBN002,421,181,125,94,276,125,125,125,125,125,421,53,53,53,53,53,53,53,53,53,159.4
48,LBN004,458,181,125,154,32,125,125,125,125,125,458,53,53,53,53,53,53,53,53,53,144.7
49,LBY001,458,123,458,96,122,122,122,122,122,122,458,55,55,55,55,55,55,55,55,55,179.9
50,LBY002,306,123,94,94,123,94,94,122,122,306,458,59,59,59,59,59,59,59,59,59,156.6
51,LSO002,20,20,20,295,20,20,20,20,20,20,20,52,52,52,52,52,52,52,52,52,50.7
52,MAR002,305,416,416,416,33,610,610,610,610,610,897,54,54,54,54,54,54,54,54,54,486.6
53,MDG002,24,24,24,24,24,24,24,24,24,24,24,66,66,66,66,66,66,66,66,66,28.2
54,MEX001,610,597,610,396,184,597,610,597,610,610,610,47,50,50,47,50,50,50,50,50,487.1
55,MEX002,610,597,597,610,184,597,610,597,610,610,610,47,47,47,47,47,47,47,47,47,507.2
56,MEX003,610,597,597,597,184,597,597,597,610,610,610,47,47,47,47,47,47,47,47,47,504.6
57,MLI001,299,141,141,4,4,141,141,141,141,141,919,54,54,54,54,54,54,54,54,54,182.7
58,MMR001,3,3,33,4,4,3,33,3,180,180,180,53,53,53,53,53,53,53,53,53,67.3
59,MMR002,180,180,180,4,130,180,180,180,180,180,180,53,53,53,53,53,53,53,53,53,144.7
60,MMR003,180,180,180,4,130,180,180,180,180,180,180,53,53,53,53,53,53,53,53,53,144.7
61,MMR004,4,4,4,4,38,4,38,4,38,38,38,38,38,38,38,38,38,38,38,38,24.4
62,MOZ004,155,16,16,16,16,16,16,16,16,16,16,50,50,50,50,50,50,50,50,50,19.4
63,MRT002,898,170,170,170,764,170,170,170,170,170,898,52,52,52,52,52,52,52,52,52,290.4
64,MRT003,306,170,170,339,339,170,170,170,170,170,339,52,52,52,52,52,52,52,52,52,208.9
65,MWI002,20,20,20,702,20,20,20,20,20,20,20,61,61,61,61,61,61,61,61,61,92.3
66,MYS001,127,124,2,2,127,127,127,2,124,124,124,55,55,55,55,55,55,55,55,55,81.4
67,NAM002,20,20,20,540,20,20,20,20,20,20,20,52,52,52,52,52,52,52,52,52,75.2
68,NER001,900,183,183,127,127,183,183,183,183,183,900,52,52,52,52,52,52,52,52,52,230.4
69,NER002,900,183,183,127,127,183,183,183,183,183,900,52,52,52,52,52,52,52,52,52,230.4
70,NER003,900,183,183,127,127,183,183,183,183,183,900,52,52,52,52,52,52,52,52,52,230.4
71,NER004,183,183,183,127,127,183,183,183,183,183,593,52,52,52,52,52,52,52,52,52,199.7
72,NGA001,759,156,156,127,32,156,156,156,156,156,759,51,51,51,51,51,51,51,51,51,190.5
73,NGA003,243,183,127,127,32,127,127,127,127,127,760,51,51,51,51,51,51,51,51,51,173.2
74,NGA004,761,127,127,127,32,127,127,127,127,127,761,51,51,51,51,51,51,51,51,51,173.3
75,NGA007,459,183,127,127,32,127,127,127,127,127,593,51,51,51,51,51,51,51,51,51,156.5
76,NGA008,32,32,32,32,32,32,32,32,32,32,549,51,51,51,51,51,51,51,51,51,85.6
77,NIC001,541,298,919,298,184,639,639,639,919,919,919,53,53,53,47,53,53,53,53,53,612.8
78,NIC002,243,243,184,243,243,184,184,243,243,243,243,47,47,47,47,47,47,47,47,47,205.7
79,PAK001,82,82,62,82,31,62,62,62,62,62,905,50,50,50,50,50,50,50,50,50,144
80,PAK004,803,803,885,549,31,612,885,885,885,885,885,50,50,50,50,50,50,50,50,50,655.2
81,PER002,541,541,184,184,298,184,183,183,183,183,897,60,60,60,60,60,60,60,60,60,253.9
82,PHL003,610,5,5,5,5,150,150,5,150,150,610,60,60,60,60,60,60,60,60,60,129
83,PRK001,130,130,130,44,2,488,488,488,488,488,915,62,62,62,62,62,62,62,62,62,359.3
84,PSE002,154,154,154,154,31,31,31,31,31,31,905,59,59,59,59,59,59,59,59,59,145.8
85,REG001,429,127,127,127,127,127,127,127,127,127,822,50,50,50,50,50,50,50,50,50,188.8
86,REG002,541,184,184,184,610,184,184,184,184,184,823,46,46,46,46,46,46,46,46,46,276.7
87,REG003,621,621,298,621,130,621,828,828,828,828,828,50,50,50,50,50,50,50,50,50,586
88,REG004,153,31,31,31,243,31,31,31,31,31,802,50,50,50,50,50,50,50,50,50,131.2
89,REG006,805,805,805,805,31,805,805,805,805,805,805,50,50,50,50,50,50,50,50,50,652.1
90,REG007,827,827,827,827,122,827,827,827,827,827,827,51,51,51,51,51,51,51,51,51,678.9
91,REG008,827,827,827,827,122,827,827,827,827,827,827,51,51,51,51,51,51,51,51,51,678.9
92,REG011,138,138,138,138,130,138,138,138,138,138,138,51,51,51,51,51,51,51,51,51,128.5
93,REG012,20,20,20,20,20,20,20,20,20,20,20,48,48,48,48,48,48,48,48,48,22.8
94,REG013,248,185,185,185,269,269,269,269,269,269,269,52,52,52,52,52,52,52,52,52,230.5
95,RWA002,897,183,183,183,274,183,183,183,183,183,897,50,50,50,50,50,50,50,50,50,250.2
96,SDN001,33,33,33,33,33,33,33,33,33,33,33,55,55,55,55,55,55,55,55,55,35.2
97,SDN005,33,33,33,5,5,5,5,5,5,5,33,55,55,55,55,55,55,55,55,55,15.6
98,SDN006,298,288,184,298,268,288,288,288,288,288,344,55,55,55,55,55,55,55,55,55,258.9
99,SDN007,33,33,33,5,33,5,5,5,5,5,33,55,55,55,55,55,55,55,55,55,18.4
100,SDN008,92,5,5,5,5,5,5,5,5,5,92,55,55,55,55,55,55,55,55,55,18.7
