,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.1,2,1.2,0,1.8,85.3,0,High
2,ARM002,1,2.3,0.8,0,1.9,61.1,0,Very High
3,AZE002,2.7,x,2.1,3.3,x,155.5,2,Medium
4,BDI001,1.3,2.3,1.7,0,1.9,124.4,0,High
5,BFA002,1.7,2.3,2.8,0,1.9,206,0,High
6,BGD002,1.1,2,1.2,0,1.8,91,0,High
7,BRA002,2.2,3.5,3,0,2.4,219.4,0,Medium
8,CAF001,2,3.8,2.3,0,2.5,167.6,0,High
9,CMR001,1.3,2,1.9,0,1.8,141.6,0,High
10,CMR002,1.2,1.8,1.8,0,1.7,134.1,0,High
11,CMR003,1.3,2.3,1.7,0,1.9,122.8,0,High
12,CMR004,2.1,2.3,2.2,1.7,1.9,163.4,1,Medium
13,COD001,1.7,2.8,2.3,0,2.1,170.4,0,High
14,COG001,2.7,3.3,1.5,3.3,2.3,113,2,Medium
15,COL001,2.1,2.3,4,0,1.9,288.7,0,Medium
16,COL002,2.6,2.3,3.7,1.7,1.9,267.3,1,Medium
17,COL003,2.1,3,1.7,1.7,2.2,127.4,1,Medium
18,CRI002,2.1,3,3.4,0,2.2,247.3,0,Medium
19,DJI001,2.6,3.8,2.3,1.7,2.5,169.8,1,Medium
20,DJI002,2.4,3.8,3.3,0,2.5,241.6,0,Medium
21,DJI003,2.6,2.5,3.5,1.7,2,256.1,1,Medium
22,DZA002,5,x,5,5,x,387.3,3,Very Low
23,DZA003,2.9,3.8,5,0,2.5,474.2,0,Medium
24,DZA004,4.4,x,3.8,5,x,279.9,3,Very Low
25,ECU002,2.1,3.8,2.6,0,2.5,189.8,0,Medium
26,EGY002,1.7,3.8,1.4,0,2.5,102.5,0,High
27,ERI001,2.2,4,2.7,0,2.6,199.2,0,Medium
28,ESP002,2.2,3.5,3.2,0,2.4,234.8,0,Medium
29,ETH001,1.4,2.5,1.7,0,2,125.3,0,High
30,ETH002,1.7,1.5,3.6,0,1.6,265.7,0,High
31,ETH003,2.5,2.3,3.6,1.7,1.9,261.7,1,Medium
32,ETH004,1.7,3.5,1.5,0,2.4,107.8,0,High
33,FJI002,1.5,3.3,1.2,0,2.3,91,0,High
34,GRC002,1.2,2.3,1.3,0,1.9,98.6,0,High
35,GTM001,1.6,1.8,3.1,0,1.7,229.7,0,High
36,GTM003,1.3,2.3,1.6,0,1.9,115.6,0,High
37,HND001,1.8,1.8,3.6,0,1.7,259.6,0,High
38,HND002,1.4,2.5,1.7,0,2,121.5,0,High
39,HTI001,1.4,2,2.2,0,1.8,161.7,0,High
40,IDN002,4.2,x,5,3.3,x,403.1,2,Very Low
41,IDN006,1.2,2.3,1.3,0,1.9,92.6,0,High
42,IDN007,1.7,3.8,1.2,0,2.5,87.4,0,High
43,IND002,3.2,2.8,1.9,5,2.1,136.3,3,Low
44,IRN004,1.8,4.3,1.2,0,2.7,91.5,0,High
45,IRQ001,1,2.3,0.8,0,1.9,62.6,0,Very High
46,IRQ002,0.8,1.3,1.1,0,1.5,83.6,0,Very High
47,IRQ003,1.3,2.5,1.5,0,2,112.8,0,High
48,ITA002,3.5,2.3,5,3.3,1.9,751,2,Low
49,JOR002,1.2,2.8,0.8,0,2.1,62,0,High
50,KEN002,2.9,2,4.9,1.7,1.8,359.9,1,Medium
51,LBN002,1.2,2.5,1.2,0,2,86.7,0,High
52,LBN004,1.6,2,1.1,1.7,1.8,78.2,1,High
53,LBY001,1.1,1.8,1.5,0,1.7,107,0,High
54,LBY002,1,2,1.1,0,1.8,83.3,0,Very High
55,LSO002,2.2,2.3,4.2,0,1.9,309.2,0,Medium
