,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.3,2.3,1.7,0,1.9,122.9,0,High
2,DZA002,4.4,x,3.7,5,x,267.3,3,Very Low
3,DZA003,2.9,3.8,4.9,0,2.5,354.2,0,Medium
4,DZA004,3.6,x,2.2,5,x,159.9,3,Low
5,REG008,5,x,5,5,x,496.5,5,Very Low
6,REG007,5,x,5,5,x,496.5,5,Very Low
7,ARM002,2,x,0.6,3.3,x,44.2,2,High
8,REG013,2,x,0.6,3.3,x,45.3,2,High
9,AZE002,2,x,0.6,3.3,x,43.7,2,High
10,BGD002,0.8,1.8,0.6,0,1.7,46.5,0,Very High
11,REG011,0.8,2,0.3,0,1.8,23.1,0,Very High
12,BRA002,1.7,2.5,2.5,0,2,179.9,0,High
13,BFA002,1.3,2.3,1.6,0,1.9,118.7,0,High
14,BFA003,1.6,2.3,0.8,1.7,1.9,60.3,1,High
15,BFA004,1.6,2.5,0.7,1.7,2,48.9,1,High
16,BDI001,1.2,2,1.6,0,1.8,115,0,High
17,CMR001,1.3,2,2,0,1.8,148.1,0,High
18,CMR002,1.3,1.8,2,0,1.7,147.1,0,High
19,CMR003,1.4,2.3,1.9,0,1.9,135.8,0,High
20,CMR004,1.8,2.3,1.3,1.7,1.9,97,1,High
21,CAF001,1.6,3.8,0.9,0,2.5,66.4,0,High
22,TCD001,1.2,3.5,0.1,0,2.4,9,0,High
23,TCD003,1.8,4,1.5,0,2.6,113.2,0,High
24,TCD004,2.2,2.3,4.3,0,1.9,310.6,0,Medium
25,TCD005,1.9,2.5,3.3,0,2,243,0,High
26,TCD006,2.3,3.8,3,0,2.5,221.3,0,Medium
27,TCD008,1.6,3.8,0.9,0,2.5,67.7,0,High
28,COL001,1.6,2.3,2.4,0,1.9,178.7,0,High
29,COL002,2.1,2.3,2.3,1.7,1.9,167.8,1,Medium
30,COL003,1.4,2.3,0.3,1.7,1.9,23.8,1,High
31,COG004,3.1,3.8,0.6,5,2.5,42.3,3,Low
32,CRI002,1.6,2.3,2.5,0,1.9,184.3,0,High
33,DJI001,2.2,3,1.9,1.7,2.2,137.4,1,Medium
34,DJI002,2.6,2.8,5,0,2.1,467.9,0,Medium
35,DJI003,2.3,3.5,3.4,0,2.4,251.2,0,Medium
36,PRK001,2.9,2.8,4.1,1.7,2.1,298.1,1,Medium
37,COD001,1.6,2.5,2.2,0,2,159.9,0,High
38,COD003,3.1,3.8,2.3,3.3,2.5,170,2,Low
39,ECU002,1.3,2.3,1.6,0,1.9,113.9,0,High
40,EGY002,1.7,2,3,0,1.8,222.3,0,High
41,SLV001,1.5,2,2.4,0,1.8,174.7,0,High
42,ERI001,1.9,4,1.8,0,2.6,134.9,0,High
43,SWZ001,2.8,2,1.5,5,1.8,111.9,3,Medium
44,ETH001,1.6,2.5,2.2,0,2,160.4,0,High
45,ETH002,1.2,1.5,2,0,1.6,145.7,0,High
46,ETH003,2,2.3,1.9,1.7,1.9,141.7,1,High
47,ETH004,1.1,3,0.4,0,2.2,31,0,High
48,GRC002,1,1.8,1.1,0,1.7,80.2,0,Very High
49,GTM001,1.1,1.5,1.8,0,1.6,130.2,0,High
50,GTM003,0.9,2.3,0.4,0,1.9,31,0,Very High
51,HTI001,1.3,2,1.9,0,1.8,139.3,0,High
52,HND001,1.2,1.5,2,0,1.6,145.5,0,High
53,HND002,0.9,2.3,0.4,0,1.9,31,0,Very High
54,IND001,2.1,3.8,0.7,1.7,2.5,51.2,1,Medium
55,IND002,4.5,3.5,5,5,2.4,493.8,3,Very Low
56,IND005,1.5,3.8,0.8,0,2.5,59.9,0,High
57,REG003,4.2,x,5,3.3,x,404.6,2,Very Low
58,IDN002,3.7,x,4,3.3,x,294.4,2,Low
59,IRN004,2.4,4.3,2.9,0,2.7,209.1,0,Medium
60,IRQ001,1.1,2.5,0.8,0,2,59.1,0,High
61,IRQ002,1.3,2.3,1.6,0,1.9,118,0,High
62,IRQ003,1.3,2.5,1.4,0,2,99.9,0,High
63,ITA002,3.5,2.3,5,3.3,1.9,631,2,Low
64,JOR002,1,2.5,0.6,0,2,46.3,0,Very High
65,KEN001,1.5,2,2.6,0,1.8,189.3,0,High
66,KEN002,2.7,2,4.3,1.7,1.8,314.9,1,Medium
67,KEN003,3.4,2,4.9,3.3,1.8,355.9,2,Low
68,KEN005,2.8,3.8,3,1.7,2.5,216.4,1,Medium
69,LBN002,1.6,3.3,1.4,0,2.3,104.5,0,High
70,LBN004,2.3,3.5,1.6,1.7,2.4,114.2,1,Medium
