,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
129,THA002,520,520,520,520,64,276,276,276,276,276,687,31,31,31,31,31,31,31,31,31,320.2
130,THA003,405,34,34,34,86,34,34,34,34,34,687,31,31,31,31,31,31,31,31,31,104.2
131,TTO002,672,398,643,643,32,86,329,329,329,329,398,32,32,32,32,32,32,32,32,32,315
132,TUN002,93,204,204,204,37,685,685,685,685,685,685,34,34,34,34,34,34,34,34,34,458.9
133,TUR001,685,685,9,9,35,9,9,9,9,9,685,35,35,35,35,35,35,35,35,35,81.8
134,TUR002,685,645,9,9,685,9,9,9,9,9,685,35,35,35,35,35,35,35,35,35,146.8
135,TUR003,685,685,9,9,9,9,9,9,9,9,685,35,35,35,35,35,35,35,35,35,79.2
136,TUR004,685,685,685,685,35,685,685,685,685,685,685,35,35,35,35,35,35,35,35,35,555
137,REG006,593,593,593,593,14,593,593,593,593,593,593,31,31,31,31,31,31,31,31,31,478.9
138,UGA001,209,76,32,32,56,132,132,132,132,132,157,32,32,32,32,32,32,32,32,32,96.9
139,UGA005,398,209,32,32,209,132,132,132,132,132,157,398,398,398,398,398,398,398,398,398,148.8
140,UKR002,685,276,276,276,9,276,276,276,276,276,276,31,31,31,31,31,31,31,31,31,224.8
141,VUT002,246,246,246,182,260,246,246,246,246,246,260,260,260,260,260,260,260,260,260,260,243.8
142,VEN001,85,56,56,56,329,56,56,56,56,56,552,426,426,426,426,426,426,426,426,426,169.9
143,REG002,329,86,86,86,398,86,86,86,86,86,611,426,426,426,426,426,426,426,426,426,203.7
144,VNM002,56,56,56,56,31,56,56,56,56,56,56,31,31,31,31,31,31,31,31,31,51
145,YEM001,73,73,73,73,73,617,73,73,73,73,703,624,624,624,624,624,624,624,624,624,245.5
146,YEM002,73,73,73,73,73,617,617,177,177,617,673,624,624,624,624,624,624,624,624,624,372.1
147,ZMB002,14,14,14,489,62,14,14,14,14,14,687,35,35,35,35,35,35,35,35,35,135.7
148,ZWE001,86,35,62,337,35,35,62,62,62,62,35,35,35,35,35,35,35,35,35,35,78.7
149,0,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196,44196
150,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,MIN,9
152,,,,,,,,,,,,,,,,,,,,,MAX,686
