,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.5,2.3,2.3,0,1.9,171.5,0,High
2,ARM002,1.3,2,1.9,0,1.8,140,0,High
3,AZE002,3.5,x,3.6,3.3,x,259.6,2,Low
4,BDI001,1.8,2.3,3.1,0,1.9,227.9,0,High
5,BFA002,0.9,0.5,2.1,0,1.2,150.8,0,Very High
6,BGD002,1.3,1.5,2.3,0,1.6,166.2,0,High
7,BRA002,2.5,3.5,3.9,0,2.4,283.6,0,Medium
8,CAF001,2.3,3.5,3.4,0,2.4,248.1,0,Medium
9,CHN003,0.8,2,0.4,0,1.8,26.8,0,Very High
10,CMR001,1,0.5,2.4,0,1.2,175.6,0,Very High
11,CMR002,1.7,1.8,3.3,0,1.7,238.1,0,High
12,CMR003,1.8,2.3,3.1,0,1.9,226.9,0,High
13,CMR004,2.6,2.3,3.7,1.7,1.9,267.5,1,Medium
14,COD001,1.9,2.3,3.4,0,1.9,251.1,0,High
15,COG001,3.2,3.3,3,3.3,2.3,220.7,2,Low
16,COL001,1.7,2.3,2.7,0,1.9,195.6,0,High
17,COL002,2.8,2.3,4.5,1.7,1.9,331.1,1,Medium
18,CRI002,2.5,3.3,4.3,0,2.3,312.1,0,Medium
19,DJI001,1,2.3,0.8,0,1.9,57.4,0,Very High
20,DJI002,1,2.3,0.8,0,1.9,57.4,0,Very High
21,DJI003,1,2.3,0.8,0,1.9,57.4,0,Very High
22,DZA002,5,x,5,5,x,465.6,3,Very Low
23,DZA003,2.9,3.8,5,0,2.5,552.5,0,Medium
24,DZA004,5,x,5,5,x,383.4,3,Very Low
25,ECU002,2.6,3.8,4,0,2.5,294.5,0,Medium
26,EGY002,1.9,3.8,1.9,0,2.5,139.2,0,High
27,ERI001,2.7,3.8,4.2,0,2.5,303.6,0,Medium
28,ESP002,1.5,2.3,2.1,0,1.9,152.6,0,High
29,ETH001,1.1,2.3,1,0,1.9,72.3,0,High
30,ETH002,1,2,1,0,1.8,76.3,0,Very High
31,ETH003,1.1,2.3,1,0,1.9,72.3,0,High
32,ETH004,1.4,3.3,0.9,0,2.3,68.3,0,High
33,GRC002,1.7,2.3,2.7,0,1.9,195.9,0,High
34,GTM001,1.9,1.8,4,0,1.7,294.6,0,High
35,GTM003,1.8,2.3,3,0,1.9,219,0,High
36,HND001,2.1,2,4.4,0,1.8,324.2,0,Medium
37,HND002,1.9,2.5,3.1,0,2,224.9,0,High
38,HTI001,1.2,3.3,0.2,0,2.3,13.4,0,High
39,HTI002,1.3,3.8,0.1,0,2.5,10.5,0,High
40,IDN002,3.4,x,5,1.7,x,444.9,1,Low
41,IND002,3.5,2.3,3.2,5,1.9,233,3,Low
42,IRN004,2,4.3,1.6,0,2.7,120.4,0,High
