,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
0,Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
1,AFG001,6,6,6,6,7,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,5.7,,
2,AFG006,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,6.5,,
3,AGO002,426,488,488,0,684,488,488,488,488,488,0,167,167,167,167,167,167,167,167,167,377.9,,
4,ARM002,104,0,0,0,0,0,0,0,0,0,104,166,166,166,166,166,166,166,166,166,27,,
5,AZE002,103,0,0,0,0,0,0,0,0,0,1091,166,166,166,166,166,166,166,166,166,125.7,,
6,BDI001,104,104,104,4,4,104,104,104,104,104,104,167,167,167,167,167,167,167,167,167,90.3,,
7,BFA002,245,118,118,0,0,118,118,118,118,118,0,169,169,169,169,169,169,169,169,169,87.7,,
8,BGD002,4,4,4,4,4,4,4,4,4,4,4,167,167,167,167,167,167,167,167,167,20.3,,
9,BGD009,4,4,4,4,4,4,4,4,4,4,4,63,63,63,63,63,63,63,63,63,9.9,,
10,BGD010,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,4.2,,
11,BRA001,31,31,31,31,31,31,31,31,31,31,31,167,167,167,167,167,167,167,167,167,44.6,,
12,BRA002,31,31,31,31,31,31,31,31,31,31,31,167,167,167,167,167,167,167,167,167,44.6,,
13,BRA003,31,31,31,31,31,31,31,31,31,31,31,167,167,167,167,167,167,167,167,167,44.6,,
14,CAF001,245,245,245,0,0,245,245,245,245,245,0,169,169,169,169,169,169,169,169,169,163.9,,
15,CHL002,31,31,31,31,18,31,31,31,31,31,31,168,168,168,168,168,168,168,168,168,43.4,,
16,CMR001,118,61,61,0,0,61,61,61,61,61,0,167,167,167,167,167,167,167,167,167,53.3,,
17,CMR002,118,61,61,0,0,61,61,61,61,61,0,167,167,167,167,167,167,167,167,167,53.3,,
18,CMR003,118,61,61,0,0,61,61,61,61,61,0,167,167,167,167,167,167,167,167,167,53.3,,
19,CMR004,118,61,61,0,0,61,61,61,61,61,0,167,167,167,167,167,167,167,167,167,53.3,,
20,COD001,245,67,67,0,0,67,67,67,67,67,0,169,169,169,169,169,169,169,169,169,57.1,,
21,COG001,187,176,176,176,0,176,176,176,176,176,187,169,169,169,169,169,169,169,169,169,158.8,,
22,COL001,31,31,31,31,18,31,31,31,31,31,31,167,167,167,167,167,167,167,167,167,43.3,,
23,COL002,18,18,18,18,18,18,18,18,18,18,18,167,167,167,167,167,167,167,167,167,32.9,,
24,CRI002,37,8,8,8,184,8,8,8,8,8,37,167,167,167,167,167,167,167,167,167,44.4,,
25,DJI001,0,0,0,0,0,0,0,0,0,0,337,168,168,168,168,168,168,168,168,168,50.5,,
