,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
0,Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
1,AFG001,5,5,5,5,5,5,5,5,5,5,5,76,76,76,76,76,76,76,76,76,12.1,,
2,AFG006,5,5,5,5,5,5,5,5,5,5,5,76,76,76,76,76,76,76,76,76,12.1,,
3,AGO002,31,31,31,4,989,31,31,31,31,31,4,54,54,54,54,54,54,54,54,54,123.7,,
4,ARM002,3,3,3,3,3,3,3,3,3,3,3,80,80,80,80,80,80,80,80,80,10.7,,
5,AZE002,4,4,4,4,4,3,3,3,3,3,1396,79,79,79,79,79,79,79,79,79,150.2,,
6,BDI001,4,4,4,4,4,4,4,4,4,4,4,78,78,78,78,78,78,78,78,78,11.4,,
7,BEN002,141,141,141,4,4,141,141,141,141,141,4,69,69,69,69,69,69,69,69,69,92.7,,
8,BFA002,135,135,135,4,4,135,135,135,135,135,4,69,69,69,69,69,69,69,69,69,89.1,,
9,BGD001,6,6,6,6,6,6,6,6,6,6,6,32,32,32,32,32,32,32,32,32,8.6,,
10,BGD002,6,6,6,6,6,6,6,6,6,6,6,79,79,79,79,79,79,79,79,79,13.3,,
11,BGD012,6,6,6,6,6,6,6,6,6,6,6,30,30,30,30,30,30,30,30,30,8.4,,
12,BGD013,6,6,6,6,6,6,6,6,6,6,6,79,79,79,79,79,79,79,79,79,13.3,,
13,BGD014,6,6,6,6,6,6,6,6,6,6,6,32,32,32,32,32,32,32,32,32,8.6,,
14,BGR002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
15,BLR002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
16,BRA001,31,31,31,31,31,31,31,31,31,31,31,75,75,75,75,75,75,75,75,75,35.4,,
17,BRA002,31,31,31,31,31,31,31,31,31,31,31,75,75,75,75,75,75,75,75,75,35.4,,
18,BRA004,31,31,31,31,31,31,31,31,31,31,31,75,75,75,75,75,75,75,75,75,35.4,,
19,CAF001,107,107,107,4,4,107,107,107,107,107,4,73,73,73,73,73,73,73,73,73,72.7,,
20,CHL002,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
21,CMR001,135,86,86,4,4,86,86,86,86,86,4,69,69,69,69,69,69,69,69,69,59.7,,
22,CMR002,423,86,86,4,4,86,86,86,86,86,4,71,71,71,71,71,71,71,71,71,59.9,,
23,CMR003,423,86,86,4,4,86,86,86,86,86,4,72,71,71,71,72,72,71,71,71,60,,
24,CMR004,423,86,86,4,4,86,86,86,86,86,4,69,69,69,69,69,69,56,69,69,59.7,,
25,COD001,135,107,107,4,4,107,107,107,107,107,4,73,73,73,73,73,73,73,73,73,72.7,,
26,COG001,123,123,123,4,4,123,123,123,123,123,4,61,61,61,61,61,61,61,61,61,81.1,,
27,COL001,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
28,COL002,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
29,CRI002,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
30,CZE002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
31,DJI001,7,7,7,7,7,7,7,7,7,7,642,78,78,78,78,78,78,78,78,78,77.6,,
32,DJI002,7,7,7,7,7,7,7,7,7,7,642,78,78,78,78,78,78,78,78,78,77.6,,
33,DJI003,7,7,7,7,7,7,7,7,7,7,642,78,78,78,78,78,78,78,78,78,77.6,,
34,DOM002,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
35,DZA002,428,5,5,5,5,5,5,5,5,5,762,82,82,82,82,82,82,82,82,82,88.4,,
36,DZA003,428,5,5,5,5,5,5,5,5,5,762,82,82,82,82,82,82,82,82,82,88.4,,
37,DZA004,428,5,5,5,5,5,5,5,5,5,839,82,82,82,82,82,82,82,82,82,96.1,,
38,ECU002,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
39,EGY004,402,5,5,5,5,5,5,5,5,5,402,82,82,82,82,82,82,82,82,82,52.4,,
40,ERI001,4,4,4,4,4,4,4,4,4,4,836,79,79,79,79,79,79,79,79,79,94.7,,
41,ESP002,762,5,5,5,5,5,5,5,5,5,762,75,75,75,75,75,75,75,75,75,87.7,,
42,EST002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
43,ETH001,3,3,3,3,3,3,3,3,3,3,134,74,74,74,74,74,74,74,74,74,23.2,,
44,ETH003,3,3,3,3,620,3,3,3,3,3,134,74,74,74,74,74,74,74,74,74,84.9,,
45,ETH004,3,3,3,3,3,3,3,3,3,3,134,74,74,74,74,74,74,74,74,74,23.2,,
46,ETH005,3,3,3,3,620,3,3,3,3,3,134,74,74,74,74,74,74,74,74,74,84.9,,
47,GRC002,62,62,62,62,62,62,62,62,62,62,62,80,80,80,80,80,80,80,80,80,63.8,,
48,GTM001,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
49,HND001,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
50,HTI001,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
51,HUN002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
52,IDN002,6,6,6,6,6,6,6,6,6,6,6,75,75,75,75,75,75,75,75,75,12.9,,
53,IRN004,69,69,69,69,69,69,69,69,69,69,69,65,65,65,65,65,65,65,65,65,68.6,,
54,IRQ001,4,4,4,4,4,4,4,4,4,4,4,79,79,79,79,79,79,79,79,79,11.5,,
55,IRQ002,4,4,4,4,4,4,4,4,4,4,4,73,73,73,73,73,73,73,73,73,10.9,,
56,IRQ003,4,4,4,4,275,4,4,4,4,4,4,79,79,79,79,79,79,79,79,79,38.6,,
57,ITA002,762,5,5,5,5,5,5,5,5,5,762,75,75,75,75,75,75,75,75,75,87.7,,
58,JOR002,4,4,4,4,4,4,4,4,4,4,4,79,79,79,79,79,79,79,79,79,11.5,,
59,KEN001,4,4,4,4,214,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,32.6,,
60,KEN002,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
61,KEN003,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
62,LBN002,10,10,10,10,10,10,10,10,10,10,10,75,75,75,75,75,75,75,75,75,16.5,,
63,LBN006,10,10,10,10,10,10,10,10,10,10,10,75,75,75,75,75,75,75,75,75,16.5,,
64,LBY001,6,6,6,6,6,6,6,6,6,6,6,18,18,18,18,18,18,18,18,18,7.2,,
65,LBY002,6,6,6,6,6,6,6,6,6,6,762,76,76,76,76,76,76,76,76,76,88.6,,
66,LBY003,6,6,6,6,6,6,6,6,6,6,341,76,76,76,76,76,76,76,76,76,46.5,,
67,LBY004,6,6,6,6,6,6,6,6,6,6,6,19,19,19,19,19,19,19,19,19,7.3,,
68,LKA004,6,6,6,6,6,6,6,6,6,6,6,75,75,75,75,75,75,75,75,75,12.9,,
69,LSO004,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,
70,LTU002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
71,LVA002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
72,MAR001,340,5,5,5,5,5,5,5,5,5,340,82,82,82,82,82,82,82,82,82,46.2,,
73,MAR002,762,5,5,5,5,5,5,5,5,5,762,82,82,82,82,82,82,82,82,82,88.4,,
74,MAR003,184,5,5,5,5,5,5,5,5,5,340,82,82,82,82,82,82,82,82,82,46.2,,
75,MDA002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
76,MDG001,7,7,7,7,7,7,7,7,7,7,92,80,80,80,80,80,80,80,80,80,22.8,,
77,MDG002,7,7,7,7,92,7,7,7,7,7,92,80,80,80,80,80,80,80,80,80,31.3,,
78,MDG009,7,7,7,7,7,7,7,7,7,7,92,80,80,80,80,80,80,80,80,80,22.8,,
79,MEX001,31,31,31,31,31,31,31,31,31,31,31,74,74,74,74,74,74,74,74,74,35.3,,
80,MEX002,31,31,31,31,31,31,31,31,31,31,31,74,74,74,74,74,74,74,74,74,35.3,,
81,MEX003,31,31,31,31,31,31,31,31,31,31,31,74,74,74,74,74,74,74,74,74,35.3,,
82,MLI001,135,96,96,4,4,96,96,96,96,96,4,69,69,69,69,69,69,69,69,69,65.7,,
83,MMR001,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
84,MMR002,10,10,10,10,10,10,10,10,10,10,10,79,79,79,79,79,79,79,79,79,16.9,,
85,MMR003,10,10,10,10,10,10,10,10,10,10,10,79,79,79,79,79,79,79,79,79,16.9,,
86,MMR004,10,10,10,10,10,10,10,10,10,10,10,79,79,79,79,79,79,79,79,79,16.9,,
87,MMR006,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
88,MOZ001,31,31,31,31,31,31,31,31,31,31,31,15,15,15,15,15,15,15,15,15,29.4,,
89,MOZ004,136,92,92,92,31,92,92,92,92,92,136,73,73,73,73,73,73,73,73,73,88.4,,
90,MOZ011,136,31,31,92,31,31,31,31,31,31,136,73,73,73,73,73,73,73,73,73,51.8,,
91,MOZ012,31,31,31,31,31,31,31,31,31,31,31,15,15,15,15,15,15,15,15,15,29.4,,
92,MRT002,489,5,5,5,5,5,5,5,5,5,489,81,81,81,81,81,81,81,81,81,61,,
93,MRT003,1433,5,5,5,5,5,5,5,5,5,597,81,81,81,81,81,81,81,81,81,71.8,,
94,MWI002,7,7,7,7,7,7,7,7,7,7,491,79,79,79,79,79,79,79,79,79,62.6,,
95,MYS001,6,6,6,6,6,6,6,6,6,6,6,75,75,75,75,75,75,75,75,75,12.9,,
96,NAM002,7,7,7,1667,7,7,7,7,7,7,1147,79,79,79,79,79,79,79,79,79,294.2,,
97,NER002,99,99,99,4,4,99,99,99,99,99,4,69,69,69,69,69,69,69,69,69,67.5,,
98,NER003,99,99,99,4,4,99,99,99,99,99,4,69,69,69,69,69,69,69,69,69,67.5,,
99,NER004,99,99,99,4,4,99,99,99,99,99,4,69,69,69,69,69,69,69,69,69,67.5,,
100,NER006,31,31,31,4,4,31,31,31,31,31,4,17,17,17,17,17,17,17,17,17,21.5,,
101,NGA001,4,4,4,4,134,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,24.6,,
102,NGA003,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
103,NGA004,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
104,NGA007,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
105,NGA008,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
106,NIC001,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
107,NPL003,6,6,6,6,6,6,6,6,6,6,6,75,75,75,75,75,75,75,75,75,12.9,,
108,PAK001,5,5,5,5,5,5,5,5,5,5,5,76,76,76,76,76,76,76,76,76,12.1,,
109,PAK004,5,5,5,5,5,5,5,5,5,5,2012,76,76,76,76,76,76,76,76,76,212.8,,
110,PAK005,5,5,5,5,5,5,5,5,5,5,5,72,72,72,72,72,72,72,72,72,11.7,,
111,PAN002,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
112,PER002,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
113,PHL001,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
114,PHL003,10,10,10,10,10,10,10,10,10,10,10,75,75,75,75,75,75,75,75,75,16.5,,
115,PHL015,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
116,PNG001,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
117,PNG003,10,10,10,10,10,10,10,10,10,10,10,75,75,75,75,75,75,75,75,75,16.5,,
118,PNG005,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
119,POL002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
120,PRK001,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
121,PSE002,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
122,PSE003,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
123,PSE004,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
124,REG001,422,422,422,3,3,422,422,422,422,422,3,69,69,69,69,69,69,69,69,69,261,,
125,REG002,733,733,733,733,733,733,733,733,733,901,733,74,74,74,74,74,74,74,74,74,683.9,,
126,REG004,62,62,62,62,62,62,62,62,62,62,1929,73,73,73,73,73,73,73,73,73,249.8,,
127,REG006,62,62,62,62,62,62,62,62,62,62,62,73,73,73,73,73,73,73,73,73,63.1,,
128,REG007,4,4,4,4,4,4,4,4,4,4,734,75,75,75,75,75,75,75,75,75,84.1,,
129,REG008,4,4,4,4,4,4,4,4,4,4,734,75,75,75,75,75,75,75,75,75,84.1,,
130,REG011,6,6,6,6,6,6,6,6,6,6,6,75,75,75,75,75,75,75,75,75,12.9,,
131,REG012,7,7,7,7,7,7,7,7,7,7,7,73,73,73,73,73,73,73,73,73,13.6,,
132,REG013,69,69,69,69,62,62,62,62,62,62,62,73,73,73,73,73,73,73,73,73,64.5,,
133,REG014,4,4,4,4,4,4,4,4,4,4,913,74,74,74,74,74,74,74,74,74,101.9,,
134,REG015,430,430,430,275,275,275,275,275,275,275,430,73,73,73,73,73,73,73,73,73,285.8,,
135,ROU002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
136,RUS002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
137,RWA002,4,4,4,4,4,4,4,4,4,4,4,72,72,72,72,72,72,72,72,72,10.8,,
138,SDN001,5,5,5,5,5,5,5,5,5,5,5,79,79,79,79,79,79,79,79,79,12.4,,
139,SDN005,5,5,5,5,5,5,5,5,5,5,5,79,79,79,79,79,79,79,79,79,12.4,,
140,SEN002,4,4,4,666,731,4,4,4,4,4,666,60,60,60,60,60,60,60,60,60,214.7,,
141,SLV001,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
142,SOM001,4,4,4,4,135,4,4,4,4,4,4,80,80,80,80,79,80,80,80,80,24.7,,
143,SOM002,4,4,4,4,4,4,4,4,4,4,33,80,80,80,80,80,80,80,80,80,14.5,,
144,SSD001,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80,80,80,80,80,11.6,,
145,SVK002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
146,SWZ001,7,7,7,7,7,7,7,7,7,7,92,79,79,79,79,79,79,79,79,79,22.7,,
147,SYR001,3,3,3,3,3,3,3,3,3,3,134,75,75,75,75,75,75,75,75,75,23.3,,
148,SYR002,31,31,31,31,31,31,31,31,31,31,3,75,75,75,75,75,75,75,75,75,32.6,,
149,TCD001,135,106,106,4,4,106,106,106,106,106,4,69,69,69,69,69,69,69,69,69,71.7,,
150,TCD003,423,106,106,4,4,106,106,106,106,106,4,69,69,69,69,69,69,69,69,69,71.7,,
151,TCD004,423,106,106,4,4,106,106,106,106,106,4,69,69,69,69,69,69,69,69,56,71.7,,
152,TCD005,423,106,106,4,4,106,106,106,106,106,4,69,69,69,69,69,69,69,69,69,71.7,,
153,TGO002,142,142,142,4,4,141,141,141,141,141,4,69,69,69,69,69,69,69,69,69,92.8,,
154,THA003,96,37,37,37,37,65,65,37,65,65,65,75,75,75,75,75,75,75,75,75,54.8,,
155,TLS003,6,6,6,6,6,6,6,6,6,6,6,75,75,75,75,75,75,75,75,75,12.9,,
156,TTO002,31,31,31,31,31,31,31,31,31,31,31,74,74,74,74,74,74,74,74,74,35.3,,
157,TUN002,762,5,5,5,5,5,5,5,5,5,762,82,82,82,82,82,82,82,82,82,88.4,,
158,TUR001,5,5,5,5,5,5,5,5,5,5,5,73,73,73,73,73,73,73,73,73,11.8,,
159,TUR002,5,5,4,4,4,4,4,4,4,4,4,73,73,73,73,73,73,73,73,73,10.9,,
160,TUR003,4,4,4,4,4,4,4,4,4,4,4,73,73,73,73,73,73,73,73,73,10.9,,
161,TUR004,4,4,4,4,4,31,31,31,31,31,31,73,73,73,73,73,73,73,73,73,27.1,,
162,TUR005,4,4,4,4,4,4,4,4,4,4,4,73,73,73,73,73,73,73,73,73,10.9,,
163,TZA001,7,7,7,7,7,7,7,7,7,7,489,78,78,78,78,78,78,78,78,78,62.3,,
164,TZA002,7,7,7,7,7,7,7,7,7,7,489,78,78,78,78,78,78,78,78,78,62.3,,
165,TZA003,7,7,7,900,7,7,7,7,7,7,900,78,78,78,78,78,78,78,78,78,192.7,,
166,UGA005,4,4,4,4,1548,4,4,4,4,4,4,78,78,78,78,78,78,78,78,78,165.8,,
167,UKR002,9,9,9,9,9,9,9,9,9,9,9,74,74,74,74,74,74,74,74,74,15.5,,
168,VEN001,5,5,5,5,5,5,5,5,5,5,5,74,74,74,74,74,74,74,74,74,11.9,,
169,YEM001,4,4,4,4,4,4,4,4,4,4,4,82,82,82,82,82,82,82,82,82,11.8,,
170,YEM002,4,4,4,4,4,4,4,4,4,4,4,82,82,82,82,82,82,82,82,82,11.8,,
171,ZMB002,7,7,7,7,7,7,7,7,7,7,1084,80,80,80,80,80,80,80,80,80,122,,
172,ZWE001,7,7,7,7,7,7,7,7,7,7,875,79,79,79,79,79,79,79,79,79,101,,
173,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,MIN,5.0
175,,,,,,,,,,,,,,,,,,,,,,,MAX,683.9
