,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
34,GRC002,701,32,32,32,32,32,32,32,32,32,785,125,125,125,125,125,125,125,125,125,116.6
35,GTM001,175,176,176,176,62,62,62,62,62,176,642,517,517,517,517,517,517,517,517,517,199.7
36,GTM003,62,62,62,62,62,62,62,62,121,121,121,121,121,121,121,121,121,121,121,121,85.6
37,HND001,175,176,176,176,62,103,103,103,103,176,777,517,517,517,517,517,517,517,517,517,229.6
38,HND002,121,62,62,62,121,62,62,62,121,121,121,121,121,121,121,121,121,121,121,121,91.5
39,HTI001,793,24,62,176,62,3,3,24,24,24,793,146,146,146,146,146,146,146,146,146,131.7
40,IDN002,427,427,427,427,8,427,427,427,427,427,610,124,124,124,124,124,124,124,124,124,373.1
41,IDN006,63,63,63,63,63,63,63,63,63,63,63,59,59,59,59,59,59,59,59,62,62.6
42,IDN007,63,63,63,63,8,63,63,63,63,63,63,62,62,62,62,62,62,62,62,62,57.4
43,IND002,63,63,63,63,8,63,63,63,63,63,490,124,124,124,124,124,124,124,124,124,106.3
44,IRN004,16,16,16,16,366,16,16,16,16,16,16,121,121,121,121,121,121,121,121,121,61.5
45,IRQ001,62,62,62,3,3,3,3,3,3,3,336,124,124,124,124,124,124,124,124,124,54.3
46,IRQ002,62,32,3,3,3,3,3,3,3,3,419,124,124,124,124,124,124,124,124,124,56.7
47,IRQ003,62,3,3,3,125,3,3,3,3,3,775,124,124,124,124,124,124,124,124,124,104.5
48,ITA002,775,714,714,714,723,714,714,714,714,714,775,714,714,714,714,714,714,714,714,714,721
49,JOR002,121,59,59,59,121,59,59,59,59,59,271,124,124,124,124,124,124,124,124,124,92.9
50,KEN002,33,33,33,33,775,33,366,33,366,366,775,519,519,519,519,519,519,519,519,519,329.9
51,LBN002,299,59,3,3,154,3,3,3,3,3,299,124,124,124,124,124,124,124,124,124,59.8
52,LBN004,336,59,3,32,3,3,3,3,3,3,336,124,124,124,124,124,124,124,124,124,51.3
53,LBY001,336,1,336,1,0,0,0,0,0,0,336,124,124,124,124,124,124,124,124,124,79.7
54,LBY002,184,1,1,1,1,0,0,0,0,184,336,124,124,124,124,124,124,124,124,124,64.7
55,LSO002,610,152,152,173,791,152,152,152,152,152,791,125,125,125,125,125,125,125,125,125,279.2
56,MAR002,183,294,294,294,0,488,488,488,488,488,775,124,124,124,124,124,124,124,124,124,392.7
57,MDG002,61,61,61,173,152,61,61,61,61,61,636,125,125,125,125,125,125,125,125,125,145.2
58,MEX001,488,475,488,274,62,475,488,475,488,488,488,488,488,488,488,488,488,488,488,488,421.4
59,MEX002,488,475,475,488,62,475,488,475,488,488,488,488,488,488,488,488,488,488,488,488,441.5
60,MEX003,488,475,475,475,62,475,475,475,488,488,488,488,488,488,488,488,488,488,488,488,438.9
61,MLI001,177,19,19,19,5,19,19,19,19,19,797,121,121,121,121,121,121,121,121,121,105.6
62,MMR001,58,58,58,16,8,58,58,58,58,58,58,121,121,121,121,121,121,121,121,121,55.1
63,MMR002,58,58,58,16,8,58,58,58,58,58,58,121,121,121,121,121,121,121,121,121,55.1
64,MMR003,58,58,58,28,8,58,58,58,58,58,58,121,121,121,121,121,121,121,121,121,56.3
65,MOZ001,33,33,33,33,33,33,33,33,33,62,610,122,122,122,122,122,122,122,122,122,102.5
66,MOZ004,33,33,33,33,33,33,33,33,33,33,122,519,223,519,519,519,519,224,519,519,90.5
67,MOZ006,33,33,62,246,418,62,62,62,62,62,418,418,418,418,418,418,418,418,418,418,187.2
68,MOZ007,49,49,33,33,49,33,33,33,33,33,49,49,49,49,49,49,49,49,49,49,37.8
69,MRT002,776,48,48,48,642,48,48,48,48,48,776,124,124,124,124,124,124,124,124,124,187.8
70,MRT003,184,48,48,217,217,48,48,48,48,48,217,124,124,124,124,124,124,124,124,124,106.3
71,MWI002,737,61,61,580,61,61,61,61,61,61,579,125,125,125,125,125,125,125,125,125,171.1
72,MYS001,5,2,2,2,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,3.2
73,NAM002,418,152,152,418,152,152,152,152,152,152,418,125,125,125,125,125,125,125,125,125,202.5
74,NER001,778,61,61,5,5,61,61,61,61,61,778,121,121,121,121,121,121,121,121,121,127.5
75,NER002,778,61,61,5,5,61,61,61,61,61,778,121,121,121,121,121,121,121,121,121,127.5
76,NER003,778,61,61,5,5,61,61,61,61,61,778,121,121,121,121,121,121,121,121,121,127.5
77,NER004,61,61,61,5,5,61,61,61,61,61,471,121,121,121,121,121,121,121,121,121,96.8
78,NGA001,637,34,34,5,5,34,34,34,34,34,637,125,125,125,125,125,125,125,125,125,97.6
79,NGA003,121,61,5,5,5,5,5,5,5,5,638,125,125,125,125,125,125,125,125,125,80.3
80,NGA004,639,5,5,5,5,5,5,5,5,5,639,125,125,125,125,125,125,125,125,125,80.4
81,NGA007,337,61,5,5,5,5,5,5,5,5,471,125,125,125,125,125,125,125,125,125,63.6
82,NGA008,446,121,121,121,121,121,121,121,121,121,427,125,125,125,125,125,125,125,125,125,152
83,NIC001,419,176,797,176,62,517,517,517,797,797,797,517,517,517,517,517,517,517,517,517,549.4
84,NIC002,121,121,62,121,121,62,62,121,121,121,121,121,121,121,121,121,121,121,121,121,103.3
85,PAK001,176,176,176,544,8,176,176,176,176,176,783,121,121,121,121,121,121,121,121,121,251.2
86,PAK004,681,681,763,427,8,490,763,763,763,763,763,121,121,121,121,121,121,121,121,121,562.4
87,PER002,419,419,62,62,176,419,419,419,419,419,775,516,121,516,516,516,121,516,516,516,368.6
88,PHL001,5,5,5,28,8,5,5,5,5,5,471,121,121,121,121,121,121,121,121,121,65.8
89,PHL003,488,488,28,28,8,28,28,28,28,28,488,121,121,121,121,121,121,121,121,121,81.3
90,PHL004,471,471,180,180,299,180,180,180,180,180,471,121,121,121,121,121,121,121,121,121,215.1
91,PHL009,36,36,36,36,36,36,36,36,36,36,36,121,121,121,121,121,121,121,121,121,44.5
92,PRK001,8,8,8,8,8,366,366,366,366,366,793,124,124,124,124,124,124,124,124,124,277.1
93,PSE002,32,32,32,32,3,32,32,32,32,32,783,124,124,124,124,124,124,124,124,124,113.4
94,REG001,307,5,5,5,5,5,5,5,5,5,700,125,125,125,125,125,125,125,125,125,86.5
95,REG002,419,62,62,62,488,62,62,62,62,62,701,516,516,516,516,516,516,516,516,516,213.9
96,REG003,499,499,176,499,8,499,706,706,706,706,706,121,121,121,121,121,121,121,121,121,483.3
97,REG004,31,2,1,1,121,1,1,1,1,1,680,124,124,124,124,124,124,124,124,124,93.2
98,REG006,683,683,683,683,104,683,683,683,683,683,683,121,121,121,121,121,121,121,121,121,568.9
99,REG007,705,705,705,705,0,705,705,705,705,705,705,121,121,121,121,121,121,121,121,121,576.1
100,REG008,705,705,705,705,0,705,705,705,705,705,705,121,121,121,121,121,121,121,121,121,576.1
101,REG011,16,16,16,16,8,16,16,16,16,16,16,121,121,121,121,121,121,121,121,121,25.7
102,REG012,5,5,5,5,5,5,5,5,5,5,412,125,125,125,125,125,125,125,125,125,57.7
103,REG013,126,63,63,63,147,147,147,147,147,147,147,126,126,126,126,126,126,126,126,126,128.1
104,RWA002,775,61,61,61,152,61,61,61,61,61,775,125,125,125,125,125,125,125,125,125,147.9
105,SDN001,418,34,34,34,34,34,34,34,34,34,418,122,122,122,122,122,122,122,122,122,81.2
106,SDN005,418,34,34,34,418,34,34,34,34,34,122,418,418,418,418,418,418,418,418,418,119.6
107,SDN006,176,166,62,176,146,166,166,166,166,166,222,222,222,222,222,222,222,222,222,222,165.8
108,SDN007,99,34,34,34,99,34,34,34,34,34,99,99,99,99,99,99,99,99,99,99,53.5
109,SEN002,177,61,61,475,797,61,61,61,61,61,797,121,121,121,121,121,121,121,121,121,255.6
110,SLV001,175,176,176,176,62,62,62,62,62,176,777,517,517,517,517,517,517,517,517,517,213.2
111,SOM001,527,7,7,7,7,7,7,7,7,7,790,122,122,122,122,122,122,122,122,122,96.8
112,SOM002,250,250,250,250,222,702,702,250,250,250,702,517,517,517,517,517,517,517,517,517,409.5
113,SOM004,250,250,250,250,250,250,250,250,335,335,335,335,335,335,335,335,335,335,335,335,284
114,SSD001,642,610,610,37,122,37,37,37,37,37,642,122,122,122,122,122,122,122,122,122,171.8
115,SWZ001,176,34,34,412,152,34,34,34,34,34,418,125,125,125,125,125,125,125,125,125,131.1
116,SYR001,32,32,32,32,3,32,32,32,32,32,791,124,124,124,124,124,124,124,124,124,114.2
117,TCD001,99,5,99,5,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,80.2
118,TCD003,775,5,5,5,5,167,167,167,167,167,775,125,125,125,125,125,125,125,125,125,175
119,TCD004,372,372,372,5,775,372,372,372,372,372,775,125,125,125,125,125,125,125,125,125,391.2
120,TCD005,372,372,372,5,5,372,372,372,372,372,775,125,125,125,125,125,125,125,125,125,314.2
121,TCD006,775,372,372,775,5,245,245,245,245,245,517,125,125,125,125,125,125,125,125,125,301.9
122,THA001,610,62,62,62,36,62,62,62,62,62,777,121,121,121,121,121,121,121,121,121,136.8
123,THA002,610,610,610,610,36,366,366,366,366,366,777,121,121,121,121,121,121,121,121,121,398.4
124,THA003,495,62,62,62,62,62,62,62,62,62,777,121,121,121,121,121,121,121,121,121,139.4
125,TTO002,762,488,733,733,122,176,419,419,419,419,488,122,122,122,122,122,122,122,122,122,405
126,TUN002,183,294,294,294,127,775,775,775,775,775,775,124,124,124,124,124,124,124,124,124,548.9
127,TUR001,775,775,2,2,2,2,2,2,2,2,775,125,125,125,125,125,125,125,125,125,91.6
128,TUR002,775,735,2,2,775,2,2,2,2,2,775,125,125,125,125,125,125,125,125,125,168.9
129,TUR003,775,775,2,2,2,2,2,2,2,2,775,125,125,125,125,125,125,125,125,125,91.6
130,TUR004,775,775,775,775,2,775,775,775,775,775,775,125,125,125,125,125,125,125,125,125,632.7
131,TZA002,616,61,61,61,616,61,61,61,61,61,791,125,125,125,125,125,125,125,125,125,195.9
132,UGA001,299,166,122,122,146,222,222,222,222,222,247,122,122,122,122,122,122,122,122,122,186.9
133,UGA005,488,299,122,122,299,222,222,222,222,222,247,488,488,488,488,488,488,488,488,488,238.8
134,UKR002,775,366,366,16,0,16,16,16,16,16,366,121,121,121,121,121,121,121,121,121,94.9
135,VEN001,175,62,62,62,419,62,62,62,146,146,642,516,516,516,516,516,516,516,516,516,217.9
136,VNM002,146,146,146,146,121,5,5,5,5,5,146,121,121,121,121,121,121,121,121,121,70.5
137,VUT002,336,336,336,272,350,336,336,336,336,336,350,350,350,350,350,350,350,350,350,350,333.8
138,YEM001,163,163,163,163,163,707,163,163,163,163,793,714,714,714,714,714,714,714,714,714,335.5
139,YEM002,163,163,163,163,163,707,707,267,267,707,763,714,714,714,714,714,714,714,714,714,462.1
140,ZMB002,104,104,104,579,152,104,104,104,104,104,777,125,125,125,125,125,125,125,125,125,225.7
141,ZWE001,176,61,61,427,5,61,61,61,61,61,125,125,125,125,125,125,125,125,125,125,104.8
142,0,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286
143,0,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286
144,0,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286
145,0,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286
146,0,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286
147,0,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286
148,0,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286
149,0,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286,44286
150,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,MIN,3.2
152,,,,,,,,,,,,,,,,,,,,,MAX,721
