,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
18,BDI001,55,31,31,4,4,31,31,31,31,31,642,4,4,4,4,4,4,4,4,4,84
19,CMR001,468,31,31,0,0,96,96,96,96,96,656,4,4,4,4,4,4,4,4,4,117.1
20,CMR002,468,96,96,0,0,96,96,96,96,96,581,4,4,4,4,4,4,4,4,4,116.1
21,CMR003,656,96,96,0,0,96,96,96,96,96,468,4,4,4,4,4,4,4,4,4,104.8
22,CMR004,656,0,0,0,0,0,0,0,0,0,656,4,4,4,4,4,4,4,4,4,66
23,CAF001,657,395,395,5,0,34,34,34,34,34,245,5,5,5,5,5,5,5,5,5,82
24,TCD001,59,4,31,4,4,124,124,124,124,124,654,4,4,4,4,4,4,4,4,4,131.7
25,TCD003,654,4,4,4,4,46,46,46,46,46,654,4,4,4,4,4,4,4,4,4,90
26,TCD004,251,251,251,4,654,251,251,251,251,251,654,4,4,4,4,4,4,4,4,4,282.2
27,TCD005,251,251,251,4,4,251,251,251,251,251,654,4,4,4,4,4,4,4,4,4,217.2
28,TCD006,654,251,251,654,4,124,124,124,124,124,396,4,4,4,4,4,4,4,4,4,192.9
29,TCD008,31,31,31,59,59,31,31,31,31,31,59,4,4,4,4,4,4,4,4,4,36.7
30,COL001,54,215,215,0,0,46,46,46,46,46,655,395,395,395,395,395,395,395,395,395,149.5
31,COL002,580,580,0,0,298,0,55,0,0,55,655,395,395,395,395,395,395,395,395,395,145.8
32,COL003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,COG004,26,25,5,26,26,5,5,5,5,5,26,5,5,5,5,5,5,5,5,5,11.3
34,CRI002,298,55,55,55,153,55,55,55,55,55,599,396,396,396,396,396,396,396,396,396,153.3
35,DJI001,54,349,101,349,3,45,54,54,54,54,349,1,1,1,1,1,1,1,1,1,106.4
36,DJI002,54,367,367,367,3,490,580,367,490,655,655,395,395,395,395,395,395,395,395,395,436.9
37,DJI003,54,54,367,614,3,54,54,54,54,54,553,395,395,395,395,395,395,395,395,395,220.2
38,PRK001,672,376,376,395,0,245,245,245,245,245,672,3,3,3,3,3,3,3,3,3,267.1
39,COD001,56,123,395,4,0,46,46,46,46,46,656,4,4,4,4,4,4,4,4,4,128.9
40,COD003,154,154,154,154,154,154,154,154,154,154,154,4,4,4,4,26,4,4,4,4,139
41,ECU002,298,298,3,3,153,3,3,3,3,3,655,0,0,0,0,0,0,0,0,0,82.9
42,EGY002,215,173,173,173,1,173,173,173,173,215,658,1,1,1,1,1,1,1,1,1,191.3
43,SLV001,54,55,55,55,0,55,55,55,55,55,656,396,396,396,396,396,396,396,396,396,143.7
44,ERI001,54,375,375,1,1,1,1,1,1,1,656,1,1,1,1,1,1,1,1,1,103.9
45,SWZ001,55,31,31,291,31,31,31,31,31,31,297,4,4,4,4,4,4,4,4,4,80.9
46,ETH001,54,215,215,154,0,54,54,54,54,54,654,1,1,1,1,1,1,1,1,1,129.4
47,ETH002,178,42,54,54,178,101,101,101,101,101,178,178,177,178,177,178,177,178,178,178,114.7
48,ETH003,152,152,101,101,152,101,101,101,101,101,101,147,147,147,147,147,147,147,147,147,110.7
49,ETH004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,GRC002,580,4,4,4,4,56,56,56,56,56,664,4,4,4,4,4,4,4,4,4,96
51,GTM001,54,55,55,55,0,55,55,55,55,55,521,396,396,396,396,396,396,396,396,396,130.2
52,GTM003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,HTI001,672,55,55,55,1,55,55,55,55,55,672,25,25,25,25,25,25,25,25,25,108.3
54,HND001,54,55,55,55,0,55,55,55,55,55,656,396,396,396,396,396,396,396,396,396,143.7
55,HND002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,IND001,3,3,3,3,0,3,3,3,3,3,178,3,3,3,3,3,3,3,3,3,20.2
57,IND002,612,612,612,612,0,584,612,612,612,612,369,3,3,3,3,3,3,3,3,3,462.8
58,IND005,33,33,33,33,0,33,33,33,33,33,55,3,3,3,3,3,3,3,3,3,28.9
59,REG003,378,378,55,378,0,378,585,585,585,585,585,0,0,0,0,0,0,0,0,0,373.6
60,IDN002,306,306,306,306,0,306,306,306,306,306,489,3,3,3,3,3,3,3,3,3,263.4
61,IRN004,245,245,33,33,245,245,245,245,245,245,245,0,0,0,0,0,0,0,0,0,178.1
62,IRQ001,62,47,4,4,4,4,4,4,4,35,215,3,3,3,3,3,3,3,3,3,28.1
63,IRQ002,62,46,35,4,4,46,46,215,215,4,298,3,3,3,3,3,3,3,3,3,87
64,IRQ003,215,4,4,4,4,4,4,4,4,4,654,3,3,3,3,3,3,3,3,3,68.9
65,JOR002,0,0,0,0,0,0,0,0,0,0,150,3,3,3,3,3,3,3,3,3,15.3
66,KEN001,54,151,151,151,1,151,151,151,151,151,524,1,1,1,1,1,1,1,1,1,158.3
67,KEN002,654,151,1,1,654,245,245,151,245,245,654,398,398,398,398,398,398,398,398,398,283.9
68,KEN003,54,151,151,524,524,151,151,151,151,524,524,398,398,398,398,398,398,398,398,398,324.9
69,KEN005,178,178,178,178,178,178,178,178,178,178,215,215,215,215,215,215,215,215,215,215,185.4
70,LBN002,178,178,178,178,33,33,33,33,33,33,178,3,3,3,3,3,3,3,3,3,73.5
71,LBN004,215,215,61,215,33,61,61,61,61,61,215,3,3,3,3,3,3,3,3,3,83.2
72,LBN005,101,101,101,101,33,101,101,101,101,101,101,3,3,3,3,3,3,3,3,3,84.4
73,LSO002,489,31,31,52,670,31,31,31,31,31,670,4,4,4,4,4,4,4,4,4,158.2
74,REG012,55,0,0,0,0,0,0,0,0,0,291,4,4,4,4,4,4,4,4,4,29.5
75,LBY001,215,215,215,63,6,215,215,215,215,215,215,3,3,3,3,3,3,3,3,3,157.7
76,LBY002,63,63,52,52,6,54,63,63,63,63,215,3,3,3,3,3,3,3,3,3,63.4
77,MDG002,432,186,186,52,31,186,186,186,186,186,515,4,4,4,4,4,4,4,4,4,171.8
78,MDG004,297,297,297,297,4,297,297,297,297,297,297,4,4,4,4,4,4,4,4,4,238.4
79,MDG005,297,186,186,31,4,186,186,186,186,186,297,4,4,4,4,4,4,4,4,4,145.2
80,MWI002,616,31,31,459,4,31,31,31,31,31,458,4,4,4,4,4,4,4,4,4,111.1
81,MLI001,56,150,150,0,0,150,150,150,150,458,676,0,0,0,0,0,0,0,0,0,188.4
82,MRT002,655,35,35,35,521,35,35,35,35,35,655,3,3,3,3,3,3,3,3,3,142.4
83,MRT003,63,35,35,96,96,35,35,35,35,35,96,3,3,3,3,3,3,3,3,3,50.1
84,MEX001,367,354,367,153,367,354,367,354,367,367,367,367,367,367,367,367,367,367,367,367,343
85,MEX002,367,354,354,367,0,354,367,354,367,367,367,367,367,367,367,367,367,367,367,367,326.4
86,MEX003,367,354,354,354,0,354,354,354,367,367,367,367,367,367,367,367,367,367,367,367,323.8
87,MEX004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,MAR002,62,173,173,173,6,367,367,367,367,367,654,3,3,3,3,3,3,3,3,3,284.4
89,MOZ001,489,45,126,126,1,1,1,1,1,1,489,1,1,1,1,1,1,1,1,1,74.8
90,MOZ004,614,45,1,1,1,1,1,1,1,1,1,398,102,398,398,398,398,103,398,398,40.7
91,MOZ006,297,45,42,125,297,1,1,1,1,1,297,297,297,297,297,297,297,297,297,297,106.3
92,MMR001,245,245,245,3,0,245,245,3,3,245,245,0,0,0,0,0,0,0,0,0,123.4
93,MMR002,245,245,245,3,0,46,245,245,245,245,245,0,0,0,0,0,0,0,0,0,151.9
94,MMR003,557,245,245,3,0,245,245,3,3,245,245,0,0,0,0,0,0,0,0,0,123.4
95,NAM002,297,31,31,297,31,31,31,31,31,31,297,4,4,4,4,4,4,4,4,4,81.5
96,NIC001,298,55,676,55,0,396,396,396,676,676,676,396,396,396,396,396,396,396,396,396,434.3
97,NIC002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,NER001,657,56,31,0,0,31,31,31,31,31,657,0,0,0,0,0,0,0,0,0,84.3
99,NER002,657,586,396,31,0,31,31,31,31,31,657,0,0,0,0,0,0,0,0,0,123.9
100,NER003,657,586,298,0,0,31,31,31,31,31,657,0,0,0,0,0,0,0,0,0,111
101,NER004,350,46,31,31,0,31,31,31,31,31,350,0,0,0,0,0,0,0,0,0,56.7
102,NER005,56,26,56,56,56,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,50.4
103,NGA001,516,0,0,0,0,0,0,0,0,0,516,4,4,4,4,4,4,4,4,4,52
104,NGA003,0,0,0,0,0,0,0,0,0,0,517,4,4,4,4,4,4,4,4,4,52.1
105,NGA004,518,186,216,0,0,216,216,216,216,216,518,4,4,4,4,4,4,4,4,4,181.8
106,NGA007,216,0,0,0,0,0,0,0,0,0,350,4,4,4,4,4,4,4,4,4,35.4
107,NGA008,325,0,0,0,0,0,0,0,0,0,306,4,4,4,4,4,4,4,4,4,31
108,REG001,186,0,0,0,0,29,29,29,29,29,579,4,4,4,4,4,4,4,4,4,72.8
109,PAK001,55,55,55,423,0,55,55,55,55,55,662,0,0,0,0,0,0,0,0,0,141.5
110,PAK004,560,560,642,306,0,369,642,642,642,642,642,0,0,0,0,0,0,0,0,0,452.7
111,PSE002,62,54,96,6,6,96,96,96,96,96,662,3,3,3,3,3,3,3,3,3,125.3
112,PER002,298,298,55,0,55,298,298,298,298,298,654,395,0,395,395,395,0,395,395,395,264.9
113,PHL001,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,35
114,PHL003,367,367,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,36.7
115,PHL004,350,350,59,59,178,59,59,59,59,59,350,0,0,0,0,0,0,0,0,0,94.1
116,PHL009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,RWA002,654,4,4,4,31,4,31,4,31,31,654,4,4,4,4,4,4,4,4,4,79.8
118,SEN002,56,150,150,354,676,150,150,150,150,150,676,0,0,0,0,0,0,0,0,0,260.6
119,SOM001,406,297,297,129,25,1,1,1,1,1,669,1,1,1,1,1,1,1,1,1,112.6
120,SOM002,129,129,129,129,101,581,581,129,129,129,581,396,396,396,396,396,396,396,396,396,288.5
121,SOM004,367,367,367,355,367,355,355,355,367,367,367,367,367,367,367,367,367,367,367,367,362.2
122,SSD001,521,489,489,1,1,430,430,430,430,430,521,1,1,1,1,1,1,1,1,1,316.3
123,SDN001,297,297,1,1,1,126,126,297,297,297,297,1,1,1,1,1,1,1,1,1,144.4
124,SDN005,297,297,1,1,297,245,245,245,245,245,1,297,297,297,297,297,297,297,297,297,182.2
125,SDN006,55,45,25,55,25,45,45,45,45,45,101,101,101,101,101,101,101,101,101,101,53.2
126,SYR001,62,101,101,6,6,398,101,398,398,398,670,3,3,3,3,3,3,3,3,3,247.9
127,REG004,0,0,0,0,0,0,0,0,0,0,559,3,3,3,3,3,3,3,3,3,56.2
128,TZA002,495,4,4,4,495,4,52,4,52,52,670,4,4,4,4,4,4,4,4,4,134.1
129,THA001,489,3,3,3,33,3,3,3,3,3,656,0,0,0,0,0,0,0,0,0,71
130,THA002,489,489,489,489,33,245,245,245,245,245,656,0,0,0,0,0,0,0,0,0,289.2
131,THA003,374,3,3,3,55,3,3,3,3,3,656,0,0,0,0,0,0,0,0,0,73.2
132,TTO002,641,367,612,612,1,55,298,298,298,298,367,1,1,1,1,1,1,1,1,1,284
133,TUN002,62,173,173,173,6,654,654,654,654,654,654,3,3,3,3,3,3,3,3,3,427.9
134,TUR001,654,654,4,4,4,4,4,4,4,4,654,4,4,4,4,4,4,4,4,4,69
135,TUR002,654,614,4,4,654,4,4,4,4,4,654,4,4,4,4,4,4,4,4,4,134
136,TUR003,654,654,4,4,4,4,4,4,4,4,654,4,4,4,4,4,4,4,4,4,69
137,TUR004,654,654,654,654,4,654,654,654,654,654,654,4,4,4,4,4,4,4,4,4,524
138,REG006,562,562,562,562,0,562,562,562,562,562,562,0,0,0,0,0,0,0,0,0,449.6
139,UGA001,178,45,1,1,25,101,101,101,101,101,126,1,1,1,1,1,1,1,1,1,65.9
140,UGA005,367,178,1,1,178,101,101,101,101,101,126,367,367,367,367,367,367,367,367,367,117.8
141,UKR002,654,245,245,245,0,245,245,245,245,245,245,0,0,0,0,0,0,0,0,0,196
142,VUT002,215,215,215,151,229,215,215,215,215,215,229,229,229,229,229,229,229,229,229,229,212.8
143,VEN001,54,25,25,25,298,25,25,25,25,25,521,395,395,395,395,395,395,395,395,395,138.9
144,REG002,298,55,55,55,367,55,55,55,55,55,580,395,395,395,395,395,395,395,395,395,172.7
145,VNM002,25,25,25,25,0,25,25,25,25,25,25,0,0,0,0,0,0,0,0,0,20
146,YEM001,42,42,42,42,42,586,42,42,42,42,672,593,593,593,593,593,593,593,593,593,214.5
147,YEM002,42,42,42,42,42,586,586,146,146,586,642,593,593,593,593,593,593,593,593,593,341.1
148,ZMB002,458,381,381,458,31,381,381,381,381,458,656,4,4,4,4,4,4,4,4,4,351.2
149,ZWE001,55,4,31,306,4,4,31,31,31,31,4,4,4,4,4,4,4,4,4,4,47.7
150,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,MIN,0
152,,,,,,,,,,,,,,,,,,,,,MAX,524
