,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
0,Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
1,AFG001,141,141,141,21,21,141,141,141,141,141,874,42,42,42,36,42,42,36,36,36,180.4,,
2,AGO002,293,355,355,20,551,355,355,355,355,355,20,34,34,34,34,34,34,34,34,34,275.5,,
3,ARM002,377,377,377,377,21,377,377,377,21,21,874,33,33,33,33,33,33,33,33,33,285.5,,
4,AZE002,330,350,350,112,21,21,21,21,21,21,958,33,33,33,33,33,33,33,33,33,157.9,,
5,BDI001,95,28,28,28,28,28,28,28,28,28,112,34,34,34,34,34,34,34,34,34,37,,
6,BFA002,112,112,112,78,78,112,112,112,112,112,1586,36,36,36,36,36,36,36,36,36,245,,
7,BGD002,21,21,21,21,21,54,54,21,54,54,21,34,34,34,34,34,34,34,34,34,35.5,,
8,BRA001,28,28,28,28,28,28,28,28,28,28,28,34,34,34,34,34,34,34,34,34,28.6,,
9,BRA002,28,28,28,28,28,28,28,28,28,28,28,34,34,34,34,34,34,34,34,34,28.6,,
10,BRA003,28,28,28,28,28,28,28,28,28,28,28,34,34,34,34,34,34,34,34,34,28.6,,
11,CAF001,112,112,112,78,78,112,112,112,112,112,112,36,36,36,36,36,36,36,36,36,97.6,,
12,CHL002,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,35,35,35,35,35,28.7,,
13,CMR001,751,355,272,78,78,272,272,272,272,272,355,34,34,34,34,34,34,34,34,34,217.7,,
14,CMR002,1400,333,333,78,78,333,333,333,333,333,294,34,34,34,34,34,34,34,34,34,248.2,,
15,CMR003,456,333,333,78,78,333,333,333,333,333,294,34,34,34,34,34,34,34,34,34,248.2,,
16,CMR004,456,333,333,78,78,333,333,333,333,333,1588,34,34,34,34,34,34,34,34,34,377.6,,
17,COD001,112,112,112,78,78,112,112,112,112,112,1588,36,36,36,36,36,36,36,36,36,245.2,,
18,COG001,54,43,43,43,20,43,43,43,43,43,54,36,36,36,36,36,36,36,36,36,41.1,,
19,COL001,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,,
20,COL002,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,,
21,CRI002,51,51,51,51,51,51,51,51,51,51,51,34,34,34,34,34,34,34,34,34,49.3,,
22,DJI001,204,84,84,84,182,84,84,84,119,119,204,35,35,35,35,35,35,35,35,35,107.9,,
23,DJI002,204,204,84,84,182,84,84,84,84,84,204,35,35,35,35,35,35,35,35,35,100.9,,
24,DJI003,204,84,84,204,204,84,84,84,84,84,204,35,35,35,35,35,35,35,35,35,115.1,,
25,DOM002,55,55,55,55,55,55,55,55,55,55,55,35,35,35,35,35,35,35,35,35,53,,
26,DZA002,324,20,83,83,20,20,83,83,83,83,324,37,37,37,37,37,37,37,37,37,89.9,,
27,DZA003,324,324,324,300,20,300,300,300,300,300,324,37,37,37,37,37,37,37,37,37,250.5,,
