,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
26,EGY002,611,276,150,186,150,150,150,186,186,186,1054,71,71,71,71,71,71,71,71,71,246.9
27,ERI001,450,771,336,336,336,397,397,397,397,397,1052,63,63,63,63,63,63,63,63,63,410.8
28,ESP002,337,337,185,185,185,185,185,185,185,185,1051,67,67,67,67,67,67,67,67,67,259.8
29,ETH001,198,198,198,4,4,198,198,198,198,198,198,61,61,61,61,61,61,61,61,61,145.5
30,ETH002,198,106,106,4,106,4,4,4,4,4,198,61,61,61,61,61,61,61,61,61,49.5
31,ETH003,198,198,198,4,4,4,4,4,4,4,198,61,61,61,61,61,61,61,61,61,48.5
32,ETH004,47,47,47,4,4,4,4,4,4,4,47,61,61,61,61,61,61,61,61,61,18.3
33,GRC002,976,39,39,39,2,39,39,39,39,39,1060,72,72,72,72,72,72,72,72,72,140.7
34,GTM001,45,45,45,45,45,45,45,45,45,45,45,70,70,70,70,70,70,70,70,70,47.5
35,HND001,44,44,44,44,44,44,44,44,44,44,44,68,68,68,68,68,68,68,68,68,46.4
36,HTI001,1068,135,135,135,135,122,122,122,122,122,135,66,66,66,66,66,66,66,66,66,121.6
37,HTI002,135,123,122,135,133,133,133,133,133,133,135,66,66,66,66,66,66,66,66,66,125.6
38,IDN002,702,702,702,31,16,11,11,31,11,11,885,67,67,67,67,67,67,67,67,67,177.6
39,IND002,338,338,338,338,16,338,338,338,338,338,765,68,68,68,68,68,68,68,68,68,321.5
40,IRN004,291,291,3,3,641,3,3,3,3,3,291,72,72,72,72,72,72,72,72,72,102.5
41,IRQ001,337,2,2,2,2,2,2,2,2,2,611,72,72,72,72,72,72,72,72,72,69.9
42,IRQ002,2,2,2,2,2,2,2,2,2,2,694,72,72,72,72,72,72,72,72,72,78.2
43,IRQ003,337,40,2,2,400,2,2,2,2,2,1050,72,72,72,72,72,72,72,72,72,153.6
44,ITA002,1050,185,185,185,185,185,185,185,185,185,1050,67,67,67,67,67,67,67,67,67,259.7
45,JOR002,185,185,2,2,396,2,2,2,2,2,546,72,72,72,72,72,72,72,72,72,102.8
46,KEN001,105,14,14,14,105,14,14,14,14,14,105,63,63,63,63,63,63,63,63,63,37.1
47,KEN002,105,14,14,14,105,14,14,14,14,14,105,63,63,63,63,63,63,63,63,63,37.1
48,KEN003,105,105,14,105,105,14,14,14,14,14,105,63,63,63,63,63,63,63,63,63,46.2
49,LBN002,142,142,2,2,429,2,2,2,2,2,574,72,72,72,72,72,72,72,72,72,108.9
50,LBN004,142,142,2,307,2,2,2,2,2,2,611,72,72,72,72,72,72,72,72,72,100.4
51,LBY001,611,276,611,149,149,275,275,275,275,275,611,65,65,65,65,65,65,65,65,65,296
52,LBY002,459,276,149,149,149,149,149,149,149,149,611,65,65,65,65,65,65,65,65,65,186.8
53,LSO002,110,40,40,448,4,40,40,40,40,40,110,65,65,65,65,65,65,65,65,65,86.7
54,MAR002,458,569,569,569,148,763,763,763,763,763,1050,67,67,67,67,67,67,67,67,67,621.8
55,MDG002,110,110,40,110,4,40,40,40,40,40,110,65,65,65,65,65,65,65,65,65,52.9
56,MEX001,94,94,94,94,94,94,94,94,94,94,94,72,72,72,72,72,72,72,72,72,91.8
57,MEX002,94,94,94,94,337,94,94,94,94,94,763,73,73,73,73,73,73,73,73,73,183.1
58,MEX003,94,94,94,94,94,94,94,94,94,94,94,72,72,72,72,72,72,72,72,72,91.8
59,MLI001,452,294,294,42,42,294,294,294,294,294,1072,65,65,65,65,65,65,65,65,65,298.5
60,MMR001,43,43,186,16,45,43,186,156,333,333,333,64,64,64,64,64,64,64,64,64,169.5
61,MMR002,333,333,333,16,16,333,333,333,333,333,333,64,64,64,64,64,64,64,64,64,242.7
62,MMR003,333,333,333,16,16,333,333,333,333,333,333,64,64,64,64,64,64,64,64,64,242.7
63,MMR004,43,43,157,16,16,43,191,157,191,191,191,65,65,65,65,65,65,65,65,65,121.8
64,MOZ004,308,169,169,84,84,169,169,84,84,169,169,63,63,63,63,63,63,63,63,63,124.4
65,MRT002,1051,142,142,142,142,142,142,142,142,142,1051,67,67,67,67,67,67,67,67,67,225.4
66,MRT003,459,142,142,492,142,142,142,142,142,323,492,67,67,67,67,67,67,67,67,67,222.6
67,MWI002,110,110,40,855,4,40,40,40,40,40,110,64,64,64,64,64,64,64,64,64,127.3
68,MYS001,280,277,40,40,280,40,280,40,277,277,277,67,67,67,67,67,67,67,67,67,161.8
69,NAM002,173,4,4,693,4,4,4,4,4,4,173,65,65,65,65,65,65,65,65,65,95.9
70,NER001,1053,336,336,39,39,336,336,336,336,336,1053,62,62,62,62,62,62,62,62,62,320.9
71,NER002,1053,336,336,93,93,336,336,336,336,336,1053,62,62,62,62,62,62,62,62,62,331.7
72,NER003,1053,336,336,93,93,336,336,336,336,336,1053,63,63,63,63,63,63,63,63,63,331.8
73,NER004,336,336,336,93,93,336,336,336,336,336,746,62,62,62,62,62,62,62,62,62,301
74,NGA001,912,143,35,35,35,35,35,35,35,35,912,63,63,63,63,63,63,63,63,63,125.5
75,NGA003,396,143,35,35,35,35,35,35,35,35,913,63,63,63,63,63,63,63,63,63,125.6
76,NGA004,914,280,143,35,35,143,143,143,143,143,914,63,63,63,63,63,63,63,63,63,190.5
77,NGA007,612,143,35,35,35,35,35,35,35,35,746,63,63,63,63,63,63,63,63,63,108.9
78,NGA008,185,185,35,35,185,35,35,35,35,35,702,63,63,63,63,63,63,63,63,63,119.5
79,NIC001,694,451,1072,451,337,792,792,792,1072,1072,1072,64,64,64,64,64,64,64,64,64,751.6
80,PAK001,3,3,3,3,3,3,3,3,3,3,1058,72,72,72,72,72,72,72,72,72,115.4
81,PAK004,3,3,3,3,3,3,3,3,3,3,1038,72,72,72,72,72,72,72,72,72,113.4
82,PER002,39,39,39,39,39,39,39,39,39,39,39,65,65,65,65,65,65,65,65,65,41.6
83,PHL001,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
84,PHL003,763,158,12,12,12,12,303,12,303,303,763,67,67,67,67,67,67,67,67,67,179.9
85,PHL010,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
86,PRK001,283,283,283,197,40,641,641,641,641,641,1068,68,68,68,68,68,68,68,68,68,486.1
87,PSE002,36,36,36,36,2,36,36,36,36,36,1058,72,72,72,72,72,72,72,72,72,138.4
88,REG001,582,280,280,280,280,280,280,280,280,280,975,62,62,62,62,62,62,62,62,62,327.7
89,REG002,694,337,337,337,763,337,337,337,337,337,976,65,65,65,65,65,65,65,65,65,416.3
90,REG003,774,774,451,774,39,774,981,981,981,981,981,61,61,61,61,61,61,61,61,61,700.4
91,REG004,1,1,1,1,1,1,1,1,1,1,955,72,72,72,72,72,72,72,72,72,103.5
92,REG006,1,1,1,1,1,1,1,1,1,1,958,72,72,72,72,72,72,72,72,72,103.8
93,REG007,980,980,980,980,275,980,980,980,980,980,980,61,61,61,61,61,61,61,61,61,817.6
94,REG008,980,980,980,980,275,980,980,980,980,980,980,61,61,61,61,61,61,61,61,61,817.6
95,REG011,291,40,40,16,16,40,40,40,40,40,291,61,61,61,61,61,61,61,61,61,62.4
96,REG012,4,4,4,4,4,4,4,4,4,4,110,64,64,64,64,64,64,64,64,64,20.6
97,REG013,401,338,338,338,422,422,422,422,422,422,422,61,61,61,61,61,61,61,61,61,369.1
98,RWA002,1050,336,336,336,427,336,336,336,336,336,1050,63,63,63,63,63,63,63,63,63,389.2
99,SDN001,186,4,4,4,4,4,4,4,4,4,186,65,65,65,65,65,65,65,65,65,28.3
100,SDN005,186,186,186,4,4,4,4,4,4,4,109,65,65,65,65,65,65,65,65,65,38.8
101,SDN006,109,109,40,40,109,40,40,40,40,40,109,65,65,65,65,65,65,65,65,65,56.3
102,SDN007,186,186,186,4,4,4,4,4,4,4,186,65,65,65,65,65,65,65,65,65,46.5
103,SDN008,245,158,40,4,4,4,4,4,4,4,245,65,65,65,65,65,65,65,65,65,37.8
104,SEN002,452,336,336,750,1072,336,336,336,336,336,1072,65,65,65,65,65,65,65,65,65,497.5
105,SLV001,45,45,45,45,45,45,45,45,45,45,45,67,67,67,67,67,67,67,67,67,47.2
106,SOM001,802,42,42,42,42,42,42,42,42,42,1065,65,65,65,65,65,65,65,65,65,146.6
107,SOM002,221,221,221,221,221,221,221,221,221,221,221,64,64,64,64,64,64,64,64,64,205.3
108,SOM005,8,36,8,8,36,8,8,8,8,8,36,35,35,35,35,35,35,35,35,35,16.3
109,SSD001,917,885,885,312,397,312,312,312,312,312,917,65,65,65,65,65,65,65,65,65,413.6
110,SWZ001,173,40,40,687,4,40,40,40,40,40,173,65,65,65,65,65,65,65,65,65,116.9
111,SYR001,307,307,307,2,2,2,2,2,2,2,1066,72,72,72,72,72,72,72,72,72,145.9
112,TCD001,374,280,374,39,39,374,374,374,374,374,374,63,63,63,63,63,63,63,63,63,275.9
113,TCD003,1050,280,280,280,280,442,442,442,442,442,1050,63,63,63,63,63,63,63,63,63,416.3
114,TCD004,647,647,647,280,1050,647,647,647,647,647,1050,63,63,63,63,63,63,63,63,63,632.5
115,TCD005,647,647,647,280,280,647,647,647,647,647,1050,63,63,63,63,63,63,63,63,63,555.5
116,TCD006,1050,647,647,1050,280,520,520,520,520,520,792,63,63,63,63,63,63,63,63,63,543.2
117,THA001,885,40,40,40,311,337,72,40,337,337,1052,67,67,67,67,67,67,67,67,67,263.3
118,THA002,885,885,65,885,311,641,641,641,641,641,1052,67,67,67,67,67,67,67,67,67,558.5
119,THA003,770,40,40,40,337,337,337,40,337,337,1052,67,67,67,67,67,67,67,67,67,292.4
120,TTO002,1037,763,1008,1008,397,451,694,694,694,694,763,66,66,66,66,66,66,66,66,66,646.9
121,TUN002,458,569,569,569,148,1050,1050,1050,1050,1050,1050,71,71,71,71,71,71,71,71,71,765.7
122,TUR001,1050,2,2,2,2,2,2,2,2,2,1050,72,72,72,72,72,72,72,72,72,113.8
123,TUR002,1050,2,2,2,2,2,2,2,2,2,1050,72,72,72,72,72,72,72,72,72,113.8
124,TUR003,1050,2,2,2,2,2,2,2,2,2,1050,72,72,72,72,72,72,72,72,72,113.8
125,TUR004,1050,1050,1050,1050,2,1050,1050,1050,1050,1050,1050,72,72,72,72,72,72,72,72,72,847.4
126,TZA002,173,173,173,4,4,4,4,4,4,4,173,65,65,65,65,65,65,65,65,65,43.9
127,UGA005,763,105,105,105,574,105,105,105,105,105,522,63,63,63,63,63,63,63,63,63,189.4
128,UKR002,1050,641,641,291,275,291,291,291,291,291,641,65,65,65,65,65,65,65,65,65,336.8
129,VEN001,450,337,337,337,694,337,337,337,421,421,917,72,72,72,72,72,72,72,72,72,421
130,YEM001,93,93,93,93,93,93,93,93,93,93,1068,61,61,61,60,61,60,60,60,60,187.3
131,YEM002,93,93,93,93,93,94,94,94,94,94,1038,60,60,60,60,60,60,60,60,60,184.7
132,ZMB002,110,40,40,854,4,40,40,40,40,40,110,65,65,65,65,65,65,65,65,65,127.3
133,ZWE001,177,177,4,4,4,4,4,4,4,4,4,65,65,65,65,65,65,65,65,65,10.1
