,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.3,2.5,1.5,0,2,112,0,High
2,AFG005,0.8,0.8,0,1.7,1.3,1,1,Very High
3,AGO002,0.9,2.3,0.3,0,1.9,24.5,0,Very High
4,ARM002,1.5,2.3,2.3,0,1.9,171.9,0,High
5,AZE002,4.2,x,5,3.3,x,410,2,Very Low
6,BDI001,0.8,2,0.4,0,1.8,32.8,0,Very High
7,BFA002,1.8,0.5,5,0,1.2,373.1,0,High
8,BGD001,0.6,1.8,0,0,1.7,1,0,Very High
9,BGD002,1.3,1.8,2.2,0,1.7,159.4,0,High
10,BGD008,0.6,1.8,0,0,1.7,1,0,Very High
11,BRA001,0.6,1.8,0.1,0,1.7,6.4,0,Very High
12,BRA002,1.2,1.8,0.1,1.7,1.7,6.4,1,High
13,BRA003,0.6,1.8,0.1,0,1.7,6.4,0,Very High
14,CAF001,0.7,0.8,1.3,0,1.3,94.6,0,Very High
15,CHL002,0.6,1.8,0.1,0,1.7,6.4,0,Very High
16,CMR001,0.8,1.8,0.6,0,1.7,44.6,0,Very High
17,CMR002,1.6,0.3,4.5,0,1.1,328.4,0,High
18,CMR003,1.5,1,3.6,0,1.4,262.4,0,High
19,CMR004,1.9,0.5,3.4,1.7,1.2,250.8,1,High
20,COD001,1.2,0.5,3.2,0,1.2,235.3,0,High
21,COG001,2.4,2.5,1.5,3.3,2,113.4,2,Medium
22,COL001,0.6,0.5,1.2,0,1.2,87,0,Very High
23,COL002,1.3,2.8,1.2,0,2.1,87,0,High
24,CRI002,2.5,2.3,0.1,5,1.9,7.3,3,Medium
25,DJI001,1,2.3,0.8,0,1.9,62.6,0,Very High
26,DJI002,1.1,2.3,0.9,0,1.9,69.3,0,High
27,DJI003,1.7,2.3,1.2,1.7,1.9,88.1,1,High
28,DOM002,1.9,2.3,0.1,3.3,1.9,7.3,2,High
29,DZA002,2.8,x,0.6,5,x,46.5,3,Medium
30,DZA003,1.5,3.8,0.6,0,2.5,46.5,0,High
31,DZA004,2.8,x,0.6,5,x,46.5,3,Medium
32,ECU002,2.7,3.5,4.6,0,2.4,334.1,0,Medium
33,EGY002,1,2.5,0.6,0,2,45.6,0,Very High
34,ERI001,1.8,3,0.6,1.7,2.2,43.5,1,High
35,ESP002,2.4,2.3,5,0,1.9,421,0,Medium
36,ETH001,0.7,2,0.1,0,1.8,10.1,0,Very High
37,ETH003,0.9,2,0.6,0,1.8,47.4,0,Very High
38,ETH004,1.2,3.3,0.4,0,2.3,32.3,0,High
39,ETH005,1.1,3,0.3,0,2.2,22.1,0,High
40,GRC002,2,3.5,2.6,0,2.4,187.4,0,High
41,GTM001,0.8,2.3,0.1,0,1.9,6.5,0,Very High
42,HND001,0.8,2.3,0.1,0,1.9,5.6,0,Very High
43,HTI001,1.4,2.3,0.1,1.7,1.9,6.9,1,High
44,HTI002,1.4,2.3,0.1,1.7,1.9,6.9,1,High
45,HUN002,1.1,2.3,1.1,0,1.9,80.5,0,High
46,IDN002,1.7,3,2.1,0,2.2,151.8,0,High
47,IND002,4.3,2.8,5,5,2.1,462.7,3,Very Low
48,IRN004,2.4,4.3,1.1,1.7,2.7,82.5,1,Medium
49,IRQ001,1.6,3.5,1.3,0,2.4,94.8,0,High
50,IRQ002,1.1,1.3,2.1,0,1.5,152.9,0,High
51,IRQ003,2.4,3.5,2,1.7,2.4,147,1,Medium
52,ITA002,2.4,2.3,5,0,1.9,420.9,0,Medium
53,JOR002,2.2,3.8,2.7,0,2.5,194.4,0,Medium
54,KEN001,1,2.8,0.1,0,2.1,10.3,0,Very High
55,KEN002,1.8,2,0.1,3.3,1.8,10.3,2,High
56,KEN003,1.5,2.8,0.1,1.7,2.1,10.3,1,High
57,LBN002,2.4,3.5,1.9,1.7,2.4,142.5,1,Medium
58,LBN004,2.4,3.5,1.9,1.7,2.4,138.7,1,Medium
59,LBY001,0.8,2,0.5,0,1.8,37.9,0,Very High
60,LBY002,0.9,2.3,0.5,0,1.9,37.9,0,Very High
61,LKA002,0.6,1.8,0.1,0,1.7,9.9,0,Very High
62,LSO002,1.5,2,2.6,0,1.8,190.6,0,High
63,MAR002,5,x,5,5,x,634.3,3,Very Low
64,MDA002,1.1,2.3,1.1,0,1.9,79.6,0,High
65,MDG001,0.8,1,1.3,0,1.4,97.3,0,Very High
66,MDG002,1,1,1.9,0,1.4,135.8,0,Very High
67,MDG006,1,1.5,1.4,0,1.6,101.1,0,Very High
68,MEX001,1.9,4,0.1,1.7,2.6,10.3,1,High
69,MEX002,1.9,3.8,0.1,1.7,2.5,10.3,1,High
70,MEX003,1.3,3.8,0.1,0,2.5,6.7,0,High
71,MLI001,0.8,2.3,0.1,0,1.9,7.5,0,Very High
72,MMR001,1.1,2.3,1.1,0,1.9,79,0,High
73,MMR002,1.2,2.3,1.3,0,1.9,97.3,0,High
