,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,0.8,1.3,1.1,0,1.5,84.2,0,Very High
2,AFG005,1.8,0.8,2.8,1.7,1.3,203.5,1,High
3,AGO002,1.4,1.8,2.5,0,1.7,180.3,0,High
4,ARM002,2.4,2.3,4.8,0,1.9,348.1,0,Medium
5,AZE002,3.6,x,3.9,3.3,x,286.4,2,Low
6,BDI001,1.5,2,2.5,0,1.8,182.2,0,High
7,BFA002,1.9,2.3,3.4,0,1.9,245,0,High
8,BGD002,1.5,1.8,2.7,0,1.7,197.3,0,High
9,BRA001,0.6,1.8,0.1,0,1.7,9.4,0,Very High
10,BRA002,1.2,1.8,0.1,1.7,1.7,9.4,1,High
11,BRA003,0.7,2,0.1,0,1.8,9.4,0,Very High
12,CAF001,0.8,2,0.4,0,1.8,29.2,0,Very High
13,CHL002,0.8,1.8,0.6,0,1.7,44.5,0,Very High
14,CMR001,1.2,2,1.7,0,1.8,122.1,0,High
15,CMR002,1.3,1.8,2.1,0,1.7,152.6,0,High
16,CMR003,1.4,2,2.1,0,1.8,152.6,0,High
17,CMR004,2.1,2.3,3.9,0,1.9,282,0,Medium
18,COD001,1.6,1,3.8,0,1.4,276.2,0,High
19,COG001,1.7,2,3.1,0,1.8,223.8,0,High
20,COL001,0.6,1.8,0.1,0,1.7,9.4,0,Very High
21,COL002,1.2,1.8,0.1,1.7,1.7,9.4,1,High
22,CRI002,2.1,2.3,0.6,3.3,1.9,41.8,2,Medium
23,DJI001,0.9,2.3,0.4,0,1.9,28.6,0,Very High
24,DJI002,0.8,2,0.3,0,1.8,22.6,0,Very High
25,DJI003,2,2.3,0.4,3.3,1.9,30.8,2,High
26,DOM002,2,2.3,0.4,3.3,1.9,27.3,2,High
27,DZA002,1.4,2.5,1.7,0,2,125.1,0,High
28,DZA003,2.7,4.3,2,1.7,2.7,143.1,1,Medium
29,DZA004,1.4,3.5,0.7,0,2.4,54.8,0,High
30,ECU002,0.8,1.8,0.6,0,1.7,44.5,0,Very High
31,EGY002,1,2.5,0.4,0,2,31.5,0,Very High
32,ERI001,1.3,3,0.9,0,2.2,63.6,0,High
33,ESP002,1,2.5,0.4,0,2,31.3,0,Very High
34,ETH001,0.6,1.3,0.5,0,1.5,33.9,0,Very High
35,ETH003,1.5,1.8,1.1,1.7,1.7,81.1,1,High
36,ETH004,0.7,1.3,0.8,0,1.5,56.3,0,Very High
37,ETH005,1,2.3,0.7,0,1.9,51.5,0,Very High
38,GMB002,1.2,1.8,1.8,0,1.7,134.1,0,High
39,GRC002,2.1,3.5,2.7,0,2.4,200,0,Medium
40,GTM001,0.9,2.3,0.4,0,1.9,31.9,0,Very High
41,HND001,0.9,2.3,0.4,0,1.9,32.7,0,Very High
42,HTI001,1.5,2.3,0.6,1.7,1.9,41.8,1,High
43,HTI002,1,2.3,0.6,0,1.9,41.8,0,Very High
44,HUN002,0.9,2.3,0.5,0,1.9,39.9,0,Very High
45,IDN002,2.5,3,4.5,0,2.2,328.4,0,Medium
46,IDN007,1.3,3,0.9,0,2.2,63.9,0,High
47,IDN008,0.7,1.3,0.7,0,1.5,51.5,0,Very High
48,IND002,4.3,2.8,5,5,2.1,639.3,3,Very Low
49,IRN004,3.3,4.3,3.8,1.7,2.7,279.9,1,Low
50,IRQ001,1.7,3.5,1.7,0,2.4,127.5,0,High
