,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
0,Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
1,AFG001,233,233,233,4,4,147,147,147,147,92,581,112,112,112,112,112,112,112,112,112,161.4,,
2,AFG005,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,,
3,AGO002,0,62,62,0,258,62,62,62,62,62,0,111,111,111,111,111,111,111,111,111,74.1,,
4,ARM002,84,84,84,84,4,84,84,84,581,581,581,107,107,107,107,107,107,107,107,107,227.4,,
5,AZE002,37,57,57,535,4,57,62,57,57,57,665,107,107,107,107,107,107,107,107,107,165.8,,
6,BDI001,93,93,93,29,93,93,93,93,93,93,93,111,111,111,111,111,111,111,111,111,88.4,,
7,BFA002,427,427,427,184,184,427,427,427,427,427,1293,128,128,128,128,128,128,128,128,128,435.1,,
8,BGD001,63,6,6,6,6,63,63,6,63,63,63,63,63,63,63,63,63,63,63,63,40.2,,
9,BGD002,121,6,6,6,6,56,56,6,56,56,884,104,107,107,107,107,107,107,107,107,123.6,,
10,BGD008,63,63,63,6,6,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,51.6,,
11,BRA001,0,0,0,0,0,0,0,0,0,0,0,126,126,126,126,126,126,126,126,126,12.6,,
12,BRA002,0,0,0,0,0,0,0,0,0,0,0,126,126,126,126,126,126,126,126,126,12.6,,
13,BRA003,0,0,0,0,0,0,0,0,0,0,0,126,126,126,126,126,126,126,126,126,12.6,,
14,CAF001,1296,35,35,35,35,30,30,30,30,30,884,126,126,126,126,126,126,126,126,126,126.5,,
15,CHL002,0,0,0,0,0,0,0,0,0,0,0,126,126,126,126,126,126,126,126,126,12.6,,
16,CMR001,458,62,62,62,62,62,62,62,62,57,62,113,113,113,113,113,113,113,113,113,66.6,,
17,CMR002,1107,40,40,40,40,40,40,40,40,40,1,113,113,113,113,113,113,113,113,113,43.4,,
18,CMR003,163,40,40,40,40,40,40,40,40,40,1,113,113,113,113,113,113,113,113,113,43.4,,
19,CMR004,163,40,40,40,40,40,40,40,40,40,1295,113,113,113,113,113,113,113,113,113,172.8,,
20,COD001,695,41,41,41,41,41,57,57,57,57,1295,126,126,126,126,126,126,126,126,126,181.3,,
21,COG001,0,63,63,0,0,63,63,63,63,601,0,111,111,111,111,111,111,111,111,111,102.7,,
22,COL001,0,0,0,0,0,0,0,0,0,0,0,113,113,113,113,113,113,113,113,113,11.3,,
23,COL002,0,0,0,0,0,0,0,0,0,0,0,113,113,113,113,113,113,113,113,113,11.3,,
24,CRI002,11,11,11,11,11,11,11,11,11,11,11,126,126,126,126,126,126,126,126,126,22.5,,
25,DJI001,353,36,36,36,36,36,36,36,98,98,353,109,109,109,109,109,109,109,109,109,87.4,,
26,DJI002,36,36,36,36,36,36,36,36,36,36,36,109,109,109,109,109,109,109,109,109,43.3,,
27,DJI003,353,36,36,36,36,36,36,36,36,36,353,109,109,109,109,109,109,109,109,109,75,,
28,DOM002,11,11,11,11,11,11,11,11,11,11,11,126,126,126,126,126,126,126,126,126,22.5,,
29,DZA002,31,7,7,7,7,7,7,7,7,7,31,113,113,113,113,113,113,113,113,113,20,,
30,DZA003,31,31,31,7,7,7,7,7,7,7,31,113,113,113,113,113,113,113,113,113,22.4,,
