,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.6,2.5,2.2,0,2,161.4,0,High
2,AFG005,1.1,0.8,0.9,1.7,1.3,63,1,High
3,AGO002,0.9,1.8,1,0,1.7,74.1,0,Very High
4,ARM002,1.8,2.3,3.1,0,1.9,227.4,0,High
5,AZE002,2.8,x,2.3,3.3,x,165.8,2,Medium
6,BDI001,1.1,2,1.2,0,1.8,88.4,0,High
7,BFA002,1.8,0.5,5,0,1.2,435.1,0,High
8,BGD001,0.8,1.8,0.5,0,1.7,40.2,0,Very High
9,BGD002,1.2,1.8,1.7,0,1.7,123.6,0,High
10,BGD008,1.4,1.8,0.7,1.7,1.7,51.6,1,High
11,BRA001,0.7,1.8,0.2,0,1.7,12.6,0,Very High
12,BRA002,1.1,1.3,0.2,1.7,1.5,12.6,1,High
13,BRA003,0.7,2,0.2,0,1.8,12.6,0,Very High
14,CAF001,1.3,2.3,1.7,0,1.9,126.5,0,High
15,CHL002,0.7,1.8,0.2,0,1.7,12.6,0,Very High
16,CMR001,0.9,1.8,0.9,0,1.7,66.6,0,Very High
17,CMR002,0.8,1.8,0.6,0,1.7,43.4,0,Very High
18,CMR003,0.9,2,0.6,0,1.8,43.4,0,Very High
19,CMR004,1.6,2.3,2.4,0,1.9,172.8,0,High
20,COD001,1.2,1,2.5,0,1.4,181.3,0,High
21,COG001,1.1,2,1.4,0,1.8,102.7,0,High
22,COL001,0.2,0.5,0.1,0,1.2,11.3,0,Very High
23,COL002,0.6,1.8,0.1,0,1.7,11.3,0,Very High
24,CRI002,2,2.3,0.3,3.3,1.9,22.5,2,High
25,DJI001,1.2,2.3,1.2,0,1.9,87.4,0,High
26,DJI002,1,2.3,0.6,0,1.9,43.3,0,Very High
27,DJI003,1.1,2.3,1,0,1.9,75,0,High
28,DOM002,2,2.3,0.3,3.3,1.9,22.5,2,High
29,DZA002,0.9,2.5,0.3,0,2,20,0,Very High
30,DZA003,2.1,4.3,0.3,1.7,2.7,22.4,1,Medium
31,DZA004,1.3,3.5,0.4,0,2.4,27.7,0,High
32,ECU002,0.7,1.8,0.2,0,1.7,12.6,0,Very High
33,EGY002,0.9,2.5,0.2,0,2,16,0,Very High
34,ERI001,2,3,1.4,1.7,2.2,105.5,1,High
35,ESP002,0.9,2.5,0.2,0,2,15.9,0,Very High
36,ETH001,1,2,0.9,0,1.8,69.5,0,Very High
37,ETH003,1.1,2,1.2,0,1.8,91.2,0,High
38,ETH004,1.5,3.3,1.2,0,2.3,89.1,0,High
39,ETH005,1.4,3,1.1,0,2.2,81.7,0,High
40,GMB002,0.7,2,0,0,1.8,0,0,Very High
41,GRC002,2.1,3.5,2.7,0,2.4,196.6,0,Medium
42,GTM001,0.9,2.3,0.3,0,1.9,21.7,0,Very High
43,HND001,0.9,2.3,0.3,0,1.9,21.7,0,Very High
44,HTI001,1.4,2.3,0.3,1.7,1.9,22.1,1,High
45,HTI002,0.9,2.3,0.3,0,1.9,22.1,0,Very High
46,HUN002,0.8,2.3,0.2,0,1.9,19,0,Very High
47,IDN002,1.9,3,2.8,0,2.2,207.9,0,High
48,IND002,4.3,2.8,5,5,2.1,518.8,3,Very Low
49,IRN004,2.7,4.3,2,1.7,2.7,144.5,1,Medium
50,IRQ001,1.7,3.5,1.5,0,2.4,112,0,High
51,IRQ002,1.4,1.3,2.9,0,1.5,208.5,0,High
52,IRQ003,2.5,3.5,2.4,1.7,2.4,174.7,1,Medium
53,ITA002,0.8,2.3,0.2,0,1.9,15.9,0,Very High
54,JOR002,2.2,3.8,2.9,0,2.5,215.2,0,Medium
55,KEN001,1.3,2.8,1,0,2.1,72.3,0,High
56,KEN002,2.1,2,1,3.3,1.8,72.3,2,Medium
57,KEN003,1.8,2.8,1,1.7,2.1,72.3,1,High
58,LBN002,2.5,3.5,2.2,1.7,2.4,163.1,1,Medium
59,LBN004,2.4,3.5,2.1,1.7,2.4,153,1,Medium
60,LBY001,0.5,1,0.4,0,1.4,32.9,0,Very High
61,LBY002,0.7,2,0.2,0,1.8,15.5,0,Very High
62,LKA002,0.9,1.8,0.9,0,1.7,64.8,0,Very High
63,LSO002,1,2,1.1,0,1.8,81.6,0,Very High
64,MAR002,1.5,4,0.4,0,2.6,33.4,0,High
65,MDA002,0.8,2.3,0.2,0,1.9,15.8,0,Very High
66,MDG001,0.4,1,0.2,0,1.4,13.6,0,Very High
67,MDG002,0.4,1,0.2,0,1.4,13.6,0,Very High
68,MDG006,0.8,2.3,0.2,0,1.9,13.6,0,Very High
69,MEX001,1.4,4,0.3,0,2.6,22.8,0,High
70,MEX002,1.3,3.5,0.3,0,2.4,21.9,0,High
71,MEX003,1.4,3.8,0.3,0,2.5,21.9,0,High
72,MLI001,0.8,1.8,0.7,0,1.7,50.6,0,Very High
73,MMR001,1.4,2.3,1.8,0,1.9,129.2,0,High
74,MMR002,1.4,2.3,2,0,1.9,147.5,0,High
75,MMR003,1.7,2.3,2.7,0,1.9,200.9,0,High
76,MMR004,1.2,2,1.6,0,1.8,120.8,0,High
77,MOZ001,1.3,2.5,1.5,0,2,112.5,0,High
78,MOZ004,1.7,3,2.2,0,2.2,159.9,0,High
79,MOZ008,1.5,2.8,1.8,0,2.1,131.7,0,High
80,MRT002,0.6,1.5,0.3,0,1.6,24.3,0,Very High
81,MRT003,1.3,0.8,1.5,1.7,1.3,107.2,1,High
82,MWI002,0.5,0.8,0.6,0,1.3,44.1,0,Very High
83,MWI004,0.8,1.8,0.6,0,1.7,42.6,0,Very High
84,MYS001,1.5,2.8,1.7,0,2.1,122.2,0,High
85,NAM002,2.6,2,4,1.7,1.8,295.3,1,Medium
86,NER001,0.9,2,0.7,0,1.8,50,0,Very High
87,NER002,0.2,0.3,0.2,0,1.1,13.7,0,Very High
88,NER003,0.9,0.8,2,0,1.3,143.2,0,Very High
89,NER004,0.4,0.5,0.6,0,1.2,47.2,0,Very High
90,NGA001,2,3.8,2.1,0,2.5,155.9,0,High
91,NGA003,1.5,2.3,2.1,0,1.9,156,0,High
92,NGA004,2,2,2.3,1.7,1.8,172,1,High
93,NGA007,1.3,2,1.9,0,1.8,139.5,0,High
94,NGA008,2.1,2.8,1.8,1.7,2.1,135.1,1,Medium
95,NIC001,1.4,2.3,0.3,1.7,1.9,25,1,High
96,PAK001,2,2,3.9,0,1.8,281.3,0,High
97,PAK004,4.8,x,4.5,5,x,325.7,3,Very Low
98,PAK005,0.8,2.3,0.1,0,1.9,10.2,0,Very High
99,PAN002,1,2.8,0.3,0,2.1,22.5,0,Very High
