,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,0.8,2.3,0.2,0,1.9,17.8,0,Very High
2,AFG006,1.2,1.8,0.2,1.7,1.7,16,1,High
3,AGO002,0.9,0.8,2,0,1.3,147.7,0,Very High
4,ARM002,0.9,2.5,0.2,0,2,15.5,0,Very High
5,AZE002,2.5,3.8,2.1,1.7,2.5,157.5,1,Medium
6,BDI001,0.7,2,0.2,0,1.8,13.5,0,Very High
7,BEN002,0.6,0.3,1.5,0,1.1,113.7,0,Very High
8,BFA002,0.8,1,1.5,0,1.4,110.1,0,Very High
9,BGD001,0.4,1,0.1,0,1.4,9.8,0,Very High
10,BGD002,0.5,1,0.4,0,1.4,28.9,0,Very High
11,BGD012,0.5,1,0.5,0,1.4,38.4,0,Very High
12,BGD013,0.8,1.8,0.6,0,1.7,43.3,0,Very High
13,BGD014,0.7,2,0.1,0,1.8,6.2,0,Very High
14,BGR002,0.7,2,0.2,0,1.8,12.2,0,Very High
15,BLR002,0.8,2.3,0.2,0,1.9,12.2,0,Very High
16,BRA001,1.3,3.8,0.2,0,2.5,17.2,0,High
17,BRA002,0.9,2.5,0.3,0,2,24.9,0,Very High
18,BRA004,2.5,3.8,0.3,3.3,2.5,24.9,2,Medium
19,BRA005,0.7,2,0.2,0,1.8,18.5,0,Very High
20,CAF001,1,1.8,1.3,0,1.7,93.7,0,Very High
21,CHL002,0.7,1.8,0.2,0,1.7,14.9,0,Very High
22,CMR001,1,1.8,1.1,0,1.7,80.7,0,Very High
23,CMR002,1,1.8,1.1,0,1.7,80.9,0,Very High
24,CMR003,1,1.8,1.1,0,1.7,81,0,Very High
25,CMR004,1,1.8,1.1,0,1.7,80.7,0,Very High
26,COD001,1,1.8,1.3,0,1.7,93.7,0,Very High
27,COG001,1.1,1.8,1.4,0,1.7,102.1,0,High
28,COL001,0.9,2,0.6,0,1.8,41.9,0,Very High
29,COL002,1,2.5,0.6,0,2,41.9,0,Very High
30,CRI002,1.4,3.5,0.6,0,2.4,41.9,0,High
31,CZE002,0.8,2.3,0.2,0,1.9,12.2,0,Very High
32,DJI001,1.1,2.3,1.1,0,1.9,78,0,High
33,DJI002,1,2,1.1,0,1.8,78,0,Very High
34,DJI003,1.1,2.3,1.1,0,1.9,78,0,High
35,DOM002,2.1,2.3,0.6,3.3,1.9,41.9,2,Medium
36,DZA002,1.6,3.5,1.2,0,2.4,91.2,0,High
37,DZA003,1.8,4.3,1.2,0,2.7,91.2,0,High
38,DZA004,1.7,3.8,1.3,0,2.5,98.9,0,High
39,ECU002,0.8,2.3,0.2,0,1.9,14.9,0,Very High
40,EGY004,1.1,2.5,0.8,0,2,56,0,High
41,ERI001,1.6,3.3,1.4,0,2.3,99.9,0,High
42,ESP002,1.2,2.5,1.2,0,2,91.3,0,High
43,EST002,0.8,2.3,0.2,0,1.9,12.2,0,Very High
44,ETH001,1,2.5,0.4,0,2,26.8,0,Very High
45,ETH003,2,3,1.2,1.7,2.2,91.8,1,High
46,ETH004,1.1,3,0.4,0,2.2,26.8,0,High
47,ETH005,1.2,2.5,1.2,0,2,91.8,0,High
48,GRC002,1.3,2.8,1.1,0,2.1,84.6,0,High
49,GTM001,1.1,2.8,0.6,0,2.1,41.9,0,High
50,HND001,1.5,3.8,0.6,0,2.5,41.9,0,High
51,HTI001,1.1,3,0.2,0,2.2,14.9,0,High
52,HUN002,0.8,2.3,0.2,0,1.9,12.2,0,Very High
53,IDN002,1.2,3,0.5,0,2.2,39.8,0,High
54,IND006,0.7,2,0,0,1.8,3,0,Very High
55,IRN004,1.5,4.3,0.2,0,2.7,14.9,0,High
56,IRQ001,0.8,2.3,0.2,0,1.9,15.4,0,Very High
57,IRQ002,0.9,2.5,0.2,0,2,14.8,0,Very High
58,IRQ003,0.9,2,0.6,0,1.8,45.4,0,Very High
59,ITA002,1.2,2.3,1.2,0,1.9,91.3,0,High
60,JOR002,1.3,3.8,0.2,0,2.5,15.4,0,High
61,KEN001,1.3,3.5,0.5,0,2.4,37.8,0,High
62,KEN002,1.3,2,0.2,1.7,1.8,16.8,1,High
63,KEN003,0.8,2.3,0.2,0,1.9,13.7,0,Very High
64,LAO004,0.7,2,0,0,1.8,2.4,0,Very High
65,LBN002,0.8,2.3,0.2,0,1.9,15,0,Very High
66,LBN006,0.7,2,0.2,0,1.8,15,0,Very High
67,LBY001,0.7,2,0.1,0,1.8,10,0,Very High
68,LBY002,1.1,2,1.2,0,1.8,91.4,0,High
69,LBY003,0.8,1.8,0.7,0,1.7,49.3,0,Very High
70,LBY004,0.2,0.5,0.1,0,1.2,10.1,0,Very High
71,LKA004,0.8,1.8,0.5,0,1.7,39.8,0,Very High
72,LSO004,1.4,2.5,0.1,1.7,2,6.2,1,High
73,LTU002,0.8,2.3,0.2,0,1.9,12.2,0,Very High
74,LVA002,0.8,2.3,0.2,0,1.9,12.2,0,Very High
75,MAR001,1.5,3.8,0.7,0,2.5,49.8,0,High
76,MAR002,1.7,4,1.2,0,2.6,91.3,0,High
77,MAR003,1.2,3,0.7,0,2.2,49,0,High
78,MDA002,0.7,2,0.2,0,1.8,12.2,0,Very High
79,MDG001,0.7,1.8,0.3,0,1.7,23.2,0,Very High
80,MDG002,0.9,2.3,0.5,0,1.9,35.4,0,Very High
81,MDG009,0.9,2.3,0.3,0,1.9,23.2,0,Very High
82,MEX001,1.4,4,0.2,0,2.6,13.1,0,High
83,MEX002,1.2,3.5,0.2,0,2.4,13.1,0,High
84,MEX003,1.3,3.8,0.2,0,2.5,13.1,0,High
85,MLI001,0.5,0.3,1.2,0,1.1,87,0,Very High
86,MMR001,0.7,1.8,0.2,0,1.7,15.5,0,Very High
87,MMR002,0.8,2,0.5,0,1.8,39.9,0,Very High
88,MMR003,0.8,1.8,0.5,0,1.7,39.9,0,Very High
89,MMR004,0.8,1.8,0.5,0,1.7,39.9,0,Very High
90,MMR006,0.9,2.5,0.2,0,2,15.5,0,Very High
91,MOZ001,1,2.8,0.1,0,2.1,10.6,0,Very High
92,MOZ004,1.1,3,0.4,0,2.2,26.9,0,High
93,MOZ011,0.9,2.3,0.4,0,1.9,26.9,0,Very High
94,MOZ012,1.2,2.8,0.8,0,2.1,59.4,0,High
95,MRT002,0.8,1.5,0.9,0,1.6,63.8,0,Very High
96,MRT003,1.2,0.8,1,1.7,1.3,74.6,1,High
97,MWI002,0.9,1.8,0.9,0,1.7,63,0,Very High
98,MYS001,0.9,2.3,0.4,0,1.9,30.5,0,Very High
99,NAM002,2.4,1.5,4.1,1.7,1.6,298.3,1,Medium
100,NER002,0.9,1.5,1.2,0,1.6,88.5,0,Very High
101,NER003,0.9,1.5,1.2,0,1.6,88.5,0,Very High
102,NER004,0.9,1.5,1.2,0,1.6,88.5,0,Very High
103,NER006,1,2.3,0.7,0,1.9,51.5,0,Very High
104,NGA001,1.5,4,0.4,0,2.6,29.8,0,High
105,NGA003,0.8,2.3,0.2,0,1.9,13.7,0,Very High
106,NGA004,1.1,3,0.2,0,2.2,13.7,0,High
107,NGA007,1.2,3.5,0.2,0,2.4,13.7,0,High
108,NGA008,1.4,2.3,0.2,1.7,1.9,13.7,1,High
109,NIC001,1.6,2.5,0.6,1.7,2,41.9,1,High
110,PAK001,0.7,2,0.2,0,1.8,15.3,0,Very High
111,PAK004,2.6,1.3,3.3,3.3,1.5,239.8,2,Medium
112,PAK005,0.9,2.5,0.2,0,2,14.7,0,Very High
113,PAN002,1,2.5,0.6,0,2,41.9,0,Very High
114,PER002,0.8,2.3,0.2,0,1.9,14.9,0,Very High
115,PHL001,0.8,2.3,0.1,0,1.9,8.5,0,Very High
116,PHL003,1.1,3,0.4,0,2.2,29,0,High
117,PHL015,0.8,2.3,0.1,0,1.9,8.5,0,Very High
118,PNG001,0.8,2,0.5,0,1.8,36.5,0,Very High
119,PNG003,0.9,2,0.6,0,1.8,43,0,Very High
120,PNG005,0.6,1.3,0.5,0,1.5,40,0,Very High
121,POL002,0.7,2,0.2,0,1.8,12.2,0,Very High
122,PRK001,1.2,3.5,0.2,0,2.4,15.8,0,High
123,PSE002,0.8,2.3,0.2,0,1.9,15.5,0,Very High
124,PSE003,0.4,1,0.2,0,1.4,15.5,0,Very High
125,PSE004,0.7,2,0.2,0,1.8,15.5,0,Very High
126,REG001,1.4,0.3,3.9,0,1.1,282.3,0,High
127,REG002,2.6,2.8,5,0,2.1,713.9,0,Medium
128,REG004,2.1,2.5,3.8,0,2,279.8,0,Medium
129,REG006,1.4,2.8,1.3,0,2.1,93.1,0,High
130,REG007,1.2,2.3,1.2,0,1.9,87.7,0,High
131,REG008,1.2,2.3,1.2,0,1.9,87.7,0,High
132,REG011,0.7,1.8,0.4,0,1.7,27.4,0,Very High
133,REG012,0.5,1.5,0.1,0,1.6,10.3,0,Very High
134,REG013,1.3,2.5,1.3,0,2,94.5,0,High
135,REG014,1.3,2.3,1.5,0,1.9,107.1,0,High
136,REG015,2.8,4,4.3,0,2.6,315.8,0,Medium
137,ROU002,0.8,2.3,0.2,0,1.9,12.2,0,Very High
138,RUS002,1.3,3.8,0.2,0,2.5,12.2,0,High
139,RWA002,2.1,2.8,0.2,3.3,2.1,12.9,2,Medium
140,SDN001,1.1,3,0.2,0,2.2,15.4,0,High
141,SDN005,0.6,1.5,0.2,0,1.6,15.4,0,Very High
142,SEN002,1.1,0.3,3.1,0,1.1,226.7,0,High
143,SLV001,1,2.5,0.6,0,2,41.9,0,Very High
144,SOM001,0.8,2,0.4,0,1.8,29.9,0,Very High
145,SOM002,0.9,2.5,0.2,0,2,13.7,0,Very High
146,SSD001,0.9,2.5,0.2,0,2,13.7,0,Very High
147,SVK002,0.8,2.3,0.2,0,1.9,12.2,0,Very High
148,SWZ001,1.4,2.3,0.3,1.7,1.9,23.1,1,High
149,SYR001,0.9,2.5,0.2,0,2,17.7,0,Very High
150,SYR002,1.7,3.3,0.2,1.7,2.3,17.7,1,High
151,TCD001,1.1,2,1.3,0,1.8,92.7,0,High
152,TCD003,1,1.8,1.3,0,1.7,92.7,0,Very High
153,TCD004,1,1.8,1.3,0,1.7,92.7,0,Very High
154,TCD005,1,1.8,1.3,0,1.7,92.7,0,Very High
155,TGO002,0.6,0.3,1.5,0,1.1,113.8,0,Very High
156,THA003,0.9,2,0.8,0,1.8,60,0,Very High
157,TLS003,0.2,0.3,0.2,0,1.1,15,0,Very High
158,TTO002,0.7,2,0.2,0,1.8,13.1,0,Very High
159,TUN002,1.2,2.5,1.2,0,2,91.2,0,High
160,TUR001,0.8,2.3,0.2,0,1.9,14.8,0,Very High
161,TUR002,1.4,2.3,0.2,1.7,1.9,14.8,1,High
162,TUR003,0.9,2.5,0.2,0,2,14.8,0,Very High
163,TUR004,2,x,0.7,3.3,x,48.4,2,High
164,TUR005,1.4,4,0.2,0,2.6,14.8,0,High
165,TZA001,1.1,2.5,0.8,0,2,62.7,0,High
166,TZA002,1.2,2.8,0.8,0,2.1,62.7,0,High
167,TZA003,1.4,1.5,2.7,0,1.6,196.8,0,High
168,UGA005,2.3,2.8,2.3,1.7,2.1,171,1,Medium
169,UKR002,1,2.8,0.2,0,2.1,12.2,0,Very High
170,VEN001,1.2,3.3,0.2,0,2.3,14.9,0,High
171,VNM003,0.6,1.8,0,0,1.7,0.7,0,Very High
172,YEM001,1.1,3,0.2,0,2.2,15.7,0,High
173,YEM002,1,2.8,0.2,0,2.1,15.7,0,Very High
174,ZMB002,1.3,2.3,1.7,0,1.9,122.4,0,High
175,ZWE001,1.3,2.5,1.4,0,2,101.4,0,High
