,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
1,AFG001,1.4,2.5,1.6,0,2,118,0,High
2,ARM002,1.7,2,3.2,0,1.8,231,0,High
3,AZE002,4.1,x,4.8,3.3,x,350.6,2,Very Low
4,BDI001,2.2,2.3,4.4,0,1.9,318.9,0,Medium
5,BFA002,1.1,0.5,2.9,0,1.2,213.4,0,High
6,BGD002,1.5,0.8,2.1,1.7,1.3,151.7,1,High
7,BRA002,2.3,3.3,3.5,0,2.3,254.6,0,Medium
8,CAF001,2.6,3.5,4.4,0,2.4,324.9,0,Medium
9,CMR001,1.2,0.5,3.2,0,1.2,231.5,0,High
10,CMR002,0.8,0.3,2.1,0,1.1,150.4,0,Very High
11,CMR003,2.2,2.3,4.4,0,1.9,317.9,0,Medium
12,CMR004,3,2.3,4.9,1.7,1.9,358.5,1,Medium
13,COD001,2.2,2.3,4.3,0,1.9,317.5,0,Medium
14,COG001,3.6,3.3,4.3,3.3,2.3,311.7,2,Low
15,COL001,1.4,2,2.3,0,1.8,171.7,0,High
16,COL002,2.4,2.3,3.2,1.7,1.9,236.9,1,Medium
17,CRI002,2.8,3.3,5,0,2.3,403.1,0,Medium
18,DJI001,0.9,2.3,0.5,0,1.9,39.1,0,Very High
19,DJI002,0.9,2.3,0.5,0,1.9,38.8,0,Very High
20,DJI003,1.7,2.3,1.1,1.7,1.9,81.1,1,High
21,DZA002,5,x,5,5,x,556.6,3,Very Low
22,DZA003,2.9,3.8,5,0,2.5,643.5,0,Medium
23,DZA004,5,x,5,5,x,474.4,3,Very Low
24,ECU002,2.9,3.8,5,0,2.5,385.5,0,Medium
25,EGY002,2.3,3.8,3.1,0,2.5,230.2,0,Medium
26,ERI001,2.9,3.8,5,0,2.5,394.6,0,Medium
27,ESP002,1.9,2.3,3.3,0,1.9,243.6,0,High
28,ETH001,1.4,2.3,1.9,0,1.9,137.1,0,High
29,ETH002,1.2,2.3,1.3,0,1.9,93.7,0,High
30,ETH003,1,2.3,0.8,0,1.9,56.7,0,Very High
31,ETH004,1.2,3.3,0.4,0,2.3,31.4,0,High
32,GRC002,1.4,2.5,1.7,0,2,126.8,0,High
33,GTM001,0.8,2,0.4,0,1.8,30.6,0,Very High
34,HND001,0.8,2,0.4,0,1.8,29.4,0,Very High
35,HTI001,1.6,3.3,1.4,0,2.3,104.4,0,High
36,HTI002,1.7,3.8,1.4,0,2.5,101.5,0,High
37,IDN002,3.4,x,5,1.7,x,523.5,1,Low
38,IND002,3.9,2.3,4.4,5,1.9,324,3,Low
39,IRN004,1.9,4.3,1.5,0,2.7,109.9,0,High
40,IRQ001,1.3,2.3,1.5,0,1.9,112.6,0,High
41,IRQ002,1.5,1.3,3.2,0,1.5,234,0,High
42,IRQ003,1.6,2.5,2.2,0,2,162.8,0,High
43,ITA002,1.9,2.3,3.3,0,1.9,243.3,0,High
44,JOR002,1.4,2.8,1.5,0,2.1,111.9,0,High
45,KEN001,1.1,2.8,0.5,0,2.1,37.1,0,High
46,KEN002,1.9,2.8,1.1,1.7,2.1,84,1,High
47,KEN003,2.2,2.8,0.5,3.3,2.1,37.1,2,Medium
48,LBN002,2,3.5,2.4,0,2.4,179.1,0,High
49,LBN004,2.5,3.5,2.3,1.7,2.4,167.1,1,Medium
50,LBY001,1.9,1.8,3.8,0,1.7,279.3,0,High
51,LBY002,1.4,1.8,2.3,0,1.7,170.5,0,High
52,LSO002,0.5,0.5,1,0,1.2,73.3,0,Very High
53,MAR002,5,x,5,5,x,604.8,3,Very Low
54,MDG002,0.4,0.8,0.5,0,1.3,40.9,0,Very High
55,MEX001,1.7,4,1,0,2.6,73.6,0,High
56,MEX002,2.7,4,2.3,1.7,2.6,164.8,1,Medium
57,MEX003,1.7,4,1,0,2.6,73.6,0,High
58,MLI001,2,2,3.9,0,1.8,281.7,0,High
59,MMR001,1.5,2.3,2.1,0,1.9,155.5,0,High
60,MMR002,1.9,2.3,3.5,0,1.9,255.5,0,High
61,MMR003,1.9,2.3,3.5,0,1.9,255.4,0,High
62,MMR004,1.5,2.8,1.8,0,2.1,129.5,0,High
63,MOZ004,1.3,2.3,1.5,0,1.9,107.4,0,High
64,MRT002,1.7,2.3,2.8,0,1.9,208.2,0,High
65,MRT003,2.8,2.3,2.8,3.3,1.9,205.4,2,Medium
66,MWI002,0.8,0.8,1.6,0,1.3,114.9,0,Very High
67,MYS001,1.4,2.3,2,0,1.9,144.9,0,High
68,NAM002,1.7,2,1.4,1.7,1.8,104.1,1,High
69,NER001,2,1.8,4.2,0,1.7,304.2,0,High
70,NER002,2.4,3,4.3,0,2.2,315,0,Medium
71,NER003,2.5,3.3,4.3,0,2.3,315,0,Medium
72,NER004,2.4,3.3,3.9,0,2.3,284.3,0,Medium
73,NGA001,1.8,4,1.5,0,2.6,108.6,0,High
74,NGA003,1.8,3.8,1.5,0,2.5,108.7,0,High
75,NGA004,2.4,3,2.4,1.7,2.2,173.6,1,Medium
76,NGA007,1.7,3.8,1.3,0,2.5,92,0,High
77,NGA008,1.8,2.3,1.4,1.7,1.9,102.6,1,High
78,NIC001,3.4,x,5,1.7,x,734.8,1,Low
79,PAK001,1.9,3.3,2.4,0,2.3,173.9,0,High
80,PAK004,3.4,3.5,5,1.7,2.4,762.7,1,Low
81,PER002,2.4,3.5,0.3,3.3,2.4,25.4,2,Medium
82,PHL003,1.6,2.3,2.4,0,1.9,177.4,0,High
83,PRK001,2.5,2.5,5,0,2,469.8,0,Medium
84,PSE002,0.8,0.8,1.7,0,1.3,124.8,0,Very High
85,REG001,2.1,2,4.3,0,1.8,310.8,0,Medium
86,REG002,3.9,3.3,5,3.3,2.3,398.7,2,Low
87,REG003,4.2,x,5,3.3,x,683.6,2,Very Low
88,REG004,2,4,2.1,0,2.6,151.7,0,High
89,REG006,2,2.8,1.6,1.7,2.1,116.3,1,High
90,REG007,5,x,5,5,x,800.9,5,Very Low
91,REG008,5,x,5,5,x,800.9,5,Very Low
92,REG011,1.6,2.3,0.7,1.7,1.9,50.5,1,High
93,REG012,0.9,2.3,0.4,0,1.9,32.1,0,Very High
94,REG013,4.1,x,4.8,3.3,x,352.5,2,Very Low
95,RWA002,3.4,2,5,3.3,1.8,372.2,2,Low
96,SDN001,0.8,0.8,1.7,0,1.3,128,0,Very High
97,SDN005,1,2.3,0.6,0,1.9,47.3,0,Very High
98,SDN006,0.8,2,0.5,0,1.8,39.6,0,Very High
99,SDN007,1,2.3,0.7,0,1.9,55,0,Very High
100,SDN008,0.9,2,0.6,0,1.8,46.3,0,Very High
101,SEN002,2.8,1.8,5,1.7,1.7,480.5,1,Medium
102,SLV001,0.8,2,0.4,0,1.8,30.6,0,Very High
103,SOM001,1.2,1.8,1.8,0,1.7,130.3,0,High
104,SOM002,1.5,2,2.6,0,1.8,189,0,High
105,SOM005,1.1,3.3,0.1,0,2.3,4.9,0,High
106,SSD001,2.3,1.8,5,0,1.7,397.2,0,Medium
107,SWZ001,1.3,0.8,1.4,1.7,1.3,103.5,1,High
108,SYR001,1.4,1,3.3,0,1.4,241.9,0,High
109,TCD001,2.3,3.3,3.5,0,2.3,259,0,Medium
110,TCD003,3,4,5,0,2.6,399.4,0,Medium
111,TCD004,2.4,2.3,5,0,1.9,615.6,0,Medium
112,TCD005,2.5,2.5,5,0,2,538.5,0,Medium
113,TCD006,2.9,3.8,5,0,2.5,526.2,0,Medium
114,THA001,1.9,2.3,3.4,0,1.9,247,0,High
115,THA002,5,x,5,5,x,542.2,3,Very Low
116,THA003,2.6,2.3,3.8,1.7,1.9,276.1,1,Medium
117,TTO002,2.8,3.3,5,0,2.3,630,0,Medium
118,TUN002,3.4,2,5,3.3,1.8,748.4,2,Low
119,TUR001,1.4,2.5,1.7,0,2,125.7,0,High
120,TUR002,1.8,2.3,3.1,0,1.9,226.8,0,High
121,TUR003,1.4,2.5,1.7,0,2,125.7,0,High
