,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
0,Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score
1,AFG001,1035,307,307,8,8,76,76,76,76,76,307,170,170,170,170,170,170,170,170,170,118
2,ARM002,370,218,218,218,117,218,218,218,307,307,307,182,182,182,182,182,182,182,182,182,231
3,AZE002,391,348,348,261,370,391,391,391,391,391,391,181,181,181,181,181,181,181,181,181,350.6
4,BDI001,420,251,251,251,251,251,251,251,251,251,1007,174,174,174,174,174,174,174,174,174,318.9
5,BFA002,153,153,153,11,11,153,153,153,153,153,1019,175,175,175,175,175,175,175,175,175,213.4
6,BGD002,307,196,196,196,15,64,64,71,64,64,610,173,175,175,175,175,175,175,175,173,151.7
7,BRA002,732,5,5,305,420,5,5,5,305,305,1019,172,172,172,172,172,172,172,172,172,254.6
8,CAF001,1022,343,343,63,63,399,399,399,399,399,610,175,175,175,175,175,175,175,175,175,324.9
9,CMR001,184,184,184,8,8,183,183,183,183,183,1021,179,179,179,176,179,179,176,176,176,231.5
10,CMR002,833,35,35,56,8,56,56,56,56,56,946,179,179,179,179,179,179,179,179,179,150.4
11,CMR003,1021,278,278,249,249,278,278,278,278,278,833,180,180,180,180,180,180,180,180,180,317.9
12,CMR004,1021,305,305,249,305,305,305,305,305,305,1021,180,180,180,180,180,180,180,180,180,358.5
13,COD001,421,249,326,11,11,326,326,326,326,326,1021,176,176,176,176,176,176,176,176,176,317.5
14,COG001,327,327,327,327,327,327,327,327,327,327,327,174,174,174,174,174,174,174,174,174,311.7
15,COL001,419,74,74,36,42,74,74,74,74,74,1020,175,175,175,175,175,175,175,175,175,171.7
16,COL002,306,74,74,74,663,74,74,74,74,74,1020,168,168,168,168,168,168,168,168,168,236.9
17,CRI002,663,420,306,306,518,306,306,306,420,420,964,179,179,179,179,179,179,179,179,179,403.1
18,DJI001,79,79,9,9,79,9,9,9,9,9,79,170,170,170,170,170,170,170,170,170,39.1
19,DJI002,79,79,9,9,9,9,9,9,9,9,146,170,170,170,170,170,170,170,170,170,38.8
20,DJI003,79,79,79,79,9,79,79,79,79,79,79,170,170,170,170,170,170,170,170,170,81.1
21,DZA002,732,663,538,538,119,732,732,732,732,732,538,173,173,173,173,173,173,173,173,173,556.6
22,DZA003,663,1019,732,732,119,732,732,732,732,732,1019,173,173,173,173,173,173,173,173,173,643.5
23,DZA004,525,525,525,525,371,525,525,525,525,525,525,173,173,173,173,173,173,173,173,173,474.4
24,ECU002,663,305,305,305,518,305,305,305,305,305,1020,182,182,182,182,182,182,182,182,182,385.5
25,EGY002,580,245,119,155,119,119,119,155,155,155,1023,183,183,183,183,183,183,183,183,183,230.2
26,ERI001,419,740,305,305,305,366,366,366,366,366,1021,180,180,180,180,180,180,180,180,180,394.6
27,ESP002,306,306,154,154,154,154,154,154,154,154,1020,184,184,184,184,184,184,184,184,184,243.6
28,ETH001,167,167,167,16,16,167,167,167,167,167,167,170,170,170,170,170,170,170,170,170,137.1
29,ETH002,167,75,75,75,75,75,75,75,75,75,167,170,170,170,170,170,170,170,170,170,93.7
30,ETH003,167,167,167,9,9,9,9,9,9,9,167,170,170,170,170,170,170,170,170,170,56.7
31,ETH004,16,16,16,16,16,16,16,16,16,16,16,170,170,170,170,170,170,170,170,170,31.4
32,GRC002,945,8,8,8,8,8,8,8,8,8,1029,175,175,175,175,175,175,175,175,175,126.8
33,GTM001,14,14,14,14,14,14,14,14,14,14,14,180,180,179,179,180,180,179,179,179,30.6
34,HND001,13,13,13,13,13,13,13,13,13,13,13,177,177,177,177,179,179,177,177,177,29.4
35,HTI001,1037,104,104,104,104,91,91,91,91,91,104,173,173,173,173,173,173,173,173,173,104.4
36,HTI002,104,104,91,104,102,102,102,102,102,102,104,104,104,104,104,104,104,104,104,104,101.5
37,IDN002,671,671,671,0,167,671,671,671,671,671,854,188,188,188,188,188,188,188,188,188,523.5
38,IND002,307,307,307,307,167,307,307,307,307,307,734,190,190,190,190,195,195,190,190,190,324
39,IRN004,260,260,8,8,610,8,8,8,8,8,260,173,173,173,173,173,173,173,173,173,109.9
40,IRQ001,306,306,306,9,9,9,9,9,9,9,580,177,177,177,177,177,177,177,177,177,112.6
41,IRQ002,306,276,247,9,9,247,247,247,247,247,663,177,177,177,177,177,177,177,177,177,234
42,IRQ003,306,9,9,9,369,9,9,9,9,9,1019,177,177,177,177,177,177,177,177,177,162.8
43,ITA002,1019,154,154,154,154,154,154,154,154,154,1019,182,182,182,182,182,182,182,182,182,243.3
44,JOR002,154,154,9,9,365,9,9,9,9,9,515,176,176,176,176,176,176,176,176,176,111.9
45,KEN001,74,74,13,74,74,13,13,13,13,13,74,71,71,71,70,71,71,71,71,71,37.1
46,KEN002,74,74,74,74,74,74,74,74,74,74,74,174,174,174,70,174,174,174,174,70,84
47,KEN003,74,74,13,74,74,13,13,13,13,13,74,71,71,71,71,71,71,71,71,71,37.1
48,LBN002,111,111,111,9,398,111,111,111,111,111,543,175,175,175,175,175,175,175,175,175,179.1
49,LBN004,111,111,76,276,9,111,111,111,111,111,580,175,175,175,175,175,175,175,175,175,167.1
50,LBY001,580,245,580,118,118,244,244,244,244,244,580,177,177,177,177,177,177,177,177,177,279.3
51,LBY002,428,245,118,118,118,118,118,118,118,118,580,181,181,181,181,181,181,181,181,181,170.5
52,LSO002,79,9,9,417,9,9,9,9,9,9,79,174,174,174,174,174,174,174,174,174,73.3
53,MAR002,427,538,538,538,117,732,732,732,732,732,1019,176,176,176,176,176,176,176,176,176,604.8
54,MDG002,79,79,9,79,9,9,9,9,9,9,79,188,188,188,188,188,188,188,188,188,40.9
55,MEX001,63,63,63,63,63,63,63,63,63,63,63,169,172,172,169,172,172,172,172,172,73.6
56,MEX002,63,63,63,63,306,63,63,63,63,63,732,169,169,169,169,169,169,169,169,169,164.8
57,MEX003,63,63,63,63,63,63,63,63,63,63,63,169,169,169,169,169,169,169,169,169,73.6
58,MLI001,421,263,263,11,11,263,263,263,263,263,1041,176,176,176,176,176,176,176,176,176,281.7
59,MMR001,12,12,155,13,14,12,155,125,302,302,302,175,175,175,175,175,175,175,175,175,155.5
60,MMR002,302,302,302,14,252,302,302,302,302,302,302,175,175,175,175,175,175,175,175,175,255.5
61,MMR003,302,302,302,13,252,302,302,302,302,302,302,175,175,175,175,175,175,175,175,175,255.4
62,MMR004,12,12,126,71,160,12,160,126,160,160,160,160,160,160,160,160,160,160,160,160,129.5
63,MOZ004,277,138,138,53,53,138,138,53,53,138,138,172,172,172,172,172,172,172,172,172,107.4
64,MRT002,1020,111,111,111,111,111,111,111,111,111,1020,174,174,174,174,174,174,174,174,174,208.2
65,MRT003,428,111,111,461,111,111,111,111,111,292,461,174,174,174,174,174,174,174,174,174,205.4
66,MWI002,79,79,9,824,9,9,9,9,9,9,79,183,183,183,183,183,183,183,183,183,114.9
67,MYS001,249,246,9,9,249,9,249,9,246,246,246,177,177,177,177,177,177,177,177,177,144.9
68,NAM002,142,9,9,662,9,9,9,9,9,9,142,174,174,174,174,174,174,174,174,174,104.1
69,NER001,1022,305,305,8,8,305,305,305,305,305,1022,174,174,174,174,174,174,174,174,174,304.2
70,NER002,1022,305,305,62,62,305,305,305,305,305,1022,174,174,174,174,174,174,174,174,174,315
71,NER003,1022,305,305,62,62,305,305,305,305,305,1022,174,174,174,174,174,174,174,174,174,315
72,NER004,305,305,305,62,62,305,305,305,305,305,715,174,174,174,174,174,174,174,174,174,284.3
73,NGA001,881,112,4,4,4,4,4,4,4,4,881,173,173,173,173,173,173,173,173,173,108.6
74,NGA003,365,112,4,4,4,4,4,4,4,4,882,173,173,173,173,173,173,173,173,173,108.7
75,NGA004,883,249,112,4,4,112,112,112,112,112,883,173,173,173,173,173,173,173,173,173,173.6
